	adjusted_p_values	mean_all	mean_kmeans_1	pvalues	ratio kmeans_1 to kmeans_0
Wdr45	2.863042280794707e-13	2.7377933944577393	4.594415196397762	1.5482653415549224e-15	0.23466581109751303
Gja1	2.8966912702713914e-13	6.107602725877819	8.057937687654103	1.5917274315490418e-15	0.5034508523377909
Khsrp	3.6774968498700273e-13	1.3937271375301543	2.1994767632828296	2.0528547613753314e-15	0.4192308812711668
Tspan8	5.972014776996821e-13	4.185757526390693	6.170301930855184	3.3857911949829337e-15	0.3617280769672474
Baiap2l1	7.435670919134895e-13	2.4265187883959634	0.7363091820448475	4.2804560022930925e-15	3.244894145002908
Rhoa	8.077866791435188e-13	4.627360989577546	6.180761204237011	4.72060248605458e-15	0.5011209807168976
Rpl36	8.222196296878995e-13	4.617981866561329	6.271475382856854	4.876662435131022e-15	0.4756004364449651
Cd9	9.312293586498776e-13	7.048532963055608	8.469289162410067	5.604433122271397e-15	0.6539932713360774
Arhgef26	1.2144262930315494e-12	2.441784920922134	4.053721344537611	7.414726603768727e-15	0.2644385158185556
Sftpd	1.6820398007623344e-12	4.4680208588628165	2.229433149742659	1.041646976486051e-14	2.5985645562668385
Sftpc	2.1781526111888968e-12	9.543054871756373	6.5570546661455005	1.3678760401709601e-14	1.9112124248175086
Rpl37a	3.5648170863956582e-12	6.173654559615912	7.311027896084703	2.2697919520879463e-14	0.6844045986974552
Etv5	3.7633282651611144e-12	3.1742832122354088	1.289185292732315	2.4290125741118402e-14	2.89904532607844
Tjp1	5.387735266006636e-12	2.584091697254776	4.015815992745985	3.524467029659814e-14	0.34173591229087674
Sema3a	6.0018146971866894e-12	2.999414525981062	4.7512760258900695	3.978525224476131e-14	0.2975459508017634
Msn	6.934766378721286e-12	4.83125635347498	6.592146745371046	4.6574532155389356e-14	0.4651277169504279
Plp2	9.910311899881007e-12	5.08939214362453	6.88357335496972	6.742296800616822e-14	0.47516165795397347
Lcn2	1.0170967921078913e-11	1.6486745557382942	0.14721812763872005	7.008342483778754e-14	4.018207515716277
Npnt	1.0608026261751137e-11	2.920257965874649	4.4732577785308205	7.402024430354043e-14	0.34565337936835666
Anxa1	1.0782469344502215e-11	4.655918539758029	6.615117198541407	7.617793431353505e-14	0.40668647753754106
Il33	1.1352154264254523e-11	1.992471251775294	0.2785995724184644	8.119290446305023e-14	4.091192926773155
Rps29	2.1188558821023104e-11	5.363893862324262	6.5029314803057	1.533929683510613e-13	0.6499021445212227
Col4a4	2.2146204393567907e-11	3.0125562385936426	4.699812507576463	1.6225740680852195e-13	0.317342534704308
Pxdn	3.350872609064488e-11	1.939014300493409	3.4005372822207316	2.484292819629145e-13	0.23408194461198395
Krt8	4.985161030519597e-11	3.67325035951735	5.332043434716805	3.739414292408943e-13	0.39586959748951217
Tinagl1	5.184342687250303e-11	2.385136999984967	3.8136560707933973	3.9340411146164536e-13	0.31562624135633166
Rps15	7.23434816170845e-11	4.6598619904976495	5.910213483299676	5.607544605276541e-13	0.582724375500911
Cux1	7.23434816170845e-11	3.8588431561464267	5.334574974458747	5.615848115063689e-13	0.4627550721863072
Snhg11	7.266203516677671e-11	1.482489769941359	0.1053910016636249	5.703953916275538e-13	3.872972893037738
Myo1c	7.273218404048691e-11	2.002023976909835	3.31246352328198	5.772899038538429e-13	0.29923255243686525
Rpl41	7.585255116297346e-11	7.230592861593147	8.270780395619951	6.08672892018627e-13	0.7412515752717791
H2-Ab1	8.841308418911528e-11	1.6208198876600803	0.1375694576034346	7.171754757599408e-13	4.0068995711422275
Acot7	9.93473670538954e-11	1.496641458723194	0.1630817946920286	8.145357612792122e-13	3.64414067205847
Rps7	1.142049876364418e-10	5.354177362016411	6.77696083790756	9.463125883525487e-13	0.5780983108727344
Rpl27-ps3	1.1421514607547255e-10	3.414981862413285	4.728882680297494	9.646520592290893e-13	0.4710982331203759
Gm12715	1.1421514607547255e-10	2.0753968849627857	3.213022328847006	9.66320904432694e-13	0.37728704718501743
Arglu1	1.300652095168489e-10	3.8801418545304314	5.252300855961497	1.1117654193328558e-12	0.4938876503755551
Rpl38	1.3117074462134472e-10	4.234690338050548	5.292603994984755	1.1326562335379963e-12	0.6122943005340067
Rpl31-ps8	1.4024980125786765e-10	3.750307473142383	4.894657089473135	1.2232865351754702e-12	0.5523046888657258
Pde7a	1.5196990922713704e-10	2.922204793498564	4.511646507606082	1.3407150085234576e-12	0.33496329759362686
Tmem37	1.5196990922713704e-10	2.651176158198741	4.293991517488509	1.3520218701411231e-12	0.28437108992877574
S100a11	1.6116333731938717e-10	6.354602739499074	7.499245229915799	1.44786949358019e-12	0.6894211577853169
Gm11808	1.81438073679484e-10	2.981100331098184	4.150437805336866	1.6458403543538015e-12	0.476425985188934
Rpl11	1.9144654537983866e-10	4.9981514385611785	6.420074369173069	1.7533264077525565e-12	0.558073379341564
Gm37376	3.17821165184933e-10	9.737040744910502	10.422438881344146	2.938425077156816e-12	0.8616221942320954
Rps10	3.2696011444640464e-10	4.331706845931677	5.711227731872549	3.0514376141094895e-12	0.5259669003935276
Rps26	3.287962991115418e-10	5.354604856807732	6.560175605327528	3.0972525341514624e-12	0.6322580437105888
Rpl19-ps11	3.7180630833065784e-10	2.949303286199423	4.097503499267827	3.5348353779364767e-12	0.48055155084042184
Cav2	3.739454519636362e-10	3.171753831221182	4.955244400935479	3.5877888980375033e-12	0.30935703667922343
Cyr61	4.17252931421741e-10	3.5031380416146507	5.239003622444282	4.039692576346555e-12	0.3583721333385134
Ywhae	4.96757606425915e-10	5.857170872483381	7.180699625158406	4.890152487994555e-12	0.6268999586505744
Cdkn1b	4.96757606425915e-10	1.875232577520558	2.8515243406450876	4.8960845639885205e-12	0.415439666851943
Rpl28	5.589652649114177e-10	4.3809088554186335	5.5731658407487235	5.557962511984441e-12	0.5817098388454374
Rplp2	5.857779007250585e-10	4.495656580579066	5.675680137189987	5.875661455157586e-12	0.5923593164590024
Rpl32	6.913220461743648e-10	7.0783724348712695	7.994779084049991	6.994623406561388e-12	0.7650474874015848
Igfbp6	7.340384887968422e-10	2.258800042743407	3.6501360717803113	7.490841970277413e-12	0.3100005674871117
Rps18	7.960930979494454e-10	6.423146472673819	7.696358428893699	8.193544313827697e-12	0.6623664147981292
Id3	1.088324570208215e-09	2.9888004759165656	4.65264346477608	1.1296173035741612e-11	0.3211980037134316
Sec14l3	1.1302083051797546e-09	4.936291097987459	6.568243091343746	1.1829480734546058e-11	0.5027272403762445
Rps28	1.2495606393137453e-09	6.000178886043849	7.090732827686722	1.3187687514780914e-11	0.6891565967869344
Iqgap1	1.3242399175645017e-09	7.786148146063692	8.886775239137801	1.4132880342133806e-11	0.7432751543449969
Tgfb2	1.3242399175645017e-09	1.8278782955957968	3.202494532373177	1.4206847785471758e-11	0.245678170918637
Fau	1.4067495492099337e-09	4.823140760022509	6.1155520102023875	1.521473563907822e-11	0.5811345917955246
Rpl13a	1.415915472910178e-09	5.616874211329502	6.608384198048482	1.5437368871676603e-11	0.6994705604710941
Psat1	1.4856738767014372e-09	1.92390722488715	3.3372324429881566	1.632751055075282e-11	0.2485297811416817
H2-Eb1	1.5850005700986635e-09	1.478642506169613	0.20548491535676994	1.7635366777805853e-11	3.435581950350103
Rps26-ps1	1.5850005700986635e-09	1.1512695605270544	1.8128048127755805	1.769560165483026e-11	0.45762987567690083
Sod1	1.7605344133603312e-09	6.429652577336303	7.660652837733738	1.98088913496278e-11	0.6722143944122001
Ndnf	1.7713414796644806e-09	3.7154091830208573	5.550744071911062	2.0084988430561054e-11	0.3538891243189101
Gm14303	2.0427948603692157e-09	1.244276395992587	1.8846826761983833	2.3341136215295875e-11	0.4880354392406189
Fhl1	2.1317205737733713e-09	1.9698894829842284	3.418956825244375	2.4543141363984738e-11	0.2437747504164592
Ric1	2.192184375975265e-09	2.221847981743085	3.3834212938090413	2.5430486001283056e-11	0.38889508638510184
Crip2	2.51683652577653e-09	4.7911357648929656	6.412276860467573	2.960761070568747e-11	0.4956273296526404
Sepw1	2.51683652577653e-09	2.8408675321339123	4.145431378027183	2.9635667769719284e-11	0.4153096698580186
Notch2	2.9276527392583636e-09	3.117692180964981	4.376709777178975	3.472837091488334e-11	0.4599952642761418
Lama3	3.882243918183783e-09	2.210227882203462	3.50341980547064	4.6390529157538444e-11	0.33777905371763023
Gm4604	4.091974784533954e-09	1.0511791010136133	1.601610297601843	4.937977485559611e-11	0.5120861336377286
Wwtr1	4.091974784533954e-09	3.3691116841634843	4.944869884273326	4.9610509816853e-11	0.38873492100304013
Rpl28-ps1	4.381511940884944e-09	2.556616891014567	3.530866894958493	5.3502980525415804e-11	0.5041258423385826
Gm11361	4.8297815431466026e-09	1.4255004434446896	2.2171469140960838	5.939809835008033e-11	0.43253020568456413
Hs2st1	5.5215581600857325e-09	2.4475502776548423	3.873699154587861	6.838737538004135e-11	0.325179122394889
Elovl1	5.648458958269343e-09	3.0059253472847898	1.244252272651119	7.045177767400925e-11	2.810239372232627
Tceb2	6.4911149651604565e-09	3.2114627709522052	4.406738124532472	8.152817749525563e-11	0.49018220189056677
Rps16-ps2	6.592655145420603e-09	1.5215045750195748	2.3330641722255523	8.33785430515471e-11	0.43848791709525786
Dynlt1b	6.634312749856751e-09	2.9774503004547412	4.287487572770413	8.448405246219675e-11	0.4286310235043762
Cat	6.691171211763609e-09	3.829650972908844	2.2764360566619137	8.579172857647191e-11	2.093231708021278
Adam10	6.856256955943488e-09	3.3410932274417835	4.781705844694782	8.918688230768809e-11	0.425389463564837
Rpl31	6.856256955943488e-09	4.901731786582552	5.956291404308908	8.960519995265524e-11	0.6503965307261743
Dram1	6.856256955943488e-09	3.739577700525016	2.044569565955803	8.970244600013285e-11	2.2838912777826232
Rpl39-ps	7.217494731283677e-09	1.3283053014364536	1.9922605565016318	9.505815127988096e-11	0.48829251667377555
Bsg	8.263177380530775e-09	5.287256631268321	6.60896324958449	1.0955106514092263e-10	0.5994175285798281
Rpl27	8.715877424638988e-09	3.1288220488195018	4.219550089643034	1.1631306113997081e-10	0.5180901845034882
Atp5e	9.298638046949957e-09	3.5428872548603456	4.6585583002622215	1.2490102566334875e-10	0.5453127975444618
Col4a1	9.955918363789054e-09	3.4949789158761995	4.885775101018888	1.3459811132902777e-10	0.4550681516938174
Gm4149	1.020165371438805e-08	1.605618175700535	2.328631344161571	1.3881011595678465e-10	0.4990863432141839
Cldn18	1.1568462054663648e-08	7.221332634624819	8.69339582911119	1.584167939452414e-10	0.6497865104273883
Rplp0	1.5256081918458938e-08	6.829725006410066	7.926878460943195	2.1024517602411793e-10	0.7165671939475439
Rpl18	1.5720396315544295e-08	4.530844028492892	5.822724463395772	2.1801509063859947e-10	0.5633365397780932
Acsl5	1.7153856049952557e-08	2.2758688105850204	0.915727585210804	2.393909261223209e-10	2.637316410659158
Gsn	1.8124429221729606e-08	2.1405527778560955	3.534575069440245	2.5451662491918593e-10	0.2910501972576188
Rps27rt	1.893075339424714e-08	2.8434150057547245	3.6482947968252972	2.6749080243070535e-10	0.6006812312795715
Rplp1	1.9291028474619364e-08	4.588840303439657	5.882454925388553	2.742640768742221e-10	0.566545113285115
Gm12174	1.938781777462169e-08	1.093561699132451	1.661104475960105	2.773311918916666e-10	0.5081654440018727
Sema3e	2.0019271924039875e-08	1.604413544008499	2.7290669020781344	2.881098881348957e-10	0.3044940129877221
Usp46	2.2595409485048712e-08	2.339792258779859	3.5655488522877663	3.2715551456764816e-10	0.3808532361105121
Rpl15	2.4310639629454167e-08	5.672359694495995	7.090197815907129	3.5411049438454827e-10	0.5958432172849603
Gm9385	2.626929895815404e-08	1.770550992561029	2.5657197608810307	3.84931724812026e-10	0.4857261169349113
Lamc1	2.643454949228527e-08	1.9206710303827816	3.080205038052563	3.896588629913834e-10	0.3446340611552108
Gm2000	2.9321453500541564e-08	4.4684005621692915	5.452451065623281	4.3477078893083876e-10	0.6482978431196045
Acot2	3.3910949257202625e-08	3.5199834088875117	4.787035964555354	5.057804032256126e-10	0.49508204881407075
Rps19-ps2	3.596643467656249e-08	0.6309632667629095	1.0247583532206606	5.427120103833676e-10	0.5514824335785276
Rps19-ps1	3.596643467656249e-08	0.6309632667629095	1.0247583532206606	5.427120103833676e-10	0.5514824335785276
Lims1	3.8339356684010105e-08	2.329327854988593	3.645112045494611	5.818620203242702e-10	0.3467629133550274
Marcks	4.6255790911750275e-08	1.8356374447219899	3.0713129905011125	7.060412917188223e-10	0.30007368079416524
Rpl13	5.233368572747679e-08	6.079647586380256	7.2869823965261755	8.069695478538546e-10	0.6640198113273227
Gm14586	5.233368572747679e-08	1.3679371747335562	1.9896341627995398	8.079426405375832e-10	0.5204398590028774
Kdm6b	5.549349729147357e-08	1.6689209735676873	2.46253334032819	8.615649819347836e-10	0.47143691774510055
Gapdh-ps15	5.769405571155346e-08	5.306416963729135	6.581562066436019	9.007619688066349e-10	0.6121326025836938
Rps14	6.550806606505367e-08	7.338618434011416	8.178168623471805	1.0284737803497307e-09	0.7890531740713098
mt-Rnr2	6.889197465445891e-08	11.326608239082525	11.706892480579146	1.0876098920590548e-09	0.9309837532938214
Gm13456	7.287256442436127e-08	1.9584950401074699	2.7976411400791115	1.1568082621224379e-09	0.49042745542882893
Fam174b	7.600410926271646e-08	1.998825562173317	3.2532594585299	1.2131488874903718e-09	0.3198444164164038
Myl6	8.154063550579101e-08	6.324680540970699	7.268773270841694	1.3086329640702613e-09	0.7366969238410007
Rpl24	8.439075275718188e-08	6.032628810446636	7.0513213383785125	1.3617347806435802e-09	0.7082181161900327
Rpp21	8.585417540003349e-08	1.939110733032489	2.981352671977877	1.3928370365814416e-09	0.39630127479364086
Tmod3	9.232853740940246e-08	4.070432679412839	5.564296192394757	1.5059255556527048e-09	0.47518635935556186
Tes	9.546543233096427e-08	2.1982335754510878	3.439775528479866	1.5654165964431998e-09	0.3551142955621578
Magi1	9.63809473180863e-08	1.9984939340318104	3.1004625769850183	1.5888355031066996e-09	0.3802468434050401
Foxo3	9.959674037451849e-08	3.7981447229160574	5.0445740296693415	1.6505347292768e-09	0.5244629991690152
Rpl19	1.0246284293253881e-07	6.139588551142948	7.2059334883211585	1.7069692978730843e-09	0.7003239178720773
Gm9843	1.052110773205805e-07	1.8526241952940208	2.6966964205076094	1.7619299472788013e-09	0.47343961047850197
Gng5	1.0695180338260243e-07	5.457287011123793	6.501453334717036	1.8004097734707605e-09	0.6789988163809995
Hdgf	1.1085371341234046e-07	3.059791041263903	4.290353106972638	1.875762791277283e-09	0.463584613878914
Rpl15-ps3	1.1188696735529418e-07	3.219508702793908	4.311108331955566	1.9030055503081e-09	0.5260193818753086
Gm8399	1.2907595374429598e-07	1.1607325397364658	1.7815240570944535	2.2066190086246848e-09	0.48531048988632014
Actr2	1.3235634156386734e-07	5.47482128236206	6.695441161304495	2.2742432872291205e-09	0.6342121464518181
Pdcd6ip	1.4893096610886793e-07	1.9374325109132886	3.0420445519093056	2.5720306401705934e-09	0.3697816556844232
Tmf1	1.6662200625643236e-07	2.7277475187166726	3.9104547422989113	2.892087156129964e-09	0.4445590435079714
Soat1	1.7742676134144327e-07	3.69885274127594	2.296674778978071	3.0951026836710554e-09	1.9808653546717003
Chsy1	1.7804761238784334e-07	1.6188623437218257	0.4625156812582169	3.121462720449761e-09	2.8233493365457702
Ly6e	1.9062481427128365e-07	3.130831619763043	1.4912350577473719	3.358588092699459e-09	2.517765426098756
Rpl35	2.0594757210423658e-07	5.141422824148882	6.102404452390749	3.6465204655176648e-09	0.6879730912536882
Col4a2	2.1297268844617174e-07	3.0659488405492614	4.350042667555101	3.789483510075799e-09	0.44649458236796674
Wnk1	2.132310478628897e-07	4.948026307095311	6.242667214166567	3.812679006706706e-09	0.5877761091487782
Pdcd4	2.148168408603528e-07	2.6497200351929266	3.8108108579038946	3.859770537918245e-09	0.4434165693380422
Gstt1	2.388753999057066e-07	1.1494652479820648	0.22401840671698178	4.312883365065964e-09	2.7435961128255566
Cbr2	2.4481158823652693e-07	4.164910955344306	2.2028873495324155	4.460213574496127e-09	2.4126836785100276
Rpl18a	2.4481158823652693e-07	7.428800264655219	8.392174004891391	4.462766850539391e-09	0.7634564896307242
Wdr89	2.6600544735508064e-07	1.1292802140153926	1.6527312941796697	4.872319576499515e-09	0.5449436248752243
Gm12918	3.0081401244621426e-07	2.3216918249636316	3.149509330951096	5.536132283135735e-09	0.5399339097814676
Gm26619	3.370058321502249e-07	2.2386132132494154	2.991231795710251	6.231594977396222e-09	0.5651391105879706
Gm5526	3.5129669100559554e-07	0.8572629590831649	1.3645826451169047	6.526488895263136e-09	0.505222911456392
Rab11fip1	3.690723023425602e-07	2.1145944779323984	3.271587787971078	6.8889204275017775e-09	0.3753685097815271
Adam19	3.712442645290222e-07	0.8673659919834243	0.05547460867189966	6.961841855537704e-09	2.7739137728227665
Napsa	3.809606298317043e-07	4.887665886616281	3.3171460207680576	7.1954309343431875e-09	1.838936441291984
Gm12854	3.809606298317043e-07	0.9325007683332103	1.4262883573281617	7.2105064695577706e-09	0.5306680508236274
Flrt3	3.855950302901373e-07	2.1036547370333047	3.326488908226003	7.3318549152420344e-09	0.3482000316226103
Rpsa	3.9514405203348365e-07	6.003472640318571	7.229512154132227	7.547889000901258e-09	0.6564319739509722
Gm37486	4.3862177413306705e-07	0.3083870551181534	0.5173743101163311	8.416641108528106e-09	0.6823788322441213
Gm15427	4.406560342292271e-07	3.9337422226139624	4.959983167570904	8.494111082831156e-09	0.6029120863789624
Rps9	4.4364548018980075e-07	6.451536344504713	7.459707161765607	8.590431452432252e-09	0.7251718872020374
Lama5	4.510178293408796e-07	2.2868798604861067	3.466342889683097	8.77252297802147e-09	0.39100372798165434
Mme	4.5354636598058614e-07	1.3185723492609112	0.11746078349211782	8.861263495826542e-09	3.478753962973395
Rps19-ps7	4.562271924780686e-07	0.5393298415329211	0.8779011375547201	8.953433781732702e-09	0.5842236576134807
Uba52	4.823764856387306e-07	5.03153124245071	6.177603098157634	9.50868606666839e-09	0.6317737274623273
B4galt1	4.836815443019378e-07	3.1120174341426794	4.3204622147605285	9.576599263544691e-09	0.4762068548849803
Nrp2	4.837708386857852e-07	1.1098623176366615	1.919343962637424	9.620562688212736e-09	0.36055366634951225
Rpl8	5.253489433054933e-07	5.165731905234417	6.3250493273387685	1.052358315414476e-08	0.6350157093646084
Ctsc	5.253489433054933e-07	5.546695347749906	4.075830223697879	1.0539054248605622e-08	1.6682640932632242
Pgrmc1	5.923940121873751e-07	3.016272447115402	4.416069294284276	1.1935718867447331e-08	0.4039768034959043
Rpl10a	6.256499171770713e-07	5.277718547150234	6.339426923855946	1.2660338489758441e-08	0.666400449627424
Pdgfa	6.860679719580697e-07	2.1685059401371394	3.150356613317659	1.3942768204642846e-08	0.4544401626352443
Dynlt1f	6.954872177486521e-07	2.851431119460846	3.996549132110842	1.419485468409809e-08	0.4714787574624672
Rpl9-ps6	7.568751690158779e-07	2.3812969406813833	3.1853598537814922	1.551379543992423e-08	0.556963415555117
Actg1	7.61506409452801e-07	8.637744339991288	9.51224685077069	1.5681850804141587e-08	0.8081561534440616
Rpl7-ps7	7.61506409452801e-07	0.8857280337744448	1.3344793179432664	1.574156293417478e-08	0.5566996878165148
Gm15710	7.71591778642122e-07	1.3210227103910923	2.0943560413989255	1.6017343507791107e-08	0.4236599372142475
Ano1	7.880953746288526e-07	1.722802210937338	2.868803229916071	1.6428678110448826e-08	0.3168898702357433
F3	8.004817313379988e-07	2.567424198331258	4.048148517637108	1.67567043629411e-08	0.3235675254856446
Akr1c14	8.038525877608288e-07	1.3964747928669414	2.377241497033392	1.689738104233404e-08	0.33029127005671893
Gm43085	8.114876414427359e-07	1.990410041798233	0.6857294920696553	1.712865322539399e-08	2.7848374360361396
Rps5	8.157486699438744e-07	6.1694159636199055	7.258078813437711	1.7289745032390883e-08	0.6959837882329658
Lrp4	8.229228860093466e-07	1.680767833186691	2.6073018976196236	1.7513579082972573e-08	0.40767336187108444
Tead1	8.591266665935254e-07	2.9104481341757213	4.098974015222922	1.8359008575265045e-08	0.46246319214545595
Skil	8.637299565503607e-07	4.439052461935576	5.695676059452336	1.853271428795366e-08	0.5671941320906843
Gm7336	8.850743257606888e-07	1.6254184962150893	2.523775271332579	1.906788996623551e-08	0.4120735385296306
Pdlim2	9.085360496222217e-07	2.2788818149520917	3.5240902051329446	1.965258964730144e-08	0.3652639774963509
Gm10288	9.31571755712639e-07	3.1788368133175346	4.10398833946968	2.023212971412535e-08	0.5819910702639123
Rps3a3	9.552916465540239e-07	1.1213415316573112	1.6649128173057903	2.083060720789411e-08	0.5296123999576172
Rps23	9.613572605603428e-07	6.103785035951806	6.939095445578932	2.1046722407382995e-08	0.7573617673811728
Svil	9.61556031364054e-07	1.8411696878038573	2.7885016846092356	2.1185558198045826e-08	0.42334364180310957
Anxa3	9.61556031364054e-07	6.381857140734081	7.69128190638362	2.12188116820851e-08	0.6525605911946868
Actn4	9.628208836446416e-07	2.6437791501963286	3.8069123465027213	2.1405395360963797e-08	0.4419853365732594
Mpp5	9.628208836446416e-07	2.8538625312356394	4.164047256032951	2.1414681668502712e-08	0.4149072895033265
