	adjusted_p_values	mean_all	mean_kmeans_2	pvalues	ratio kmeans_2 to kmeans_3
Gprc5a	2.3506785876604935e-12	4.933044470950694	7.679563726174579	4.015363945477782e-15	0.2727961855775806
Slc34a2	3.5120092756787595e-12	5.129037614465891	1.1066763911255388	6.314859796239791e-15	3.7908263118855046
Lamp3	7.458793188566098e-12	4.085362003612396	0.22792874368760868	1.4082051331465257e-14	5.620990545735656
Cldn18	9.981039037899716e-12	7.221332634624819	9.391883409069289	1.974133406758912e-14	0.42755728421001943
Sftpa1	1.6274244505885752e-11	6.006084428921483	0.729234820389666	3.421045393515036e-14	5.380593744220068
Actb	1.6274244505885752e-11	10.206408129833614	11.466951032825673	3.5114795301740365e-14	0.7066083524620128
Emp2	2.6533804476701944e-11	6.616462005872445	9.415852125261589	6.152471761718791e-14	0.534610860951062
Lgals3	2.6533804476701944e-11	3.225050828707054	5.673637486963694	6.202273814566668e-14	0.15683334155416057
Qk	4.248118787851117e-11	4.963288069659588	7.727323948939945	1.0311894926906424e-13	0.30340909818056483
Myh9	1.219888602091775e-10	4.11848606805405	6.121949084584819	3.0708334854418505e-13	0.3777803587128929
Dag1	1.3606231200359424e-10	3.869683793736004	6.219664712538309	3.6660408945770443e-13	0.3202568429495294
Msn	1.3606231200359424e-10	4.83125635347498	7.1488539451057065	3.669755785406659e-13	0.31811157568358156
Col4a3	1.7777675324198283e-10	3.6982911669273717	7.065633107851722	4.954669918638378e-13	0.16067719131551253
Cd36	2.8231296550626116e-10	4.171810092703202	0.3767367732089217	8.121922949024865e-13	4.649615731376598
Iqgap1	3.223631723290061e-10	7.786148146063692	8.820139206847315	9.602996258569054e-13	0.552458927994345
Cryab	3.223631723290061e-10	3.742828550999654	6.012955749665996	9.853769539859936e-13	0.18049419021632226
Chil1	5.327525090264606e-10	3.7366147797774065	0.1850923582127899	1.6763766803853386e-12	4.801907403647055
Cd74	9.670903530304208e-10	2.0506724091943735	0.0	3.15683210693931e-12	3.9433622900858065
Limch1	9.670903530304208e-10	3.9848441864836595	6.810826316428275	3.2169687190619053e-12	0.30770313432807395
Col4a1	1.0184428818661981e-09	3.4949789158761995	5.45292396889199	3.4793517496103146e-12	0.2643019115936623
Cux1	1.2623876539546683e-09	3.8588431561464267	5.902608647713555	4.513436022589807e-12	0.26995227734868943
Cxcl15	1.2623876539546683e-09	5.228100926066617	1.0195962980570679	4.5397380345398484e-12	3.9378351757628343
Rgcc	2.687501518101141e-09	4.3132512024648335	6.445663018450515	9.906280881250271e-12	0.2717222566802746
Ptrf	2.80326642333483e-09	4.300166025354171	6.651618392145878	1.0585021107620504e-11	0.29878230480363
Cd9	3.1110425457783237e-09	7.048532963055608	8.625309346845162	1.2026865905643074e-11	0.5640739921472077
Gja1	3.5996735011970723e-09	6.107602725877819	8.357664631761798	1.423947083095129e-11	0.3820213303940952
Scd1	4.215926603291385e-09	4.227234343623395	0.5553981777712549	1.7056252553098293e-11	4.012683329649455
Agrn	7.790271317403615e-09	3.096647583735187	5.516489283773597	3.221725079569957e-11	0.21341258079780842
Fstl1	7.830799863167407e-09	5.98466823493491	8.84260182955256	3.308887832139424e-11	0.3668862152405044
Tspan8	1.840120093677926e-08	4.185757526390693	7.0288314813787665	7.940822125014875e-11	0.34949043304560795
Anxa2	2.277009368779162e-08	7.006054913790303	8.258449158259513	1.0030878276560186e-10	0.45104144314692307
Anxa3	2.2942081721642277e-08	6.381857140734081	8.085489936913921	1.0312901969631518e-10	0.413270925643365
S100g	2.3961421755933575e-08	2.127255174118344	0.11968581146016281	1.0986536991392721e-10	4.091821027123393
Hc	2.4907395026794742e-08	3.2144572531457465	0.21846431548444703	1.1644201576852706e-10	4.684061879103523
Cnn2	6.641500105023729e-08	3.808048252035486	5.723228023014384	3.1646094180190384e-10	0.2689900145957342
Pmp22	9.104903990693987e-08	2.8405871051867764	5.731149252229669	4.4202536680524616e-10	0.1657362766950126
Ywhae	9.996777307636592e-08	5.857170872483381	7.228350068460038	4.943115633552212e-10	0.5209328507471129
Rhoa	1.0895246856774056e-07	4.627360989577546	6.303369963263399	5.485335107249367e-10	0.3515215586327311
Col4a4	1.87193593480166e-07	3.0125562385936426	5.8815397745379725	9.734270584967675e-10	0.26740252577471496
Lyz2	1.87193593480166e-07	4.665559878342134	0.29290429981351584	9.761061244133441e-10	5.99524571089585
Etv5	4.761933436643746e-07	3.1742832122354088	0.4084518661098608	2.525883959021676e-09	3.6884305930339227
Sema3a	6.18721205540971e-07	2.999414525981062	5.561685243696316	3.3375233599261228e-09	0.16613023417480402
Ppp3ca	1.3688270522532055e-06	3.69034577035019	5.703875852700137	7.506828210684666e-09	0.34540828429936266
Id3	1.8311655047454254e-06	2.9888004759165656	5.511706312798149	1.0206982045690584e-08	0.21852232341550226
Plp2	1.8938384273615106e-06	5.08939214362453	6.933406764516557	1.0726586435653616e-08	0.397825999603548
H2-Aa	1.9938274169410453e-06	2.241806824346502	0.0	1.1472170698932563e-08	4.52765239859044
Rps19	2.0279695699972127e-06	8.426041999760495	9.423347878521078	1.1850941477103195e-08	0.7761697801810385
Tmod3	2.3340938389205657e-06	4.070432679412839	5.965506282861895	1.3849698226086249e-08	0.2391577115480575
Sept2	3.516774619751313e-06	6.732709125498806	7.979254201421231	2.118348462854787e-08	0.39279929891680765
Tinagl1	3.954585431627727e-06	2.385136999984967	4.534882650367811	2.4176194313646093e-08	0.18882534630463532
Ndnf	4.613547944706872e-06	3.7154091830208573	6.4428996227569275	2.8619509861078322e-08	0.3184054323803409
2200002D01Rik	4.894404166562517e-06	1.7909437011828566	3.2464858610999476	3.080178833582453e-08	0.23707567732666235
Sod1	5.699216167982184e-06	6.429652577336303	7.519236369160824	3.6379065713093145e-08	0.5786983271679402
Sptbn1	6.4543524764366035e-06	7.1012183395038395	8.436700853378605	4.17794999823281e-08	0.5789506664126163
Fbln5	6.832801378176103e-06	2.3601543530599622	4.858918262114487	4.4843522485557456e-08	0.17183010015487615
Itgb6	9.056173750907143e-06	3.085272488398372	5.79573893891526	6.085190008957723e-08	0.1648735808003677
Msln	9.056173750907143e-06	2.7962235636739377	5.2522962787976235	6.106383451569142e-08	0.23666677344420126
Myl6	9.730398835979202e-06	6.324680540970699	7.139354224137891	6.648478931353225e-08	0.6228849724540201
Atxn1	1.2162622950584254e-05	3.3349772289954487	5.476093263929698	8.419688637912322e-08	0.2896458408550701
Wnk1	1.4801130587185904e-05	4.948026307095311	6.566963680545923	1.0379287834221886e-07	0.452641970428156
Gm37376	1.6089647514269465e-05	9.737040744910502	10.538778483505611	1.1427511944864584e-07	0.820430359331055
Tmem213	1.6617552582631284e-05	3.691439649438807	5.704195846565561	1.195184938065722e-07	0.3988995323756326
Pde7a	2.483390724612828e-05	2.922204793498564	4.851707412464108	1.8084567894780102e-07	0.2673162831662111
Tmsb10	2.5214386341114966e-05	2.3839584198218713	3.789473032302174	1.8588327609200998e-07	0.41272893583678444
Tjp1	3.167089671198252e-05	2.584091697254776	4.352122539520252	2.363287267009394e-07	0.24698770973649772
Gpx4	3.2809809880906916e-05	4.552394955191615	5.685137216404107	2.4846653011420663e-07	0.41485861141559716
Sftpd	3.2809809880906916e-05	4.4680208588628165	0.7636946943235207	2.507267679472344e-07	3.6063091756033314
Foxo3	3.321464514656619e-05	3.7981447229160574	5.2862395378982265	2.568065704040899e-07	0.3586509859626919
Lamc2	3.5500195031562415e-05	3.3149087361372	5.401770695970405	2.7766942081685966e-07	0.2597414755160913
Npnt	3.624490874796667e-05	2.920257965874649	5.033291448602921	2.867528517325422e-07	0.32826930226641654
Arhgef26	3.6833445233427666e-05	2.441784920922134	4.441796322785772	2.947205453362458e-07	0.2516372030041024
H2-Eb1	4.099812978692691e-05	1.478642506169613	0.0	3.317299002808075e-07	3.1141597615627488
Fabp5	4.5688734104134605e-05	2.225550730840743	0.07543173972197852	3.737907761823473e-07	3.490956653093928
Gm43085	4.994384155691401e-05	1.990410041798233	0.07404855938664663	4.1309299858276446e-07	2.9436298819605446
Ric1	5.890894192112697e-05	2.221847981743085	3.5632490703793573	4.925408251968721e-07	0.2481785612082729
Tmem37	8.016953628221243e-05	2.651176158198741	4.887268993128603	6.800838288629607e-07	0.21529660135566817
Khsrp	8.016953628221243e-05	1.3937271375301543	2.26037614141113	6.847168881426037e-07	0.40255720614487167
S100a11	8.984207095668672e-05	6.354602739499074	7.311113013388415	7.754058088503035e-07	0.6765833352182842
Krt19	9.096276660656656e-05	3.2487631855223116	5.428958112905983	7.932561683751646e-07	0.3074698456545681
Rps7	0.0001067240875713067	5.354177362016411	6.366955503669712	9.411954192231985e-07	0.5875910301864814
Tpm3	0.0001067240875713067	4.759101384460676	5.808930244025019	9.498952323617156e-07	0.39706466839459403
Rpl37a	0.00011138797020394549	6.173654559615912	7.160961562406209	1.006882467187999e-06	0.6577578621757386
Nedd4l	0.00011138797020394549	3.6333514700487854	5.067320930109586	1.0114344143305308e-06	0.2875597155208466
Acot2	0.00012192726909877038	3.5199834088875117	5.178617602703151	1.1180959676413359e-06	0.3952627903713893
Col4a2	0.00012250078703794845	3.0659488405492614	4.970555732059616	1.1343685215237518e-06	0.33500731664757355
Pdgfa	0.00012829276232438782	2.1685059401371394	3.564037212734376	1.199536751032665e-06	0.2881745133817248
Rpl11	0.00013500099925920815	4.9981514385611785	6.136845645361285	1.274395839451304e-06	0.5045609222855141
Gm10076	0.00013748501823240388	3.8823089749053215	5.177327920826801	1.3102051544219014e-06	0.5662541719639199
Lama3	0.0001436865280308821	2.210227882203462	3.8930219822944356	1.382222287090208e-06	0.21629934072392434
Sftpc	0.00014443179409004086	9.543054871756373	4.929880835518159	1.402376495704793e-06	2.1033381362500525
Skil	0.00015256434890942758	4.439052461935576	5.420636761176552	1.4950565522905336e-06	0.35648784146971224
Ctnna1	0.00015791868962243872	4.5123251783728	5.763478780406127	1.5617239826007604e-06	0.39647329469521264
Gapdh-ps15	0.00015930386352840432	5.306416963729135	6.262598932947175	1.5897445699589031e-06	0.5369013473790337
Krt7	0.0001609865494822074	3.2727656020045575	5.243363456095897	1.6210099381468337e-06	0.27865809955227827
Tmsb4x	0.0001896723953753783	9.30382958188626	9.865690507318934	1.9269064710435807e-06	0.8181931709001856
Rpl31-ps8	0.00018980179771481954	3.750307473142383	4.78288806239076	1.94528498961516e-06	0.5042726592363496
Igfbp6	0.000203817735541399	2.258800042743407	4.289292109195864	2.1072587959418217e-06	0.23442595466165747
Sec14l3	0.00020590005302519122	4.936291097987459	6.384440992083121	2.147298943713223e-06	0.42734505885199203
Rps29	0.00022925477668527466	5.363893862324262	6.338513751941773	2.411472522896443e-06	0.6552174335905665
Egfl6	0.00023761708829605132	3.422578932067197	0.9173966617196757	2.52237136865798e-06	2.801705205732601
Hdgf	0.00023761708829605132	3.059791041263903	4.536242160255805	2.5421589056216945e-06	0.30525661232640666
Nbeal1	0.0002468599320674388	4.596135043532599	6.206567715867379	2.6632376020940986e-06	0.48218966651661355
Sep15	0.00025774029755112513	4.40374528127111	5.798725690300566	2.80379178312381e-06	0.35689056772737804
Rps19-ps6	0.0002873931891773168	2.310729921468769	3.626680266166918	3.1522043585033404e-06	0.4606920855877781
Adam10	0.0002946355855610265	3.3410932274417835	4.914661107729476	3.258129733345883e-06	0.3309927552482014
Baiap2l1	0.0003326945585548354	2.4265187883959634	0.5507876041460114	3.7343391665472087e-06	3.028062392371689
Malat1	0.0003326945585548354	11.732287542778936	12.31669877291703	3.7388132535605882e-06	0.8780550636854141
Lama5	0.00033695518254794	2.2868798604861067	3.8288869706855437	3.816987593368735e-06	0.22114408356234266
Ywhaz	0.0003531138125226645	7.158608938590437	7.992953403464985	4.031776875876867e-06	0.598085288699867
Chsy1	0.00036069058952517525	1.6188623437218257	0.14494722935713256	4.150714327000129e-06	2.7755655865897566
Gm12940	0.00047613083462362136	2.724722708724662	3.736761671651555	5.521970481564969e-06	0.35136186757176624
B4galt1	0.0004973356119337084	3.1120174341426794	4.063043110683819	5.812607169952539e-06	0.2839491761489558
Dynlt1b	0.0004999832765979706	2.9774503004547412	4.004479046351493	5.888502133806899e-06	0.3048182391793456
Rps10	0.0005195949514922405	4.331706845931677	5.413176059535465	6.210407187410818e-06	0.4952359447569437
Arid1b	0.0005195949514922405	2.889249225498788	4.004558927029202	6.212903762336419e-06	0.3485467480446341
Krt8	0.0005390739386422019	3.67325035951735	5.22441007891113	6.494282817410326e-06	0.38268227244451986
Rpl38	0.0005461922228940993	4.234690338050548	5.151626557301532	6.629142325874621e-06	0.6295038166167162
Ly6e	0.0005663233115102913	3.130831619763043	0.19718767939785228	6.971195740091378e-06	3.3715434338767
Hnrnpl	0.0005663233115102913	2.3477911283645754	2.8116118673436317	6.975302856865045e-06	0.5090159757041073
Rpl39	0.0005947864960584406	4.681499576697602	5.470501166068761	7.379352374005646e-06	0.5820432520498947
Igfbp7	0.0006088637471396822	1.654488954073195	2.8920109480708227	7.653567422168282e-06	0.2586679547439047
Cystm1	0.0006088637471396822	4.557042523689686	5.6447109910563364	7.663483286843073e-06	0.4412848563390826
Rpl24	0.0006446080784433382	6.032628810446636	6.818225741302832	8.171333188933802e-06	0.6171555645091417
Lpcat1	0.0006546181093286956	3.6806378908732706	1.617045637441948	8.357077364440778e-06	2.4627996380153943
Flrt3	0.0006763153779747915	2.1036547370333047	4.023379527654055	8.694875397859856e-06	0.23911662753848648
Eif1	0.0006980554098044636	5.658983577003594	6.430654594249471	9.037128383695295e-06	0.651964907954423
Tspan2	0.0007218797608423778	2.849735371292001	4.45421581973536	9.41046168499009e-06	0.26110666589574866
mt-Rnr2	0.0007356430862469067	11.326608239082525	11.939874693164807	9.656018213795593e-06	0.928099154121348
Cav2	0.0008186980179673241	3.171753831221182	5.310451162374519	1.0819797594281815e-05	0.3079338952035012
Acot7	0.0008498426456017451	1.496641458723194	0.05958109161995682	1.1307804688398658e-05	2.7108287361188754
Wdr45	0.0008851887842644278	2.7377933944577393	5.009991709154644	1.1857693864550907e-05	0.2601463994699527
Myo1c	0.0009490663999899588	2.002023976909835	3.5476345031714454	1.2798701788950268e-05	0.22727369350559348
Rpl13a	0.0009816140930310826	5.616874211329502	6.303709415218289	1.3325876836077811e-05	0.7256091311817595
Zscan26	0.0010031259600561918	3.768584755888124	4.877558363566453	1.3708095471414291e-05	0.3241820413978228
Rps26	0.0010651274967051864	5.354604856807732	6.306169309926396	1.4651128921684217e-05	0.6458700427045051
Atp6v1c2	0.001094952929223485	1.7755489330181873	0.0	1.5159826584591989e-05	2.4454546651762294
Kdelr2	0.0010983035223216691	3.6280158913013842	4.651398867953465	1.5312169429225717e-05	0.44049180977405394
Tead1	0.0010983035223216691	2.9104481341757213	4.0787368291803485	1.542879439588937e-05	0.31740635116378974
Nedd4	0.0010983035223216691	5.615730361439692	6.642113716039934	1.5502441158365733e-05	0.5989357660947812
Scd2	0.001154788935207909	6.047500411725924	7.222047578323702	1.6403546863512507e-05	0.613086750590598
Slc39a1	0.0012019766188235985	2.5116314232337746	3.371216996832073	1.718190078152946e-05	0.38218601771067157
Magi1	0.0012378358100247444	1.9984939340318104	3.32346948531722	1.780578347603696e-05	0.2522792759892273
Rps5	0.0012490381924415814	6.1694159636199055	6.92004954360293	1.807921864452887e-05	0.5748039941890611
Rpl19	0.0012612954983881703	6.139588551142948	6.905967737923193	1.837441482932251e-05	0.637712903704614
2810474O19Rik	0.0012612954983881703	3.8161074631538883	4.3429943802497455	1.8483427693722176e-05	0.35450310220554115
F2r	0.0012613898737290075	1.8508411070292792	3.583037202879105	1.8598214446782093e-05	0.23260285665927183
Wwtr1	0.0012741982804205748	3.3691116841634843	5.323440953282391	1.8901619731133227e-05	0.38261659420729294
Fxyd3	0.001310211460347294	1.3985046552758695	3.040172028983256	1.9553636826184556e-05	0.28169458953909776
H2-Ab1	0.0014101178032573827	1.6208198876600803	0.0	2.117141716659021e-05	2.858758611245519
Pxdn	0.0014134259448277658	1.939014300493409	3.7892007859997365	2.1348157756995834e-05	0.2283262435487825
Tmf1	0.0014218441430172107	2.7277475187166726	3.894731038527716	2.16031340618456e-05	0.30395061385964334
Il33	0.0014508470954760198	1.992471251775294	0.12495507959618447	2.217423413026372e-05	3.0984101335551832
Cyr61	0.001459496328405127	3.5031380416146507	4.772286381032862	2.2437640219120447e-05	0.31115440884370404
Rpl27-ps3	0.0014838321245680811	3.414981862413285	4.508527233275608	2.2945169956460484e-05	0.4890720306703534
C6	0.00151649286645871	0.9634620304707829	0.028199056810808122	2.3586556315504525e-05	3.031225272115962
Arf1	0.0015697298166259315	3.4695202399226455	4.168547443141361	2.4555694335423187e-05	0.3419214239457417
Rpl38-ps2	0.0015725313987248286	1.1185383808549039	1.5664415897099138	2.474089677037175e-05	0.45407587641444147
Sik1	0.0016395851397551704	1.7601581988468034	2.2233158340470105	2.594326931555426e-05	0.35509134443322365
Rab11fip1	0.0017080501119425854	2.1145944779323984	3.6829456307530535	2.7180155516842365e-05	0.2352781652582573
Gsn	0.001750286365536686	2.1405527778560955	3.949488993715783	2.8009617285402327e-05	0.24814040884752073
Rpl36	0.0018114509788395166	4.617981866561329	6.011195387700526	2.915128339587103e-05	0.6185426071549025
Lamc1	0.001899893798243754	1.9206710303827816	3.7971300096865095	3.074538197283788e-05	0.30620605478270096
Cox6c	0.0018999780865204114	4.6386305290294345	5.1755083530332735	3.0917561238891884e-05	0.5967712157343675
Snhg11	0.0019233422270257734	1.482489769941359	0.053246174338213346	3.147067205957842e-05	3.0704441717808018
Cox6a1	0.0020343908925718004	5.365205651252351	6.083017933754933	3.347060445389189e-05	0.5087440340935555
Rps15	0.0020542449034127385	4.6598619904976495	5.742530436273972	3.39819349301397e-05	0.6438941635401669
Fau	0.0022778847584327758	4.823140760022509	5.7890836826233345	3.7886242947951405e-05	0.5887163660531093
Rps15a	0.0022782658206863646	5.415963772016506	6.059077383748636	3.8180530439060674e-05	0.660348688174771
Rps16	0.0022782658206863646	5.265969480891687	5.595555925373459	3.830223037564957e-05	0.5974210721638628
Lcn2	0.002327453608400869	1.6486745557382942	0.0	3.933842294159519e-05	2.6734031417530106
Rpl35a	0.0023589933242410192	5.5387219568990504	5.904639654919164	4.0204325175161595e-05	0.6405597283535169
Dctn4	0.0023589933242410192	2.2060651099900634	3.257740371431254	4.0295669478179775e-05	0.2737455953955716
Gm12854	0.0023638499986263525	0.9325007683332103	1.5497235325406766	4.05911489470137e-05	0.49191002281866647
Pi4k2b	0.0023811321761556398	2.714820839923856	0.5688576454238103	4.11019848801477e-05	2.610404658420173
Serpinb6b	0.002483448285215701	4.62298615465082	6.080937532038312	4.313929093090547e-05	0.43177377474968087
Macf1	0.002483448285215701	2.8473323909842287	4.205976721222981	4.331466037326674e-05	0.3350497635124516
Tm9sf3	0.0024970804416274157	2.466091374105544	4.042427160034878	4.377692044568427e-05	0.31415658533720203
Btg2	0.002516677338398041	5.360876634425107	5.7006127642456885	4.4346737240494116e-05	0.4867484336101038
Rpl5	0.002721711715326177	5.357129300185498	6.043485885261076	4.820437003679375e-05	0.7049187053597669
Rpl41	0.002805743504668574	7.230592861593147	7.949545321469683	4.994490820141848e-05	0.8055369880248493
Rpl35	0.003061019595763778	5.141422824148882	5.78532332244517	5.4764263198506866e-05	0.6649624029678692
Mal2	0.0032949254382634505	4.979479819975918	6.201650653488683	5.924526545470557e-05	0.51411516115939
Ppic	0.0033805256776372958	3.854023234811022	4.740612341717926	6.10883449793308e-05	0.3863613850195464
4930523C07Rik	0.003435041837446983	2.8558706291777223	4.277327793637827	6.23823115314475e-05	0.3608475517790724
Bnip3l	0.0035309143475588454	4.160548343291039	5.2274933545549445	6.444085341674419e-05	0.47934878087618393
Car8	0.0035910560260334836	1.6424021079960922	0.053416856083331965	6.5861317028754e-05	2.675608901082223
Ubb	0.003653711475744921	8.563700917318448	8.641881915558653	6.733892407872955e-05	0.6879278978821904
LOC102641347	0.0037056129250436966	3.1964759025278977	3.414264078881707	6.862863099514533e-05	0.3586844128544459
Rps28	0.0037706782052692985	6.000178886043849	6.836754415534865	7.048435249198491e-05	0.7085675974853937
Samhd1	0.0037706782052692985	1.5339242575451155	3.1154324327257235	7.051164853870485e-05	0.2429878308894218
Rpl28	0.0037890158976596595	4.3809088554186335	5.216485051376413	7.136845102862787e-05	0.6069166144855379
Pdcd6ip	0.0037890158976596595	1.9374325109132886	3.1316194543307683	7.153585709867198e-05	0.3141172471516121
Foxp2	0.003823293527001735	2.5890896106772376	3.573712651770986	7.252674046546491e-05	0.29664569134805563
Mrpl14	0.003962408740683937	2.613069940781123	4.288828380861328	7.552195028544408e-05	0.4274823837589343
Eef2	0.004043350304938376	3.950013277618132	4.547787049647459	7.742817719606887e-05	0.5127975531535017
Rpl8	0.004079445194173134	5.165731905234417	5.952246297824734	7.848613427609914e-05	0.5590427858435574
Cdkn1b	0.004187213863193344	1.875232577520558	3.053363022411163	8.093598674697193e-05	0.41445765720343986
Prdx6	0.004204425057673744	6.528939905371545	7.460521656756818	8.164666119370032e-05	0.6044484060041162
Rpl31	0.0042110847457954735	4.901731786582552	5.761888723549302	8.215457968512251e-05	0.6613959082750362
Rpl27	0.004386553929551847	3.1288220488195018	3.812326038117681	8.597219784611189e-05	0.5048627227522154
Acsl4	0.004709412500078912	3.845270650502986	0.988858384244497	9.272330643866599e-05	2.3134286781135867
Actr2	0.004752500515436704	5.47482128236206	6.6373669166003895	9.39989313491032e-05	0.5759593317193594
Rps21	0.004764094177610335	3.0950489049317835	3.7959329042580197	9.465655068343829e-05	0.5605613025201227
Gm10288	0.004920157923118357	3.1788368133175346	4.0628327860540105	9.81996816445451e-05	0.5155408394128831
Emb	0.004929622468048438	1.5544305854000315	0.07050310643843576	9.88317729366899e-05	2.5400021629203904
Creb3l2	0.004950850912582603	2.1833912915121645	3.622933931463095	9.970247275182082e-05	0.34393056995686594
Tet2	0.005077784578668295	2.6783365742857086	3.5408193869466333	0.00010271523241934428	0.3222750902377327
Fhl1	0.0051469633961309744	1.9698894829842284	3.825994401793222	0.00010457733772593728	0.22227068542462425
Vapa	0.005325454355064314	4.380783655479345	5.09180047454443	0.00010914647112869822	0.5289343764399204
CYTB	0.005325454355064314	9.80372802690523	9.440414761351947	0.00010916152053894305	1.0891729562768726
Arglu1	0.005428465893496434	3.8801418545304314	5.0617272520724566	0.00011176109769043276	0.5355544566121787
Actg1	0.005483296419755208	8.637744339991288	9.185677572796992	0.00011338291616863237	0.7686310306341936
Rpl32	0.0055810581789068146	7.0783724348712695	7.706072495551474	0.00011590617992695085	0.798679549444821
Klf6	0.005586658239595229	4.806382212192927	5.665335180684579	0.0001165247425682004	0.4590674155582742
LOC102642137	0.005697622054190539	5.15968278131573	5.7530170673409105	0.0001193514284479363	0.6355736689357587
Akap13	0.005703176370373217	4.254719097282991	5.185849435106677	0.00011998051520878655	0.46966465976396254
Ank3	0.005795064035247926	2.4504652007518817	0.6340112480991389	0.00012243459932421673	2.290130456977039
Cd200	0.005796358793459653	2.2786238380927215	0.16707666691495898	0.00012319780430129635	2.416140071947884
Kcnj13	0.005796358793459653	2.0318487758821258	0.21695678900596033	0.0001235041835880552	2.491393276284056
Psat1	0.005999517322467839	1.92390722488715	3.555897191463612	0.0001285322255802149	0.21949573442388048
D330041H03Rik	0.005999517322467839	2.6390181670581265	1.0876112625573746	0.00012925182513038436	2.30144929610641
Notch2	0.005999517322467839	3.117692180964981	3.9688498540689534	0.0001294510615294688	0.4928176843246004
Vcl	0.006032304188311669	2.5789248069911475	3.4500339651743843	0.00013102284229225909	0.241535613649448
Rpl19-ps11	0.006032304188311669	2.949303286199423	4.093568976590691	0.00013124315504552944	0.5343614960983927
Tspan11	0.006102257683705701	0.8611754081564836	0.0	0.00013331372985170235	2.0775840136220434
Hes1	0.006128802988455377	2.299088085821537	3.067830531376438	0.0001344446578425885	0.5064939942077001
Rpl13	0.006367535120456377	6.079647586380256	6.696071455563898	0.000140254077543092	0.6685308752022374
Tspan15	0.006563353274642054	2.2595468900241245	4.149218868768751	0.00014515732316478875	0.28484891518186295
Gm1821	0.006777936877729968	2.7949436729613883	3.2686339404675446	0.00015051248842931782	0.4645003125149211
Lims1	0.00678168413174791	2.329327854988593	4.288618272224739	0.00015152601280589613	0.35122684097096585
Ano1	0.00678168413174791	1.722802210937338	3.2993755472170947	0.00015181509923628783	0.24039716440175865
Gsk3b	0.006856637328109682	5.270272381150752	5.514603006492889	0.00015410944277869466	0.5237840156469242
Cftr	0.007148374434479917	1.2436976928261463	0.18861554190967877	0.0001613091776548107	2.662114659165961
Rps18	0.007348158547543537	6.423146472673819	7.269441432448203	0.00016647810428670065	0.7168533427462104
Trp53bp2	0.007390033392395964	1.5632851378352048	2.835652933561366	0.00016809120275790512	0.2761691561085778
Ehd2	0.0074143720404570715	1.9202181746167166	3.3748650434636924	0.00017003869615219748	0.3433108697103642
Sepw1	0.0074143720404570715	2.8408675321339123	4.002466458691339	0.00017026357260516888	0.395907794252233
Tgfb2	0.0074143720404570715	1.8278782955957968	3.5831460703782407	0.00017120422460814287	0.23779540940200466
Dram1	0.0074143720404570715	3.739577700525016	1.029164866442576	0.00017131112239480962	2.4697021861054664
Hsp90ab1	0.007416873235640243	7.364256027344418	7.714439539459699	0.00017203571831297154	0.6676067790723432
Sord	0.007763024189352314	1.1413705220941843	0.16087992645461396	0.00018076267778856868	2.7866136283000915
Trf	0.0078264105193646	2.7794040209993676	0.31108779415214644	0.00018294225793713892	2.7954764071696916
Kmt2d	0.007834196758437417	3.3167309725768326	3.9776721830053945	0.0001838285852694566	0.42702202697017994
Ralb	0.007863315452408141	2.1932653739812307	3.4632200576285563	0.000185756252985151	0.23686129019365446
