	adjusted_p_values	mean_all	mean_all_other	mean_kmeans_0	pvalues	ratio kmeans_0 to everything
Aldh1a1	0.0002841108073593818	0.3825464221941605	0.05294753943973791	1.6722811807984228	1.4061534606973857e-06	2.5379053378293803
Rnd3	0.0002841108073593818	0.9901954491840362	0.5454035092254611	2.7306856490219387	1.4194134367138353e-06	2.414052787347245
Rps2	0.0003032392751704725	4.404926439592514	3.7773172121404452	6.860788633970171	1.5420321781351535e-06	1.645439958224628
Mtus1	0.0003376990645456841	1.0506734761333092	0.5401529147233106	3.048362629476782	1.755696391364851e-06	2.6285459000699762
Enah	0.0003376990645456841	0.624797028436975	0.261133694410276	2.047827465932754	1.7775220633593864e-06	2.416736210793227
Ppm1h	0.0003554609020240025	1.8025339660212052	1.214506708562475	4.103510190859716	1.9027258561370461e-06	2.3045810478364315
Tspan3	0.00036978395874745035	0.6217903041451717	0.2588477389263054	2.0420003419581265	2.0123848232308386e-06	2.416495854020205
Hp	0.0003882500961645503	2.0892666776071382	1.3539188237095279	4.96671480155431	2.2389206979751203e-06	2.534800580825211
Pigyl	0.0003882500961645503	0.6658933117375356	0.3211299750634187	2.014967237853645	2.2588902004093254e-06	2.2821125057804528
Tnfaip8	0.0003882500961645503	0.2077558138776307	0.0027755533807698415	1.0098524853870863	2.2962696875516406e-06	2.0042894729643588
Ifitm2	0.0003882500961645503	1.4772231624521668	0.9809841142394472	3.4190281337193293	2.3040613557312243e-06	2.230723660000632
Gm17494	0.0003882500961645503	0.7243814139510956	0.49229267352260503	1.6325547460625798	2.327327016303874e-06	1.7641008314061806
Rpl27	0.0003882500961645503	3.1288220488195018	2.647681010167828	5.011547852239098	2.3548540939677605e-06	1.6480464808962312
1810010H24Rik	0.0003882500961645503	1.161574237567568	0.680927370113828	3.0423663276039403	2.383431812734581e-06	2.4048429453142885
Tacstd2	0.0003882500961645503	1.3488337577104275	0.782198640644274	3.5661016070997236	2.4008273738414582e-06	2.562060986338231
Ube4a	0.0003882500961645503	0.5914564441952587	0.254101585787911	1.9115406727457498	2.4246147498901347e-06	2.3216146967205407
Ybx1	0.000404709818652636	2.223647010067687	1.7508922790643864	4.073556827037123	2.563511207452686e-06	1.8443313341090568
Reep6	0.00042218394571521753	0.4201197776645066	0.11512164866331598	1.6135907172343829	2.72079059628577e-06	2.3437718390341225
Por	0.00042218394571521753	1.6865771096323778	1.2034330924355097	3.57714065518534	2.749525206281638e-06	2.077276896175737
Tcf20	0.00044559479465882643	1.0802965640594788	0.6853609162976049	2.625696924866812	2.941744562829258e-06	2.1512881245826745
Cckar	0.0004471999833414905	0.45960608274988124	0.14382592686160015	1.6952675623127202	2.9922382684103653e-06	2.356361662222437
Gsto1	0.0004581073748130207	0.530557142536906	0.23535363034336057	1.6857013206855622	3.1060897926478345e-06	2.174034426028347
Rgl2	0.00046872029611472584	0.2795449996893883	0.06881725149176769	1.1041318404626863	3.219864644556507e-06	1.9686544519429408
Rfwd3	0.0004935261868092051	0.2667871849776518	0.04825154070137243	1.1219266625804842	3.434297668937283e-06	2.0242533210690334
Prdx5	0.0005223434362670986	2.183771674545628	1.6411798282710215	4.306957159968002	3.6814284472388963e-06	2.0093130740900973
Notch2	0.0005406918416895338	3.117692180964981	2.585337530116893	5.200819075587932	3.858995067438402e-06	1.729493812925827
AU021092	0.0005406918416895338	2.360519818730774	1.7595487416373177	4.712145772574732	3.915749691947685e-06	2.0699564701964843
Trf	0.0005406918416895338	2.7794040209993676	1.9704408392470865	5.944912123508292	3.971254880970308e-06	2.338007218237886
Nfkbia	0.0005406918416895338	3.305785954853012	2.7220903732960986	5.589812143553976	4.003695500065242e-06	1.7704600057086646
Rpl41	0.0005691047940031481	7.230592861593147	6.820692823851189	8.834549531018206	4.264858836315857e-06	1.2575036192478048
Anxa1	0.0006169376101808449	4.655918539758029	3.9093310049597916	7.577348023751139	4.710441997173603e-06	1.74715210994851
Rplp2	0.0006169376101808449	4.495656580579066	4.015891776211567	6.372997119408409	4.733395885052428e-06	1.4699274721946116
Rps18	0.0006266380146571578	6.423146472673819	5.903197498884103	8.457729413590103	4.8637262267082455e-06	1.370050533121635
Per3	0.0006966038873896595	2.72278975019515	2.1340421932812643	5.0265845381190495	5.468921588927651e-06	1.9229430130324332
Rpl18	0.0007073958846050419	4.530844028492892	3.973831203650699	6.710459430049298	5.616757402966252e-06	1.5502052873024652
Gm1821	0.0007098596230949151	2.7949436729613883	2.340679039035219	4.572500936150748	5.699649039034915e-06	1.6680743259191024
Atp5a1	0.0007303992448640594	3.055132085647214	2.4724424128755476	5.335222109536345	6.013630326049085e-06	1.8244282715951838
Vamp5	0.0007303992448640594	0.9685198616450865	0.5793965034466119	2.491176480682596	6.01872730478197e-06	2.210449670531772
Pglyrp1	0.0007303992448640594	0.9458474226535613	0.5387109826251353	2.5389900140691415	6.060052615965521e-06	2.2999705948880713
Fmo1	0.000733242852461391	0.2892963724573304	0.012865464185051226	1.3709825352619012	6.149061301754907e-06	2.3408662049402458
Ccpg1os	0.0007993843564951535	0.6190390137213552	0.2797429275750423	1.9467193508156233	6.775048074497241e-06	2.302586939393601
Prss23	0.000800346801568357	0.2603998279086656	0.018617720706148436	1.2065037256576456	6.854607275453856e-06	2.166174493928895
Tmem33	0.0008110630622621012	1.1468922637233914	0.7097679677647605	2.857378639213685	7.032745775072359e-06	2.2560831129949
Cyr61	0.0008110630622621012	3.5031380416146507	2.8136206238420103	6.2012496763771585	7.09110358655419e-06	1.8882973391103337
Kdm5b	0.0008318244329090866	3.016265382312388	2.425600422045929	5.327563052920274	7.346830123829027e-06	1.847139850929011
Phpt1	0.0008374394727870796	1.6327402402560185	1.1372873606652192	3.5714688995243633	7.58235025157383e-06	2.138911680131547
Vrk1	0.0008374394727870796	0.44414747930975756	0.14146217566470645	1.6285682327034359	7.627314668938338e-06	2.3028080025277613
Rpsa	0.0008374394727870796	6.003472640318571	5.438856436683885	8.212840393671694	7.677910537315327e-06	1.430819351893557
RP23-335G1.1	0.0008374394727870796	0.824036331581368	0.46441241173595804	2.2312603657590593	7.695268596401927e-06	2.206523476490224
Bsg	0.0008389876422901892	5.287256631268321	4.733063673897325	7.455837768807	7.843913547110182e-06	1.4749247958480705
Grcc10	0.0008389876422901892	2.3918055999822627	1.888016230069553	4.363155308336347	7.893501450372083e-06	1.8570378007214952
Stip1	0.0008389876422901892	0.8333777597336857	0.4180874647997175	2.4584267399100823	7.972048004157011e-06	2.438796495813134
Rps16	0.0008389876422901892	5.265969480891687	4.815758601889546	7.0276642248131065	8.049700862259229e-06	1.380329682563666
Rps7	0.0008389876422901892	5.354177362016411	4.805328428903304	7.501847100285087	8.230886215422557e-06	1.4644902875703774
Chchd1	0.0008389876422901892	1.385508275580389	0.9542901393719808	3.072883591178508	8.23160715609986e-06	2.0840731420194065
2810403D21Rik	0.0008389876422901892	0.4933756016487229	0.2442004592598764	1.4684087675181225	8.321034555604802e-06	1.9839317283217186
LOC102641678	0.0008389876422901892	3.7053140048521644	3.159495747586006	5.8411245767632165	8.34945117033503e-06	1.6447004617647496
Gm10076	0.0008389876422901892	3.8823089749053215	3.367997107890899	5.8948336719182794	8.383139971139369e-06	1.5784886073900062
Foxq1	0.0008392998203451273	0.23331686954695707	0.0535597654156159	0.9367142335391618	8.492680418179891e-06	1.8382575883344907
Herpud1	0.0008392998203451273	3.230691073238246	2.6115513083953172	5.6534118921888386	8.536013874506603e-06	1.8422587204347596
Sdc4	0.0008412103069503266	7.2413641488269995	6.797743636240458	8.977270502426508	8.63049204204546e-06	1.2795073764744682
Rpl28	0.0008511190999209706	4.3809088554186335	3.909328551087317	6.226223089758565	8.808084181535604e-06	1.4719371528226814
Gm12918	0.0008517546452846997	2.3216918249636316	1.9457989642487818	3.792576932108697	8.890649790196259e-06	1.626919212842777
Lyrm4	0.0008724574429055198	1.4341904113326434	0.968739776288699	3.255518983243729	9.184581877317453e-06	2.161544676699666
Romo1	0.0008951297370931168	1.3212838363167079	0.942619853956593	2.8030124629432454	9.534984140894567e-06	1.9576719836346437
Cdkn1c	0.0008951297370931168	2.4108194058028567	1.8323181783526836	4.674519861042666	9.618933667798662e-06	2.0034895459178412
Emd	0.0008951297370931168	0.34480804774995344	0.11994589609766086	1.2247034237806633	9.662833275784382e-06	1.9864383016469092
Cdh1	0.0008973728329796463	4.439525163265276	3.9022845362733776	6.541771094972708	9.76710550660334e-06	1.5384196978304767
Ik	0.0009089908466448982	2.1551775400846083	1.6507808041363325	4.128903898143078	9.974651988341733e-06	1.93486533859753
Metap2	0.0009242958777100161	2.730395375295077	2.15435362604947	4.98447178538658	1.0225059223484879e-05	1.897210171987459
Polr2l	0.0009346963490740003	0.8046468526035031	0.5178976717692769	1.9267088645635195	1.042350286682577e-05	1.9281331798553443
C3	0.0009748476882623029	1.0700281555175202	0.5987665029967444	2.9140954914683816	1.0958230771795002e-05	2.4481970845221994
Thap3	0.000977462820097444	0.2508937673045962	0.04445452405013232	1.0586995017785854	1.1074830774589651e-05	1.971076245421836
Rpl32	0.0010178576652919496	7.0783724348712695	6.7191124725122995	8.48417228758028	1.1698376119931126e-05	1.2286609790119454
Nop58	0.0010178576652919496	1.4330867300877412	0.9971403264026135	3.1389639618991114	1.1714126043595459e-05	2.0724452394161497
Pkm	0.0010590532491433693	2.685309042359513	2.101120404274808	4.971264582690966	1.2366721990946788e-05	1.9255184592187211
Ubr4	0.0010590532491433693	1.6431317497207787	1.1388609691529559	3.616365238899217	1.2377194721900381e-05	2.15832880466626
Rpl13a	0.0010649023742631358	5.616874211329502	5.224135916949779	7.153676232815378	1.2540557891224366e-05	1.3100093477411072
Fmo2	0.0011019803514143887	0.3960309783507033	0.10938140078580576	1.5177032383872588	1.3075509567143697e-05	2.269465881259501
Bcl9l	0.0011356713808053495	0.32015165343437835	0.11103174101739956	1.1384469628921217	1.3618077200518155e-05	1.9247397567002833
Ppox	0.0011356713808053495	0.28134634779487966	0.10104645413680827	0.9868676708047243	1.3677904934313695e-05	1.8045266512959044
Narfl	0.0011415563986412764	0.3299236213257493	0.05293451242266485	1.4137940474682538	1.385062630165167e-05	2.2924446097929003
Dnajc15	0.001151603738114204	0.4488710514061223	0.17796823298221076	1.5089255582822978	1.4075270953844764e-05	2.129875397344596
Tex30	0.001162657689851694	0.942797074484677	0.5330115179744763	2.5463057738724184	1.4381112330874242e-05	2.313293626494111
Thoc6	0.001162657689851694	0.3594147845585024	0.09902625933251383	1.378326405008023	1.441782664728214e-05	2.1640305541493463
Mia	0.0011632928943205267	0.4751447839135481	0.17842531168476378	1.6362209795913998	1.4529485699426686e-05	2.23707090593842
Srp68	0.0011677634328861022	0.4008991387046231	0.13201779858276133	1.4530435130945174	1.4689503438035545e-05	2.166965498392008
Rps14	0.0012155523474094846	7.338618434011416	6.98103659161818	8.737851730332775	1.5399092990645626e-05	1.220123679242322
Rpl14	0.0013120982914947555	6.028526743929207	5.636475529542463	7.562640191529511	1.6788868743671157e-05	1.2902390965524801
Rpl7	0.0013120982914947555	7.544565612228192	7.183030542392833	8.959268059410032	1.6856289943370934e-05	1.2170635326136523
Gm7536	0.001333283933668019	3.595183231931288	3.190150026845728	5.180095773570438	1.7307093799014124e-05	1.4749103812453956
Wdr43	0.001333283933668019	0.47815630233014744	0.2375620114139426	1.4196122233066015	1.736635331568657e-05	1.9551442279180338
Mrpl52	0.0013576208230114937	1.5847842188078276	1.2366445835065463	2.947069748247625	1.7804466141733392e-05	1.7647281903231689
Itih5	0.0014457256208989986	0.23030248946972695	0.0	1.1314861439164847	1.9088892130703168e-05	2.1314861439164847
Rpl27a	0.0015324973343802785	4.163563256263649	3.7301824864816626	5.8594010510627275	2.0503122041212863e-05	1.4501345499177114
Srf	0.0015324973343802785	0.6991818309265051	0.36696110960143746	1.9991759578506831	2.0508038197612788e-05	2.1940462949418857
Mrpl3	0.0015886363485641659	0.20357395597842484	0.022062294250931973	0.9138369801294839	2.1401024947202165e-05	1.8725247872803414
Snrpg	0.0016318383478966842	2.986458484046947	2.560130406173992	4.654698788767209	2.2128595671361943e-05	1.5883403537580556
Tmem254c	0.001647316953346192	1.812472671165903	1.342954487689519	3.6497177369430576	2.273192611861632e-05	1.9845531619900694
Cox14	0.001647316953346192	1.6400933429047433	1.2269806356667867	3.2566213277489218	2.2748244806014754e-05	1.9113867716566086
Gsta4	0.001647316953346192	2.2646926934886475	1.696774123897232	4.486982748411577	2.2849661347571173e-05	2.034646765477743
Bzw2	0.001647316953346192	0.5339584962542591	0.23161625739457928	1.717036822226919	2.2926348891248635e-05	2.206074177662018
Fmod	0.0016881083187351182	0.16819586549016236	0.0	0.8263536000168846	2.3644661079615802e-05	1.8263536000168847
Gpc3	0.0017714711435438866	1.9656153038890043	1.582330823458597	3.4654241403558133	2.4982936557348942e-05	1.7292223365769726
Ccdc97	0.0017714711435438866	0.28169218347133523	0.07652261326129127	1.0845296321193334	2.5128371114593446e-05	1.9363547095442026
Cldn4	0.0017825663107362028	0.8557361511400536	0.47541469146164766	2.343950558577294	2.544478630723458e-05	2.2664479199841407
Uqcr10	0.0018538014964224272	2.7819947425640548	2.345269266384947	4.490920518917084	2.662699981479265e-05	1.6413986682904087
Timm10b	0.0018893497959348547	1.457186747112404	1.061786925120328	3.004403441864006	2.7306152818400078e-05	1.9422004248233873
Wdr12	0.0019221526636771316	0.3866774884078122	0.09509502217066057	1.5276523562923185	2.795172487995115e-05	2.308158018362727
Rcn1	0.002090658110641278	0.1352005573134336	0.009847673069011395	0.6257118434872596	3.058862790125521e-05	1.609858483454822
Dnajb1	0.002209482255257289	1.1776582764082342	0.751638175764871	2.844693452838786	3.2524272648537125e-05	2.194913028291337
Map3k11	0.0022176110400985443	0.19689437701035564	0.028858387006167382	0.8544265118093533	3.317082714275342e-05	1.8024118141326257
LOC102642137	0.0022176110400985443	5.15968278131573	4.722392879788355	6.870817178596764	3.339605325655935e-05	1.3754415930434802
Rplp1	0.0022176110400985443	4.588840303439657	4.072948945077742	6.607545618768885	3.340705943537877e-05	1.499629840775443
Evl	0.0022176110400985443	0.08784510585333677	0.007522630635691323	0.4021504436615147	3.343529893627032e-05	1.3916813389857408
Minpp1	0.002269284110058292	0.1145457179249732	0.016336971820258207	0.4988408113782058	3.4416834571318544e-05	1.474747896550279
Taf11	0.0022996424710788987	0.4006761677399239	0.2001279475091061	1.1854300729909504	3.508242149651991e-05	1.8209975674067604
Rps8	0.0023334548623682194	6.260366920218792	5.914961963083627	7.611951535095525	3.580642665066765e-05	1.2454083740549096
Ppp5c	0.0023392088147131357	0.7608252573979574	0.4036784340834336	2.1583563051504426	3.610341020121085e-05	2.250056870904887
Rps23	0.002441356539100938	6.103785035951806	5.737599392144862	7.536685381283331	3.789776410059445e-05	1.2670218106520197
Rpl7a	0.0024708702721333835	5.389287991152239	4.92226590771203	7.216765708961753	3.857634915008851e-05	1.3874361328932905
Usp47	0.0025001954181774655	1.8331658044638883	1.354915025309199	3.704581896808324	3.944992694958589e-05	1.9977714041680188
Fxn	0.0025001954181774655	0.20043985746364829	0.02521594283940772	0.8860986538193721	3.948029164219925e-05	1.8397086652746437
Hat1	0.002517216453738334	0.6224085555631489	0.2942603319523558	1.906466821866252	3.9973639822055795e-05	2.245658582058161
Rpl26	0.002523717623322758	6.1755624825230075	5.823490360076747	7.553236005138807	4.0302030027190086e-05	1.2534986574001117
Egr2	0.002540864751351767	1.2591848699033044	0.8854061614778443	2.721797207220321	4.080253860677296e-05	1.974002887687103
Fkbp8	0.0025412806662051266	0.8456814202180466	0.528510875936198	2.0867835500165834	4.103593546106949e-05	2.0194711065604674
Pla2g4a	0.002591308193321899	0.4036791351280867	0.17199831088275933	1.3102562734793677	4.207494791547735e-05	1.9712112654319975
Timm8b	0.002597343922819266	1.5876933351509206	1.1857493493655817	3.1605176273544195	4.262444167748408e-05	1.9034742609265871
Rpl17	0.002597343922819266	5.743612212908785	5.379166229076858	7.169705193120684	4.263638877676376e-05	1.2806854218475099
Actg1	0.0026516757237075553	8.637744339991288	8.260202952079517	10.115080205732996	4.377774155667737e-05	1.2003063284090267
Rpl15	0.0026516757237075553	5.672359694495995	5.112056004215694	7.864852395592827	4.4065756307740284e-05	1.4503879528391812
Itm2a	0.0026516757237075553	1.0580358761246942	0.5942551623299279	2.8728299735824754	4.423796594997885e-05	2.429240980422807
Snf8	0.002668809144977928	0.35507351282649674	0.16769055048045065	1.0883111915718948	4.490744046899902e-05	1.7884114851427473
Cstf2t	0.002668809144977928	1.1706522911193167	0.7442556652676073	2.8391608270607884	4.518574353682577e-05	2.201031020571045
Fads2	0.002668809144977928	0.1004714660399852	0.00864274994993184	0.4598012246532375	4.52380888166479e-05	1.4472926362933762
Fau	0.0027858584598042255	4.823140760022509	4.343855558876173	6.698604590595125	4.747069014386717e-05	1.440646085167422
Cxcl1	0.002795427937749491	0.4142494688900311	0.1336618903771927	1.5122008630707031	4.788314426335108e-05	2.2160053931378445
Foxa1	0.0028628227349877717	1.1590282689796976	0.747537052660723	2.7692112893582945	4.9292959929756446e-05	2.156870598892
Prpf40a	0.002891015425203449	2.4431792187888055	1.973987467167349	4.279146942524938	5.009262260983683e-05	1.7751073267141901
Net1	0.002891015425203449	0.9007380503111767	0.5655603491936838	2.2123029677274535	5.0294228558718226e-05	2.051855087784957
Dync2li1	0.002957100319208195	0.5930312812875786	0.2945471011122543	1.7610128558866738	5.2000984100436466e-05	2.1328021618637556
Sirt6	0.002957100319208195	0.5529357549945467	0.33081677960952854	1.422096963022879	5.2033946858825085e-05	1.820007832884058
Hmga1	0.002957100319208195	0.42445115951035417	0.20374328517262646	1.2880906677884187	5.223533439229392e-05	1.9008128194545137
Phlpp1	0.0029650637328127007	0.3975693444684743	0.1571165038997887	1.3384717640850703	5.275350465437151e-05	2.0209475504011927
Rps3a1	0.0029650637328127007	7.8461812014031995	7.599458716231633	8.811617012944112	5.2905053667815156e-05	1.1409575110145602
Eva1c	0.002965854711967509	0.11465869035084479	0.0	0.5633231308541504	5.3188349565298304e-05	1.5633231308541504
Adck1	0.002965854711967509	0.22020766591848914	0.03141270246209091	0.9589705664000473	5.344835862409107e-05	1.8993081641556069
Rbmx	0.003081263496691912	0.8647110144190632	0.518848864438013	2.2180846447796942	5.580305913359427e-05	2.1187655468079853
Bola2	0.0031150836051274115	0.6757930468198973	0.4310950166780389	1.6333070778097774	5.672696024779351e-05	1.8400644591177462
H19	0.0031150836051274115	0.642818603533634	0.3147260954463583	1.9266588525707993	5.707610699894898e-05	2.2260597570151517
Rps10	0.0031150836051274115	4.331706845931677	3.838646855109102	6.261072027411321	5.7249283848358175e-05	1.500641035570594
Ccdc88c	0.0031438728091506556	0.4044705236427122	0.1662022185208672	1.336824761076019	5.805885194880772e-05	2.003790358107783
Gm10123	0.003159490365382736	3.378852046296857	2.990723502889981	4.897615911802023	5.862913694349264e-05	1.477831252285737
Rpl3	0.0032002587178722097	6.729348360121862	6.268189264308881	8.533883952433527	5.9806835993720873e-05	1.3117275301636062
Rpl36	0.0032002587178722097	4.617981866561329	4.078851871955913	6.727620975886867	5.9956671491940766e-05	1.5215291114428364
Hspe1	0.003250072398250559	2.2213065440367643	1.8168671033502313	3.8038956597666775	6.1179880099105e-05	1.705403728153586
4632427E13Rik	0.0032594446722387454	0.7800137114218522	0.42898194661675315	2.153616269354848	6.164709345299438e-05	2.2068972087585332
Eif3d	0.0033408864657855472	1.0297106658298958	0.6545399453896589	2.497770006682997	6.348548641380334e-05	2.1140438563779984
Rpl18a	0.0033523588381184632	7.428800264655219	7.03397176586281	8.97378134688639	6.400256859285852e-05	1.241450883517669
Set	0.0033902577072728187	5.030739952170649	4.477153518598079	7.196947735715486	6.502858480360924e-05	1.4965707475392367
Polr3c	0.0034365293834844224	0.34218577516152543	0.10193863178489776	1.2822832927222423	6.622270914734903e-05	2.071152809140965
Oaz1	0.003471152561714818	5.885845862383856	5.434773202571616	7.650912792083927	6.72098672734665e-05	1.3444005747749812
Adat2	0.003471152561714818	0.14934461802817278	0.0	0.733736601616675	6.750925670923635e-05	1.733736601616675
Pomp	0.0034912116448642633	2.8451443125600107	2.3703166676199707	4.703165531890599	6.821084398476882e-05	1.6921749777055892
Krt7	0.003499598361082655	3.2727656020045575	2.6757961202720226	5.608733139218824	6.86869158210531e-05	1.7979052490892105
Rps9	0.003556101617791559	6.451536344504713	6.033745521054784	8.086370001482697	7.0113164201261e-05	1.291825240802869
Dynlt1b	0.0035612150071460355	2.9774503004547412	2.4869108201484167	4.896952614696878	7.053169163943437e-05	1.6911681768924278
Paip1	0.0036110553787871086	2.752726562446923	2.2995401960155055	4.526064518048119	7.184096257199797e-05	1.6747983627298566
Krt18	0.0037474926334340845	4.488494714214038	3.9150143528890524	6.732548302007464	7.510401499442717e-05	1.5732504010821984
Cgnl1	0.0037474926334340845	1.8804889254695107	1.3954092746372433	3.7786266895957747	7.522400236619404e-05	1.9949103229215148
