	adjusted_p_values	mean_all	mean_kmeans_1	mean_kmeans_2	pvalues	ratio kmeans_1 to kmeans_2
Ly6e	0.34815837460107796	3.130831619763043	6.083347568611907	3.036370259591912	0.0020003539269082414	1.7548805270723733
Wfdc2	0.38224388319181196	5.284505050045193	6.142172672803131	3.940714090908387	0.0022316156650064086	1.4455749799296704
Elovl1	0.39147543081942154	3.0059253472847898	6.284380247779835	3.034411048834134	0.002321789229213509	1.8055622393471482
Rps23-ps2	0.40058298278045323	0.9412672481002065	0.03575023402237874	0.7277497601367744	0.0024424129505738338	0.5994793099785384
Hsp90b1	0.40058298278045323	6.1749457399959535	7.135794012159429	4.637887949636522	0.0024546694280327846	1.443057060522806
Ctsc	0.40058298278045323	5.546695347749906	8.13437185536141	5.790249017868358	0.0025128703477486605	1.3452189796463363
Acly	0.40058298278045323	2.7237469130870675	4.587369328322129	2.2069359610082744	0.0026451955966693714	1.742276551903904
Gm10136	0.40058298278045323	0.6041590585962526	0.06566457426856022	0.39783387792325714	0.002670741430192733	0.7623685411400987
Tmprss13	0.40058298278045323	0.26518626927779426	0.0	1.253394630752347	0.0026980950919087525	0.4437749102411446
Ran	0.40058298278045323	2.2077481401095955	2.4011150591361177	0.03022116372857734	0.0027015571126658092	3.3013445839404025
Gm13192	0.40058298278045323	0.30811794810838555	0.05787010704451081	0.31287728442132245	0.0027227393125489473	0.8057646511195362
Cyb5b	0.40058298278045323	1.5408268510202716	2.899155617484801	0.29585664275407675	0.002731272278103892	3.008940563979321
Gm12411	0.40058298278045323	0.5225785996314601	0.036628875865547715	0.48052580407446066	0.0027745681816755156	0.7001761624233144
Ndufa1	0.40058298278045323	3.250754654891262	3.2754449303981996	0.8742058814443916	0.0028715032331545127	2.2812034540747725
Snx25	0.40058298278045323	1.1224551365767463	2.5796791195235476	0.12763095508608574	0.0029574933194347684	3.174512994147334
Gm7331	0.40058298278045323	0.9986359518795057	0.0638695303769537	0.852906821896387	0.002961643871945648	0.5741624553403714
Maged2	0.40058298278045323	0.38907751749261954	0.012508720273927326	0.6041499327166628	0.0029654377009560025	0.6311808513804079
Fdft1	0.40058298278045323	1.8491637306348043	2.6077354644495268	0.022485628597251957	0.0029680425831989047	3.528397234686789
Sepp1	0.40058298278045323	4.348415205261956	6.434705516269053	3.546588521979415	0.0029697561507215516	1.6352272655261664
Ldhb	0.4007385962524322	2.1767331343870895	3.5841745228394544	0.7736565329833377	0.003008046177040775	2.584589765600643
Slc12a2	0.4128394578655909	3.6196039985930035	4.35564808865502	1.612921902687197	0.0031371360897950564	2.0496778273958864
ATP6	0.41641185339741893	9.435131810340556	10.274014846724889	8.059656178939779	0.003202871266053727	1.2444197245512079
Muc1	0.4335057297975021	5.0645475832015325	6.085978659174664	3.375118074926211	0.0034809934796253762	1.6196085540603775
Tmem176b	0.4335057297975021	3.8590629449000584	4.172618824844667	1.4254591234284653	0.003491878357078	2.1326349204900237
Lyz2	0.4335057297975021	4.665559878342134	11.240885668859804	6.751278958055783	0.0035064114351184626	1.5792085067636539
Tmsb4x	0.4335057297975021	9.30382958188626	9.00483436558072	7.890233770203325	0.0035339238730735007	1.1253735980614044
Copg1	0.4335057297975021	1.892418545985768	3.527583050623549	0.6517688273420235	0.0035352149218960418	2.7410512752618046
Pcnp	0.4409441983562512	4.712416570941914	4.554252761753049	1.7553626664773856	0.0036772289361195615	2.0157973501375506
Ifi30	0.4409441983562512	1.0187599047646398	1.8841700946772821	0.0	0.003677599652679326	2.884170094677282
Usp8	0.4475926207709708	2.017760874196502	4.1963948672180065	1.5016275940185517	0.0037745277073633903	2.0772056079181027
Tspyl5	0.4540378496494227	0.19714055618827997	0.007734734839442651	1.2121472253565704	0.003922591595766624	0.4555459615383458
Ager	0.4540378496494227	7.117864087500456	5.195586891302804	2.715451672584003	0.003939142518834737	1.6675191705545531
Cep170	0.4540378496494227	0.3158460487039757	0.03648511623022099	1.238720869798487	0.003955106835978661	0.4629809505119401
Gm37420	0.4542791006235107	0.3029888495700836	0.0	0.5741308593372186	0.004034472877443062	0.6352712000202105
Cfl1	0.4542791006235107	3.3006264589795014	3.185642257596083	1.1191015353071438	0.004041404286892506	1.9751966519100337
Zfp408	0.46362111407467316	0.11329917541165181	0.0	0.36023889973269807	0.00416747734827572	0.7351649774142698
Mlc1	0.4748356498708694	0.8375264937924742	2.353831245420807	0.37462772093416385	0.004369693157209474	2.439810571506316
Gm5644	0.4748356498708694	0.15490153357926098	0.006436107103746915	0.1962133809671878	0.004425493477097628	0.8413516544096855
Aptx	0.4748356498708694	0.33651702973342706	0.0	1.3017231387988841	0.004439634460055439	0.4344571174280471
Mbip	0.4748356498708694	3.536804769477847	3.4907623947149777	1.1306796577799267	0.0045695388587895765	2.107666620985227
Gm26699	0.4748356498708694	1.0555560871945373	0.20631302497547402	1.3811960892178492	0.004593028332431709	0.5065996162339202
Rnf126	0.4748356498708694	0.052702448531263824	0.0	0.12025323517212708	0.0045940283560334085	0.8926553109631055
Lcn2	0.4748356498708694	1.6486745557382942	4.432114965336001	1.6734031417530109	0.004639623551672036	2.031910144975008
Rps19-ps2	0.4748356498708694	0.6309632667629095	0.024077795862754933	0.3630595632185406	0.004694338931545502	0.7513081772044056
Rps19-ps1	0.4748356498708694	0.6309632667629095	0.024077795862754933	0.3630595632185406	0.004694338931545502	0.7513081772044056
Cpm	0.4748356498708694	3.3119663627022216	5.671067313582431	2.9901567011895147	0.004708313829689836	1.6718810345452608
Rpl18a-ps1	0.4797272139934103	0.13105861055025417	0.004613578514073721	0.13282834243856734	0.004801441255113015	0.8868188946892926
B4gat1	0.4797272139934103	0.32631985754536175	0.0	1.018819494662287	0.004847088864597723	0.49533898530501486
Nabp1	0.4797272139934103	1.5568767470092526	2.3537744513895236	0.0	0.004890185667618861	3.3537744513895236
Comt	0.48336764548914574	1.8623638672747609	2.5079169294303543	0.4306098556929029	0.0050011655393212675	2.4520430328863676
Prdx4	0.48336764548914574	1.1593101581761813	2.086089023749545	0.0	0.005049787574204653	3.086089023749545
Phldb2	0.48336764548914574	2.8132055567704177	3.7308295066329946	1.2840250693522839	0.005103967418916262	2.0712686432879606
Anxa4	0.48336764548914574	4.118755990928261	5.134624195820711	2.10625630944141	0.00510646942690785	1.9749253070889972
Aqp5	0.531163934612944	2.9641977315352723	3.3104261774284707	1.0374426783667754	0.005660629457926843	2.1156061091660896
Rpl35a	0.537010286564803	5.5387219568990504	5.210601889152282	3.4228341017339403	0.005772698845474668	1.4042131688180346
Stmn1	0.547338363413909	3.029439060009301	4.4312404520909885	1.8129315783928361	0.005981182133183571	1.9308114331007364
Gm8430	0.547338363413909	1.5694532661209348	0.5324694944632238	1.7762166636658177	0.006047882495589147	0.5519992421771921
Timm17a	0.547338363413909	2.153788937481859	2.4833198049407925	0.168225687667991	0.006055746742359598	2.9817182088284553
Btg2	0.547338363413909	5.360876634425107	4.842935687211101	2.2615127672244566	0.006086609545887228	1.791480243746963
Vaultrc5	0.5571292551937574	0.27033579548785003	0.07473611352606704	0.540222169326249	0.006258723443024272	0.6977799274218972
Gpx1	0.5571292551937574	4.88266688121531	4.513540498567998	2.2654300670018577	0.006347823679746773	1.6884576871769406
Lsm8	0.5571292551937574	0.6336794565443313	0.07099743981938515	0.811329071567197	0.006384689728020704	0.5912771216622374
Rab27b	0.5571292551937574	1.2476115877929441	2.9815566859203257	0.5039769719423991	0.006456590501285697	2.6473521604377432
Yae1d1	0.5571292551937574	1.6761528215143833	3.717265409519214	1.0690114477880481	0.006482358422029805	2.2799610000043153
Ndufb10	0.5571292551937574	2.244322274313569	2.450110562275858	0.4211207215848563	0.006577883037379683	2.4277392552746964
Zscan26	0.5571292551937574	3.768584755888124	3.185691658238336	0.9053988687358194	0.006633148212538403	2.1967535128303237
Anxa3	0.5571292551937574	6.381857140734081	5.482128264962784	2.7547688361518943	0.006688624918580171	1.7263721277728634
Atp6v0e	0.5571292551937574	2.594072050796997	2.709168356338184	0.44622784942098875	0.006717496435700902	2.5647192161478465
Arl6ip1	0.5571292551937574	3.4525741925815017	3.969767906486933	1.7151826940692183	0.006757520356841443	1.8303622505190575
Zfp445	0.5571292551937574	0.26397508883866694	0.0	0.5626833131807674	0.0067634076944103625	0.6399249237291385
Sh3bgrl3	0.5603266288054357	1.6917440624286715	1.5416095662399798	0.006738511778365147	0.006854148364592486	2.5245975360079584
Gsk3b	0.5612694408798771	5.270272381150752	4.969840768670979	2.412244923086371	0.006963109102484918	1.7495346621459005
Capn2	0.5612694408798771	2.336071886123898	0.5703631289793628	2.355634951753024	0.006983200874528603	0.4679779390660435
Tef	0.5612694408798771	1.5231367931756634	0.06616786506271205	1.155811752403554	0.0070877574792698565	0.4945551780548658
Gstp1	0.5612694408798771	2.419780974942456	3.2218467712448864	1.0988009550331552	0.007119874519440375	2.011551767746452
Clk1	0.5612694408798771	4.920695398401121	4.811000481250667	2.089003235804379	0.007125744917110847	1.881189509255233
Calcoco1	0.5626385978190965	0.9516405090646167	0.023631424908756114	0.7993725652982254	0.007195267027989558	0.5688824230456692
Calm1	0.5775670489780154	7.012676989862665	6.822079675241975	5.010462216237887	0.007454519072223932	1.3014106725618897
Ccdc18	0.5775670489780154	0.3968729384193357	0.0	0.9135485023296733	0.007509270565571047	0.5225893144503719
Eef1g	0.5775670489780154	3.1346720514333892	3.8555939302753206	1.3828182906800661	0.007546747651366894	2.0377525005859822
Cat	0.5805898146155977	3.829650972908844	6.593982779077002	4.084690907116022	0.0076400476022069185	1.493499392155623
Capn12	0.5973690097459751	0.7638106191130715	0.3340352419486023	1.4598790120141036	0.007916205022117916	0.5423174210736157
Rai14	0.606172697034163	2.8146054515148164	3.0449197446070357	0.7517230460930822	0.00808904349670276	2.309109167472869
Napg	0.610111019175278	0.8277027886026908	0.12810253742658853	1.060981924166153	0.008198137130980939	0.5473616843500481
Ncl	0.612048572004868	4.648726603418797	5.310874936096857	3.4519169510349106	0.008344807769599843	1.4175634913022819
Hc	0.612048572004868	3.2144572531457465	7.06041026848122	4.707362251208667	0.0084172093148007	1.4122829275072282
Rpl14	0.612048572004868	6.028526743929207	5.66583017194333	3.8427639634295163	0.008423338030039935	1.3764515929912815
Calm2	0.612048572004868	7.031133813192547	7.161661379039402	5.3595108610416275	0.008553706292951027	1.2833787939631882
Rpl28-ps3	0.612048572004868	0.29518587611219027	0.009616018050961378	0.18751931881488962	0.008556175916896997	0.8501891312880109
Rpl19-ps1	0.612048572004868	0.2885763142334391	0.017962687965719638	0.22875035360918458	0.008564482844290155	0.8284536276841569
Ndufb9	0.6174347862568867	2.7406798319208088	3.4511725101301924	1.1221044835207783	0.008766523706498507	2.0975274990914974
Cyc1	0.6174347862568867	0.9090463960782165	0.21944662585174557	1.394919353125609	0.008792733958603602	0.5091806637498026
H2afz	0.6174347862568867	4.691363917476679	4.976814408991274	2.740098951072772	0.008858906214271827	1.5980364389228112
Klf6	0.6174347862568867	4.806382212192927	4.496099477449405	2.0598381952265123	0.008885268396666837	1.7962059190004138
Iah1	0.6174347862568867	1.4845947797670602	2.704158064582321	0.5761693770798826	0.008979743413070524	2.350101529979534
Cox7b	0.6174347862568867	3.760458184048599	4.061581749523413	2.091292078331781	0.008983158321038942	1.637367683565799
Mpc2	0.6189702856569305	1.9914498291311424	1.9431452117829087	0.21781794931897985	0.009163805326473306	2.4167366012537057
Ndufa5	0.6189702856569305	2.0437395660949615	2.0547306151688787	0.29601893278744235	0.00917493960457445	2.357010795049766
Gm15421	0.6189702856569305	0.4912474888411443	0.0	0.16101410815597486	0.009177578139663505	0.8613159762444992
Gm24447	0.6204480310701578	0.13351511282946588	0.0	0.17505326531950333	0.009291030958601836	0.8510252509515767
Hspa8	0.6204480310701578	6.9771860607472895	7.383138987548718	5.236585032874147	0.009314482534831392	1.3441873947616694
Tmem50a	0.6229539181475559	2.6482537598817855	2.836093342321919	0.6852197487915481	0.009467344786740377	2.276316394388766
ENSMUSG00000065950	0.6229539181475559	0.24990834864821285	0.011340621486424627	0.12883644028177704	0.0094675602424427	0.8959142222889054
Ucp2	0.6334655554515748	3.020669565150978	4.001970311786289	1.7813545394395702	0.009686017667455271	1.7983936390914632
Rps6	0.6368937377277667	7.251962212820066	7.014311464341577	5.365874858280899	0.009797457183097885	1.2589489493209798
Ssr2	0.6692896903928928	4.228488187291771	4.240588649819199	2.0169296811617743	0.010357833221723017	1.7370602578317726
Tpm1	0.6716917907847658	3.1075747058044714	3.575753783681074	1.2826059787628048	0.010457253345550982	2.0046183293365325
Dbi	0.677805288814198	3.794908091215522	5.536752888676721	3.985978399704459	0.010627504622416843	1.311027117378644
Atp5g1	0.677805288814198	2.0107196240977574	2.1212921801709284	0.4499592774027422	0.010678055703680257	2.1526757535990817
Sdpr	0.679998234145818	3.5423512564662616	0.06232271829687322	0.735122877913385	0.010775618389299867	0.6122463900507126
Purb	0.6871364007281487	2.721394189599819	2.8953785864634405	0.6109354845892244	0.010952410427693595	2.4180847859693966
Arf1	0.6891265245137127	3.4695202399226455	2.8309668190553805	0.7672371014900166	0.011115446604063097	2.1677718376472317
Fosb	0.6891265245137127	2.895535113036542	3.229948858192895	0.915996151411093	0.011167710604084117	2.2077021684399636
Lrp2	0.6891265245137127	0.8688326522906156	2.5037163578981567	0.36251307084984863	0.011175715113511234	2.571510272347525
Lrrk2	0.6944888129806331	1.7279846669702839	3.3598273512166017	1.0347722554889014	0.011327034666350795	2.1426610960788097
Cd200	0.695862612579903	2.2786238380927215	4.263360032365219	1.8198207019686061	0.011501097593646696	1.8665584051818265
Mbd2	0.695862612579903	0.39014556367090075	0.07147361133791945	0.9255470379488051	0.011561859992682874	0.5564515383011936
Gm20900	0.695862612579903	0.3460092186335674	0.05027537274274218	0.34482966244642826	0.011575462392502841	0.7809727893956088
Rps6-ps1	0.695862612579903	0.38330507276236225	0.024514497866340246	0.24120668507757084	0.011607383028855762	0.8254181275234687
Tob1	0.702621569671398	3.936582175500379	4.313558137785947	2.175101362629176	0.01181817443331958	1.6735081910537806
B4galt5	0.702621569671398	0.053736311018477735	0.0	0.2350412684379501	0.011850349891594333	0.8096895428156627
Gm17056	0.7105206661050356	1.6551593150104962	2.9673831018243813	0.8245229258082181	0.012104881045786116	2.1744769800943606
Gm10163	0.7105206661050356	2.6791163176561987	3.380364960700436	1.564897007094834	0.012115262956475447	1.7078131981844824
Gm7808	0.7176984347346658	0.0909806367980616	0.014119242050690104	0.13196611732901228	0.012304161840970548	0.8958918703711789
Amd1	0.7232575765484204	2.0580416546526954	2.318548950101591	0.3378458948871857	0.012466491450097877	2.4805165996950858
Nucb2	0.7240359459158181	2.081117824486486	3.9379703555570877	1.4825416078152691	0.012547004159601334	1.9890785878520236
Med11	0.7276469916382398	0.8414783310577891	0.0	0.4755646009211088	0.012796007230710282	0.6777066889350412
Atxn3	0.7276469916382398	0.5513922837786888	0.19858257021297335	1.3837263538063824	0.012883910184730833	0.5028188610236457
Igf1r	0.7276469916382398	0.838722184656452	0.005087785808535002	0.0708059405549542	0.01323146743210403	0.938627390587355
Fkbp2	0.7276469916382398	1.362129290373488	2.264501050620817	0.5529858720995622	0.013429698022612579	2.1020803274967137
Mid1ip1	0.7276469916382398	1.7448720391830397	3.5174691310921724	1.3426003044263257	0.013444455206281269	1.9283994467841772
Oat	0.7276469916382398	3.173582926833139	4.676867438360323	2.1933073399120833	0.013450999797078938	1.7777391381678331
Ptpn14	0.7276469916382398	1.0641024785054056	0.007734734839442651	0.5797304911342358	0.013528610295175315	0.6379156068044848
Nfkbia	0.7276469916382398	3.305785954853012	2.9178310627712825	1.0328590798956638	0.013583564945281902	1.9272516730340035
Napsa	0.7276469916382398	4.887665886616281	7.596491036514291	5.702439506191066	0.013603138975652691	1.282591365214663
Atp6v1g1	0.7276469916382398	4.504367009355616	4.854563261197754	2.6816552210499363	0.01433884714316407	1.590198676867995
Arfgef1	0.7276469916382398	1.5497432037158003	2.1865722450006775	0.20061508281334875	0.014358969522102492	2.6541164529881818
Cyb5a	0.7276469916382398	4.9759112941195704	5.501594583056742	3.532605552199393	0.014443072834810807	1.4344055550790031
Pcna	0.7276469916382398	1.5084774515353765	1.745570899752743	0.04117392893957545	0.014444153959034717	2.636995437015099
Tspan12	0.7276469916382398	1.5375943693351906	3.056113423386226	0.58215408236595	0.014470529411848603	2.563665238799448
Cited2	0.7276469916382398	1.8646715497768833	3.128258855884679	1.0795569614972838	0.014533218864404356	1.985162672780229
Atp6v0b	0.7276469916382398	2.2459157510920904	2.6313606020906137	0.8214376690124131	0.014718172068614258	1.9936782157687254
Adgrf5	0.7276469916382398	2.3852798426353186	4.342553712076133	2.0584412864980743	0.014749863517616769	1.7468223881431364
H2-Ab1	0.7276469916382398	1.6208198876600803	4.2909811449365	1.858758611245519	0.01475335895258158	1.8507967493734272
Sp1	0.7276469916382398	2.082282629951393	2.530786464909656	0.2339211929867839	0.015265429044993919	2.8614359531042375
Gid8	0.7276469916382398	0.33978260955324524	0.01757829496799262	0.7865317058505759	0.01543186093458762	0.5695831155056489
Foxn3	0.7276469916382398	1.9580543995478137	1.4311622079790016	0.13214006967665942	0.016135152475558228	2.1474040828475793
Proser3	0.7276469916382398	0.20599753309509644	0.05437113973103257	0.8305562228812511	0.016258698195713205	0.5759840241735257
Adk	0.7276469916382398	2.8118892290908724	4.188901892825712	1.8719132514123074	0.01630437752473043	1.8067752883113688
Arhgef38	0.7276469916382398	1.0741031229317648	2.4823432242558265	0.486332930625951	0.016361054426622543	2.3429092853303604
Pxdn	0.7276469916382398	1.939014300493409	0.007392199078339198	0.09350022506819637	0.01659374382634548	0.9212546792256151
Gde1	0.7276469916382398	3.6747736779637727	3.973268930448232	1.9577839291676091	0.016625827469880953	1.6814172534394112
Nup214	0.7276469916382398	0.8959034413257115	1.5778216061550954	0.049592261650988845	0.01664748407435531	2.456021924266315
Herpud1	0.7276469916382398	3.230691073238246	4.113496762034899	1.7477396531557094	0.01674245939415336	1.8609829923887358
Sparc	0.7276469916382398	5.813028008299832	4.079057273185897	2.1316258110325195	0.016846812127401804	1.621859564221466
Csde1	0.7276469916382398	5.441105135835857	6.196573879995115	3.534608663789757	0.01701800768313944	1.5870330636162648
Erlin2	0.7276469916382398	0.6893392624054306	0.15459918948226598	0.9225793771891695	0.01702329196251184	0.6005469543579011
Sap18	0.7276469916382398	2.529943652261912	3.069742988555762	1.1480426827766845	0.017161272052279342	1.8946285477414146
Tmem59	0.7276469916382398	4.960443298232806	5.361460124354029	2.9422880563282092	0.017196733191397376	1.6136467029958745
Dnm3	0.7276469916382398	0.10821670218177722	0.0	0.2206266675012046	0.017303137802056546	0.8192513129728203
Fkbp5	0.7276469916382398	0.43910447874042596	0.0	0.3346384625206057	0.01731907131520364	0.7492665827353682
Gm14270	0.7276469916382398	0.13637692620696096	0.0	0.3577291551532701	0.017522220498013115	0.7365239202564762
Sbk1	0.7276469916382398	0.07772256282264452	0.0	0.18590861408570764	0.017560488515595617	0.8432352949649191
Iyd	0.7276469916382398	0.2500672820475165	0.0	0.4195658409184977	0.017656359678411775	0.7044407319303857
Gm6311	0.7276469916382398	0.29671409012438954	0.006436107103746915	0.4546088844093647	0.01769570410943516	0.6918946514701126
B230208H11Rik	0.7276469916382398	0.09831884936109031	0.0	0.36966387708344833	0.01780622546691395	0.7301061353310947
Gtf2e1	0.7276469916382398	0.07942898654691083	0.0	0.18566526656140586	0.017901089042099957	0.8434083617040913
Sdad1	0.7276469916382398	0.237635864267159	0.0	0.41389695191506815	0.01790160290180683	0.7072651218644606
Rps10-ps1	0.7276469916382398	0.388779730984696	0.0346300320316359	0.2675073104165958	0.0179806977057411	0.8162714514771364
Sptbn1	0.7276469916382398	7.1012183395038395	6.533293344879421	4.4633842478000485	0.018016156564076912	1.378869397281157
Mat2a	0.7276469916382398	3.5282364412424845	4.417105959193898	2.1129372003790254	0.018051836229886334	1.7401912118671463
Gm13436	0.7276469916382398	0.7658330259174473	0.057400156844661106	0.48688586306108417	0.018150063572774225	0.7111508577180017
Chp1	0.7276469916382398	2.438569109390484	2.919054277036812	0.46534264961821903	0.018175006813411124	2.674496833937021
Mgst1	0.7276469916382398	5.73131187801683	7.154678211779252	5.928267586769456	0.018269242102475197	1.177015481814214
Rtca	0.7276469916382398	0.23410805875992727	0.0	0.4098460582525352	0.018313751211413893	0.709297298202523
Copa	0.7276469916382398	2.251891440433858	2.575206682226953	0.4057483804031872	0.018321094531936248	2.5432764014293485
Rbmx2	0.7276469916382398	0.2234389575158871	0.0	0.184699800908467	0.018397249463229032	0.8440956934686465
