	adjusted_p_values	mean_all	mean_kmeans_0	mean_kmeans_3	pvalues	ratio kmeans_3 to kmeans_0
Foxa1	0.0004985478428947735	1.1590282689796976	2.7692112893582945	0.24955573100452677	1.6647467513182243e-06	0.33151649909688735
Akap5	0.0004991495812664404	5.345578865533837	6.504068382577516	9.805099171282427	1.7106180728814745e-06	1.43989881493738
Mtus1	0.0005250069944563797	1.0506734761333092	3.048362629476782	0.1150037943835215	1.8453672915865718e-06	0.27542092851687716
Lamp3	0.0005254519546929605	4.085362003612396	3.1623519606075807	0.22792874368760868	1.897783403111505e-06	0.29500838836040366
Cd36	0.0005254519546929605	4.171810092703202	3.3951557929629153	0.3767367732089217	1.9392778644204163e-06	0.3132395842288947
Qpct	0.0006494574325262271	0.8797956489858277	2.8524485161382973	0.2275556173598991	2.464245419949232e-06	0.318642964913754
Cldn10	0.0006494574325262271	2.1367988418351316	5.251958461125156	1.5497843883584852	2.511083218906326e-06	0.4078377046509685
Fabp5	0.0006751218605903894	2.225550730840743	3.0117483372958342	0.07543173972197852	2.669638288802067e-06	0.2680705890058113
Isca1	0.0008535850562733783	1.6587530012472733	4.048690338703323	1.1129673468326646	3.4503438127043413e-06	0.41851791357347284
Mrpl28	0.0008686259888586984	1.1327294027612849	3.3115190424966583	0.43078018718112954	3.587471131490231e-06	0.33185060139560746
Mgst1	0.0008688158894218335	5.73131187801683	7.430383402833567	3.5537668550107844	3.6646012910587e-06	0.5401612996011784
Col23a1	0.001018852880435803	0.7299220838001464	2.5294394133404743	0.0	4.386976374459961e-06	0.2833311137797772
Vamp5	0.0010283656538357742	0.9685198616450865	2.491176480682596	0.24034147138345469	4.518302521246812e-06	0.35527893770095026
Eef1g	0.0010471770405397634	3.1346720514333892	5.216165724383371	1.9362786860161516	4.7012804282452575e-06	0.4723617123813769
Rpl7l1	0.0010471770405397634	0.9687593342905152	2.8599100988108175	0.3154437557469893	4.784991749390835e-06	0.34079647506615723
mt-Rnr2	0.0012555958713669146	11.326608239082525	11.230369697977972	11.939874693164807	5.847678487033961e-06	1.05801173739696
Fam13a	0.0015723165268909935	0.925797157254176	2.7727704202913053	0.4046231219352792	7.488300232951317e-06	0.3723054852160404
Chil1	0.0015723165268909935	3.7366147797774065	3.081824732352566	0.1850923582127899	7.599069330316752e-06	0.29033396481229123
Krt15	0.0016664475442195617	0.6034106359072255	2.4775029280138	0.10385278662686481	8.20044485731946e-06	0.3174268460666223
Pla2g1b	0.0016726117736706226	1.4282329512826422	1.912629183647815	0.10129942693783969	8.454305334098217e-06	0.37811178749454055
Mid1ip1	0.0016726117736706226	1.7448720391830397	2.178280578189146	0.15487770437059184	8.524734874595441e-06	0.36336556070471093
Upk3a	0.0018023782703870412	0.6285448435229973	3.08806814426516	0.0	9.344491911496963e-06	0.24461431774390163
Pglyrp1	0.0019067903435280905	0.9458474226535613	2.5389900140691415	0.25564185386783195	1.0053376152169195e-05	0.35480231616254015
Cisd1	0.0021195590194329175	1.13347463310994	3.2095372847399974	0.5468635788854547	1.1361432353726536e-05	0.3674664159628644
Ybx1	0.002223396493160308	2.223647010067687	4.073556827037123	1.6915582531227842	1.211340795922136e-05	0.5305071658563864
Cgnl1	0.0024530922143589915	1.8804889254695107	3.7786266895957747	0.8635383188975254	1.35803874784373e-05	0.38997361374867356
Limch1	0.002462826442946996	3.9848441864836595	4.257397747341168	6.810826316428275	1.3884368641999403e-05	1.4856829731740302
Plpp3	0.002462826442946996	0.38955643644086035	1.8784580018287595	0.006357913570799324	1.4067110614372121e-05	0.34961702165931685
Vimp	0.0025426568232715598	2.429594466437459	3.1571399894281265	0.7793083654821783	1.474651584674191e-05	0.4280126168488609
Slc34a2	0.002547074719035742	5.129037614465891	4.037552537975408	1.1066763911255388	1.4995958363391451e-05	0.41819442581381233
Emp2	0.002648326272546137	6.616462005872445	6.9797077950874655	9.415852125261589	1.5824796707657058e-05	1.3052924233233054
Tspan12	0.002661715877085145	1.5375943693351906	2.528525502183511	0.025240578461440972	1.6138699078987258e-05	0.2905577918671708
Hspe1	0.002888976114856042	2.2213065440367643	3.8038956597666775	1.517505518755807	1.777050334269973e-05	0.5240549955820816
Epas1	0.0030279736118572777	1.5345648360153255	2.3819762575405745	0.269157671640656	1.8891575258512015e-05	0.3752710175924201
Etv5	0.003064021740226419	3.1742832122354088	2.8414295807936525	0.4084518661098608	1.93857263002023e-05	0.36664784203043227
Mrps18c	0.003208992508998667	1.4899635075980822	2.8288214618533836	0.7784732484942885	2.0584925584965085e-05	0.4644962598055953
Ik	0.003347878507161572	2.1551775400846083	4.128903898143078	1.6200870697075846	2.1770035986815145e-05	0.5108473704598341
Gclc	0.003657482772119874	2.153667014822011	2.6682463216972696	0.331247005032957	2.4314011076173342e-05	0.36291101749595683
Gstt3	0.003657482772119874	1.4078907738949813	2.9995797612161574	0.40557189208009004	2.442607123735593e-05	0.3514298941378521
Slc9a3r1	0.0036806509164305423	0.548798630192908	1.4791253439027665	0.0576314782115452	2.4904228520663598e-05	0.4266147658942357
Ifitm2	0.0037504226874897784	1.4772231624521668	3.4190281337193293	0.8482416902887648	2.5705884852741892e-05	0.4182461922307721
Tubb4b	0.003775265748114121	2.4516248542140993	3.551432300907864	0.7579397039062956	2.620790809323511e-05	0.3862387898323003
Col4a3	0.0038233407910652447	3.6982911669273717	3.6988167825320706	7.065633107851722	2.687761540291912e-05	1.7165242828441083
Lypd2	0.004316144758741688	0.40041653931094645	1.9672638670494325	0.0	3.072124125290657e-05	0.33701081022982066
Ucp2	0.004495651814167052	3.020669565150978	4.68698967685254	1.6740078183147038	3.2472962219417625e-05	0.47019741027464484
Deptor	0.004495651814167052	0.9714427952852815	1.3221938841565417	0.11807500772544757	3.3074298952125786e-05	0.48147358209564417
Cftr	0.004495651814167052	1.2436976928261463	2.2177779259838473	0.18861554190967877	3.3184073144994055e-05	0.369390172115826
Ces1d	0.004516044316038802	3.6399703771427383	5.422923158851919	2.243383790171199	3.3731438212943606e-05	0.5049700440057803
Slc12a2	0.004561970127999613	3.6196039985930035	5.599019282937519	2.543384297513982	3.447534543128003e-05	0.536956196911833
Ftl1	0.004647025574524916	7.25874618809112	9.098556036567107	7.154171643072312	3.552646968222036e-05	0.8074591667903674
Myc	0.004647155411056322	0.427643685510652	2.0165280446362477	0.0	3.593582391678e-05	0.33150694613236603
Tspan3	0.004705454531256852	0.6217903041451717	2.0420003419581265	0.09105928205744127	3.68001277049086e-05	0.35866507541387377
Cav1	0.0049056779968864265	4.384348786816015	5.650248082311793	8.323551537633174	3.879710190859213e-05	1.4019855232817229
Ier2	0.004975619426504693	1.3082892525700975	3.0078828250360177	0.816075184094721	3.978746641581082e-05	0.45312581813775965
Ppp1r14c	0.005300510068437531	1.7607624912846855	2.6656855089706757	0.4253434566300741	4.2851223751867566e-05	0.38883408114034046
Dbi	0.005413786851779086	3.794908091215522	4.387362212277739	1.9597907886934007	4.424272207517179e-05	0.5493951718984237
Ppm1h	0.005930752526860744	1.8025339660212052	4.103510190859716	1.1980490539396225	4.9388603994844796e-05	0.4306935759384363
Msmo1	0.005930752526860744	1.3380874899306376	2.2268331761707567	0.186852514348302	4.950979701685156e-05	0.3678072120718448
Ngfrap1	0.005940875493699763	1.8576337304294075	3.5009691509481597	1.1216857055493583	5.0116348628750196e-05	0.47138419180287217
Tspan1	0.006113789315269515	0.8745743248345538	2.2433258824933957	0.1563914033418127	5.211226393507408e-05	0.35654493111028523
Atp7b	0.006124316869901412	1.1776962476665864	2.5485770192034813	0.48300165462399697	5.2965641456988294e-05	0.41791446165563956
Ptgs2	0.006124316869901412	0.7931259461510147	1.892801239235511	0.0	5.327832777857995e-05	0.3456856926209949
Pdia3	0.006439005039770036	3.368055739720505	5.2505120691884555	2.3792130703848207	5.658176660606358e-05	0.5406297968837561
Fxyd3	0.006963976946010878	1.3985046552758695	0.8126894917836474	3.040172028983256	6.180682526775912e-05	2.228827412138752
Tex30	0.007527793222491489	0.942797074484677	2.5463057738724184	0.3179538532428416	6.747231183603972e-05	0.3716413465959228
Rassf9	0.0077637708969001	0.5056890501624074	1.9237905793392605	0.08048193351936452	7.050673303764456e-05	0.369548332618111
Reep6	0.0077637708969001	0.4201197776645066	1.6135907172343829	0.0	7.095186056921006e-05	0.3826153779189144
Sdc4	0.007931021350995182	7.2413641488269995	8.977270502426508	6.83667465375033	7.317726202587822e-05	0.7854527600353646
Pcbd1	0.008016103265047722	1.016195457252612	2.2984852994191103	0.22395265679020251	7.497947114402062e-05	0.3710650634113029
Pla2g4a	0.008016103265047722	0.4036791351280867	1.3102562734793677	0.013800185355149102	7.537109396837489e-05	0.4388258553793742
Hopx	0.008032315554931677	3.366238787549456	4.314691963217284	6.172650901587621	7.622935676033577e-05	1.349589205024332
Dram1	0.008058764874468506	3.739577700525016	3.8098925143731814	1.029164866442576	7.77495077730441e-05	0.42187322489617296
Eif3l	0.008058764874468506	1.3624063125840549	3.5144483937622857	0.9070851466214029	7.827443276733815e-05	0.4224403471432889
Acsl1	0.008058764874468506	0.35320135469277	1.4871643782097912	0.006152887505319683	7.860482434674905e-05	0.40453815450248903
Larp4	0.008071166775869075	2.6101094611810525	4.465773737268545	1.7409538151575494	7.943503329502077e-05	0.501475902024314
Cox8a	0.008272138746303406	2.890892469371237	5.113324028125081	2.803110578086943	8.213986628578953e-05	0.622101913883556
Por	0.008374585607826479	1.6865771096323778	3.57714065518534	1.2208939226200126	8.389303684465893e-05	0.4852142614634338
Hmga1	0.008472590012106901	0.42445115951035417	1.2880906677884187	0.06376028413968868	8.56193191030135e-05	0.46491177081189655
Tuba1c	0.008884541046309596	3.0445435973235577	5.883987098127505	2.562927254710594	9.056298430333157e-05	0.5175673928383359
Abhd2	0.008980268778777587	2.3018997353913324	3.3353227477137257	1.6719984962219359	9.232789517723881e-05	0.6163320822264133
Ahnak	0.009047508316205707	4.674715494575006	5.998873524064152	7.4589295999508485	9.38142338587235e-05	1.2086130104889883
Stxbp2	0.009095281148873851	1.6395625251833557	3.162629317924879	0.8218491623329497	9.510882747943657e-05	0.437667883250571
Dlk1	0.009516843194279243	1.0327969459768815	1.9133442821821907	0.25840107551458485	0.00010082138867425508	0.43194382593601366
Rrp1	0.009516843194279243	0.8159401589898506	2.544566755662554	0.5227960458226348	0.00010118963326078984	0.42961415337711484
Lrrc26	0.00991228640156537	0.2980141688466712	1.4641565686814715	0.0	0.00010813648409571063	0.40581836913678054
Eif4e	0.00991228640156537	2.0260532018846114	4.684507603492984	1.591174032804095	0.00010817214277969843	0.45583086760441405
Scd1	0.00991228640156537	4.227234343623395	3.050772805589426	0.5553981777712549	0.0001084409051968179	0.38397566400787797
Tspan8	0.00991228640156537	4.185757526390693	4.340879074690115	7.0288314813787665	0.00010944705823333967	1.5032790237522107
Stip1	0.00991228640156537	0.8333777597336857	2.4584267399100823	0.28869360586830417	0.0001097493924953635	0.37262423141622186
Cat	0.010667739146002038	3.829650972908844	3.7272441723792262	1.503180116994616	0.00011905121894044453	0.5295220694586553
Ager	0.010830174972806006	7.117864087500456	7.529606466949609	9.856935243060011	0.00012181567631978636	1.2728530073606914
Sftpc	0.010843295616498888	9.543054871756373	9.414494170171196	4.929880835518159	0.00012469179270220167	0.5693873114358546
Per3	0.010843295616498888	2.72278975019515	5.0265845381190495	2.1624397920356193	0.00012488687210741547	0.5247482669549749
Scp2	0.010843295616498888	4.513875183658205	5.458493264683629	2.7099605518523298	0.00012565760437285232	0.5744312798372274
Pon3	0.010843295616498888	4.419836693255778	4.96460409726526	2.0953239133842323	0.000125774606447966	0.5189487622159905
Ctsc	0.01091985078294901	5.546695347749906	6.045259746995438	3.041889236783481	0.0001276221576566097	0.5737033667931418
Slmo2	0.010997139335185853	1.152480945211837	2.3680730369859977	0.3940596687734191	0.0001295157795960156	0.41390422757011447
Paip1	0.010997139335185853	2.752726562446923	4.526064518048119	2.106936360097744	0.0001304581555580044	0.5622330955330859
Spag7	0.011061779424253907	2.0514849023533115	3.7906217979102483	1.0787543633063172	0.00013219701245154055	0.43392161831958975
Kdr	0.011786653665145787	0.3248227646697089	1.5446028553928368	0.018658516238804865	0.00014189556697056	0.40032121872375404
Tubb2a	0.012028817949788188	0.9078520414790663	2.2233135100314865	0.29902322252596597	0.00014586791538407468	0.4030086488587567
Atp5a1	0.012176139109939269	3.055132085647214	5.335222109536345	2.5344115695243756	0.00014872437049925818	0.5578986037765057
Pmp22	0.012903239144246632	2.8405871051867764	2.830095147235427	5.731149252229669	0.00015873932163396558	1.7574365631851812
Pdia6	0.012962603170684834	2.9425318994095426	4.191434642971645	1.6688816112335263	0.00016060870360866094	0.5140932699300677
Calr	0.013055769883857322	3.163172239554505	4.582164124245601	2.142115121122525	0.00016291030962282426	0.5628847613912041
Cckar	0.013979970271581045	0.45960608274988124	1.6952675623127202	0.08251917894465419	0.00017567097968682684	0.40163700037846345
Oma1	0.014537054642048032	0.6342673102460192	1.5534133076586056	0.0	0.00018394867033874487	0.39163264207977616
Frmd6	0.014727868606346247	1.2877885582404074	0.3390095599583259	2.776819394954897	0.0001876573767943942	2.820606743892436
Me1	0.014731093399404928	1.1427762995835238	1.810843971309289	0.13765482667726034	0.0001889929381645975	0.404737807679642
Acly	0.014998759762013902	2.7237469130870675	3.3116747383643093	1.0087330526685097	0.00019374496353392298	0.46588232521234874
Ank3	0.015023650007260135	2.4504652007518817	2.5501483189070457	0.6340112480991389	0.0001960176793209516	0.460265628733559
Dag1	0.015023650007260135	3.869683793736004	4.243919571021484	6.219664712538309	0.0002009131770304946	1.3767687728154765
Prpf40a	0.015023650007260135	2.4431792187888055	4.279146942524938	1.9013014294732085	0.00020108752086887204	0.5495776990222513
Atp11a	0.015023650007260135	3.9422720810463927	5.338485956574194	2.6239497153998252	0.00020113943269663403	0.5717374370201314
Rps16	0.015023650007260135	5.265969480891687	7.0276642248131065	5.595555925373459	0.0002015258123578762	0.821603363153497
Jag1	0.015023650007260135	1.2042785855182667	2.605218840666518	0.588206599889554	0.0002036990509396754	0.44052987351967043
Snrpg	0.015023650007260135	2.986458484046947	4.654698788767209	2.8885872965664072	0.00020439612106842395	0.6876736395386615
Sod2	0.015023650007260135	1.9956116419758458	3.5641626065517644	1.3207823708400288	0.00020462792189150446	0.508479335838866
Kcnj15	0.015076687397963268	1.5866193603152503	2.617678535907057	0.5451853453721636	0.0002084966220148857	0.42712068804221176
Ift81	0.015076687397963268	0.741962276685497	1.6298879936821884	0.15848052983915478	0.0002090612942003565	0.4405056537092783
Lmo7	0.015076687397963268	5.273326826914959	6.145152022878342	7.7886535367651515	0.00021064145354061044	1.2300163115668383
Timp3	0.015076687397963268	6.667563923063149	7.351187309930961	9.272584647338947	0.00021173259233437804	1.2300747505834437
Rpl13	0.015076687397963268	6.079647586380256	8.393860285814966	6.696071455563898	0.00021197451526134648	0.8192661186568013
Pir	0.015167555472119629	0.32699719061385474	1.498659256585958	0.05514215486878895	0.00021516114128591933	0.42228333138568164
Crlf3	0.015167555472119629	1.1008354554709165	0.3239063467566153	2.2876068424104035	0.0002161380269596422	2.4832623927399236
Gm43085	0.015167555472119629	1.990410041798233	1.7728977390529905	0.07404855938664663	0.00021757306815273707	0.387337962110878
Adgrg1	0.015167555472119629	0.680681132219736	1.2528065996593858	0.029865640556494304	0.00021858340047694369	0.4571478264988239
8430408G22Rik	0.015435152693305369	0.9696374179584878	2.3110175086827196	0.3913927396999037	0.0002245606330357737	0.420231163396495
Sox9	0.015435152693305369	1.1904182070635825	2.6631582589262996	0.6398155149155462	0.000225152490956827	0.44765074261252064
Gm26880	0.015472615850808112	0.13864578957249535	0.3782676604170146	0.024528621605026012	0.00022705859816212257	0.7433451796257341
Cited2	0.01596972590415023	1.8646715497768833	2.5381958479445816	0.6858590515865239	0.00023575693777655874	0.4764742043790136
R3hdm4	0.015985375670875126	1.2736286016031653	2.2512010789624077	0.8831259629107814	0.00023739266154463058	0.5792093190101194
Amd1	0.01600996521864054	2.0580416546526954	3.8743832092408605	1.378730554193468	0.00023916468252802215	0.48800647222070437
Rbmx	0.01603052811073249	0.8647110144190632	2.2180846447796942	0.36576432605299425	0.000240880519062852	0.4244028597161069
Rnd3	0.016130121112662762	0.9901954491840362	2.7306856490219387	0.5826102717126516	0.00024379444915448108	0.42421431892219574
Olfml2a	0.016329969942531858	0.26712055415790553	1.312374896514927	0.0	0.00024824998243040523	0.43245582777565184
Stx19	0.016429596199505406	0.7312048739184529	1.1215355205825859	0.0	0.0002512082371453375	0.4713567085246795
Supt4a	0.016578351534023286	1.5706131894930027	3.1130283425177403	0.9399318570181754	0.00025493950074288886	0.47165535840452527
Ddx26b	0.016923883514642208	0.9717482666896413	1.6217069307498708	0.18981762101370922	0.00026174020198392167	0.4538331905288106
Mia	0.01704197729846601	0.4751447839135481	1.6362209795913998	0.08611890977259232	0.00026506414603062246	0.4119984319148143
Ica1	0.01731351941778042	0.7494190910730191	1.283189767819185	0.015770710669717802	0.00027080900319551097	0.44489105767145354
Cldn18	0.01766329008747442	7.221332634624819	7.119433454416843	9.391883409069289	0.0002778320672810124	1.279877896334783
Prdx1	0.018043900447980724	6.95161187112794	8.0245449174957	5.7269422516663075	0.0002854044007589218	0.7454051493084071
Rgl2	0.018309457315790294	0.2795449996893883	1.1041318404626863	0.0	0.0002912136884145908	0.47525539073640266
Ptma	0.01850674841316779	5.83061929907425	6.889350547204932	4.5901242295342275	0.000295977874446093	0.7085658313807234
Homer2	0.018536003489245684	0.550383882601459	1.929242946713353	0.2945778921093742	0.00029807457280597193	0.4419496489910155
Arhgef38	0.019034948741262745	1.0741031229317648	1.2025717988020534	0.012146680279782884	0.00030880177298126996	0.4595294831388809
Metap2	0.019034948741262745	2.730395375295077	4.98447178538658	2.381992131193706	0.0003109026364792854	0.5651279264867047
Ehf	0.019034948741262745	1.0846610960147158	1.4120020632830823	0.018085573286100887	0.0003141058138945103	0.4220915018208317
Aste1	0.019034948741262745	0.42244050299285885	1.2338866463693616	0.02779254851202347	0.0003141205422420265	0.46009163006657017
Phpt1	0.019034948741262745	1.6327402402560185	3.5714688995243633	1.2073458433226798	0.00031446136760609805	0.48285264361140945
Gabpa	0.019591673700602465	0.3347005004850943	1.2151555338254338	0.1087928997335983	0.00032619956183922743	0.5005485541770437
Camk2n1	0.019591673700602465	0.6288661067218858	0.9748655342469307	0.09485217706022955	0.0003274843035974771	0.5543932779594162
Tbc1d14	0.019591673700602465	0.4895954709570247	1.4776275201413782	0.020223867346618612	0.00032882334594157037	0.411774513744666
Ppib	0.01962528027369938	4.747633790096035	6.103633237801342	3.790349231844313	0.00033111193431900534	0.674351993055174
Oat	0.020037834382994352	3.173582926833139	4.201672512068662	1.6612630284070729	0.0003411371217468159	0.5116167967576857
Vmp1	0.020037834382994352	1.9880665351192757	3.3471278236872535	0.9134034629603902	0.00034159401320746086	0.44015348537357535
Tmem33	0.020247710748928678	1.1468922637233914	2.857378639213685	0.7996902695934915	0.00034965488281051146	0.46655784612328155
Rpl14	0.020247710748928678	6.028526743929207	7.562640191529511	6.167209764671939	0.0003500477079523099	0.8370326913610145
Ccpg1os	0.020247710748928678	0.6190390137213552	1.9467193508156233	0.22902551450973907	0.0003516221871437639	0.41708264961492064
1810009A15Rik	0.020247710748928678	1.08757030684116	2.416448015702767	0.5830930408404742	0.00035228881619401393	0.4633739584399414
Gm26619	0.020421468360898025	2.2386132132494154	3.7369131476396094	2.580064210602777	0.0003571065205464593	0.7557799982857429
Aldh1a1	0.020440197666959613	0.3825464221941605	1.6722811807984228	0.0	0.0003609990814934871	0.3742121177911452
Kdsr	0.020440197666959613	2.3035594546550806	3.4602421722869128	1.3268571369140942	0.0003610263384058772	0.5216885198233615
Ubr4	0.020622224057113607	1.6431317497207787	3.616365238899217	1.1406461138154913	0.0003660535377448988	0.46370813465485966
Atp1b1	0.02127359856613196	5.201272927830782	6.527374819404038	4.555285399509615	0.00037948510623240665	0.7380109975644127
Ptp4a1	0.021373299879670377	6.282338766788545	8.243658998306177	5.485889121341538	0.00038314175531219304	0.7016581986126946
Slc26a9	0.021727808875331444	1.1892823026823656	1.1928291347144384	0.06860609369333366	0.0003914060474027193	0.48731844938410723
Txlng	0.02245394418298218	2.067849166262462	2.9634927924496894	0.9318748290056413	0.0004064597980399235	0.4874172680938876
Dpy30	0.02251221486607728	1.5370542832744833	2.9412792817822577	0.8939183081941137	0.00040949283631616846	0.4805339009971601
Ace2	0.022682718825995443	0.4135780718654995	1.4486751858793778	0.010219567599811866	0.00041566075728532466	0.41255760397515434
Dnajc15	0.022682718825995443	0.4488710514061223	1.5089255582822978	0.08975052794657913	0.0004165806884563311	0.4343494865159181
Tcn2	0.022761428356443954	0.9530248948024125	2.5134571126629988	0.3192985019468555	0.0004237654546999969	0.3754986782653234
Rictor	0.022761428356443954	1.3935021878499998	2.4849089284750936	0.7495766189513947	0.00042454359266652	0.5020437132963944
4921531C22Rik	0.022761428356443954	0.6609549329198069	1.7782592618533153	0.1449990605353395	0.0004248270983400488	0.41212822584870495
B830012L14Rik	0.022761428356443954	0.9280540763990683	2.4843619587382055	0.28053856000281396	0.00042602673461533935	0.3675101999065953
Trak1	0.02300703682282579	0.7695233183578447	2.3377932005991897	0.5130904122296922	0.0004328533506430948	0.4533205987591044
Tctex1d2	0.02300703682282579	0.48049266838105886	1.442364529216654	0.09920501684707012	0.0004352161242167431	0.4500577222187308
Slc31a1	0.02300703682282579	2.570120985889375	3.510559314771331	1.0550310551526538	0.0004381646874263541	0.4556044853290741
Slc25a36	0.02300703682282579	3.129685977787039	5.199208896332481	2.3239088121634532	0.0004387106318588046	0.5361827400476719
Gsta4	0.02304575041386945	2.2646926934886475	4.486982748411577	1.6706009895365153	0.00044147395344670826	0.48671576201139427
Cnbp	0.023244559143038464	4.185489410381021	6.199028091084867	3.3268859181885624	0.00044732499581066996	0.6010375099865066
Romo1	0.023388071315138696	1.3212838363167079	2.8030124629432454	1.08508577692762	0.0004521419762153351	0.5482721387964953
Nfkbia	0.02370125700033652	3.305785954853012	5.589812143553976	3.0818304371669134	0.00046027924403113977	0.6194152956484016
Ascc2	0.023988275398195338	0.8088504928803285	1.6797710261403092	0.2817242355469577	0.0004686944459098095	0.47829617644349
1810010H24Rik	0.023988275398195338	1.161574237567568	3.0423663276039403	0.7859216446166142	0.0004700690170296626	0.4418010392628607
Ndufs3	0.024429334628021927	1.4252547306573449	2.8640777006370404	0.7312354327473399	0.00048085860779234724	0.44803328682079163
Odc1	0.02481172496723245	0.9709110621882748	2.3376078022866285	0.31225398704919105	0.000491917732168	0.39317201564250676
Gstp1	0.02481172496723245	2.419780974942456	3.7570257135577534	1.4279668892301713	0.0004934378341642085	0.5103959985564821
Met	0.02481172496723245	1.2232602360431744	1.754912820881938	0.23329520422219896	0.0004969301924961495	0.4476712275154249
Srsf7	0.02481172496723245	3.8471580836211126	5.36942103936976	3.10567108072084	0.0004983491964720862	0.6445909377545384
