	adjusted_p_values	mean_all	mean_kmeans_2	pvalues	ratio kmeans_2 to kmeans_0
Gm43305	0.00012929236285615792	0.7067734455379732	0.17034032107799651	3.180065144037616e-07	2.192877379938461
Ly6e	0.0001579393920460987	3.130831619763043	0.19718767939785228	4.023403346220012e-07	4.075945172651982
Copz1	0.00021477933485761254	2.097957550607835	1.169705323397383	5.660031663499979e-07	2.6683432222344083
Akap5	0.0002198630386459312	5.345578865533837	9.805099171282428	6.036676624081436e-07	0.6703697155497238
Kcnj13	0.0002198630386459312	2.0318487758821258	0.21695678900596033	6.180268127784433e-07	3.3465612885736418
Pi4k2b	0.00035852080470945286	2.714820839923856	0.5688576454238103	1.0392820234901566e-06	2.7462714949241667
Emb	0.00039112344075042336	1.5544305854000315	0.07050310643843576	1.1681480134851014e-06	3.2533391907145006
Isca1	0.00048682414265295495	1.6587530012472733	1.1129673468326646	1.4967362080862106e-06	2.4232388217528635
C3	0.0004944984945540413	1.0700281555175202	0.02496188522048361	1.5637689567766591e-06	3.703869312552214
Cldn10	0.000521718491854468	2.1367988418351316	1.5497843883584854	1.6956767567300874e-06	2.4474573620887625
Atp2a2	0.0005486580529189891	1.9785045009405016	0.5826393962783637	1.8314306053163726e-06	2.5484596503950883
5330417C22Rik	0.0005507698538252124	0.9411716497052528	0.04404999665877533	1.8868608836246734e-06	3.7505588244924404
Chad	0.0006655966511661535	0.595188240793641	0.027381371242755817	2.3868520342362598e-06	3.4191381752490018
Qpct	0.0006655966511661535	0.8797956489858277	0.2275556173598991	2.397176976266013e-06	3.098309996991198
mt-Rnr2	0.0007479268786078226	11.326608239082525	11.939874693164807	2.7593929112375745e-06	0.9440738309030083
Mtus1	0.0007785321090440769	1.0506734761333092	0.1150037943835215	2.9406957737961444e-06	3.5364833057529776
Cd36	0.0008926350871734732	4.171810092703202	0.3767367732089217	3.5696286939209657e-06	3.1036147599685044
Eef1g	0.0008926350871734732	3.1346720514333892	1.936278686016152	3.65625808648923e-06	2.1070014731099054
Fam13a	0.0008926350871734732	0.925797157254176	0.4046231219352792	3.676706570733991e-06	2.716336814141469
Foxa1	0.0008926350871734732	1.1590282689796976	0.24955573100452677	3.6853346009445923e-06	2.9241012585310577
Lamp3	0.0009186305006392411	4.085362003612396	0.22792874368760865	3.873354184002422e-06	3.2854001859100355
Fabp5	0.0010408093158767377	2.225550730840743	0.07543173972197852	4.479941714508094e-06	3.6261641450426927
Vimp	0.0013642667801434104	2.429594466437459	0.7793083654821783	5.992036103932758e-06	2.3875985487377167
Emp2	0.0014427992528406326	6.616462005872445	9.41585212526159	6.463700096176411e-06	0.757180675786333
Mgst1	0.001573568698849838	5.73131187801683	3.5537668550107844	7.187769882307763e-06	1.8138900575504084
Mrpl28	0.0016372478017718983	1.1327294027612849	0.43078018718112954	7.658189047890793e-06	2.919518418713678
Limch1	0.0016372478017718983	3.9848441864836595	6.810826316428274	7.766284372424676e-06	0.669434868624575
Col23a1	0.0016425337068968107	0.7299220838001464	0.0	7.93564247007419e-06	3.4240461044512878
Slc9a3r1	0.001772002377954695	0.548798630192908	0.0576314782115452	8.74971133085901e-06	2.4696483316490916
Vamp5	0.001772002377954695	0.9685198616450865	0.24034147138345469	8.872464471487844e-06	2.7339467123397427
Rpl7l1	0.001969849507648461	0.9687593342905152	0.3154437557469893	1.0036127147189982e-05	2.843715029003888
Mrps18c	0.0019969621015955563	1.4899635075980822	0.7784732484942885	1.0349680603842045e-05	2.17629592924968
Col4a3	0.00212731822287843	3.6982911669273717	7.0656331078517205	1.1212148047496997e-05	0.5661730629578355
Tubb4b	0.0021553245634602985	2.4516248542140993	0.7579397039062956	1.1714192714159165e-05	2.6396069504379835
Deptor	0.0021553245634602985	0.9714427952852815	0.11807500772544757	1.1738415577524464e-05	2.1525575379812145
Chil1	0.00220810489943711	3.7366147797774065	0.1850923582127899	1.2219835617053577e-05	3.349768596526036
Tspan3	0.002359008389747079	0.6217903041451717	0.09105928205744127	1.3262169443412952e-05	2.907079328981368
Cav1	0.002370534121997157	4.384348786816015	8.323551537633174	1.3535200099245889e-05	0.6880233409972193
Gclc	0.0025178987509710963	2.153667014822011	0.331247005032957	1.4597796693964543e-05	2.769991272081529
Krt15	0.002545881469966737	0.6034106359072255	0.10385278662686481	1.4983666416705145e-05	3.0568148943643187
Pla2g1b	0.0025872428858989016	1.4282329512826422	0.10129942693783969	1.5633521348943848e-05	2.5723579180212552
Ybx1	0.0025872428858989016	2.223647010067687	1.6915582531227842	1.6015037367217605e-05	1.8567556370593061
Upk3a	0.0025872428858989016	0.6285448435229973	0.0	1.6099851320956424e-05	3.9593986382541124
Mid1ip1	0.0025872428858989016	1.7448720391830397	0.15487770437059184	1.6136177520978744e-05	2.673459601606875
Hspe1	0.002738673352055207	2.2213065440367643	1.5175055187558073	1.732119477758037e-05	1.8910879105079526
Ifitm2	0.0030013323058595007	1.4772231624521668	0.8482416902887648	1.9246069775803193e-05	2.383982972664684
Pglyrp1	0.003011997764712042	0.9458474226535613	0.25564185386783195	1.9579043797320022e-05	2.7342181633301172
Plpp3	0.003422893611693086	0.38955643644086035	0.006357913570799324	2.255068700605951e-05	2.7861250036617844
Cisd1	0.003619275038028711	1.13347463310994	0.5468635788854548	2.4395775197171458e-05	2.6348843040697836
Tspan12	0.003619275038028711	1.5375943693351906	0.025240578461440972	2.448033889039097e-05	3.348985662188852
Slc34a2	0.003804706285891868	5.129037614465891	1.1066763911255388	2.6068788677052504e-05	2.3311775176274154
Tex30	0.0041384852269905174	0.942797074484677	0.3179538532428416	2.8719284340499907e-05	2.7646035468759735
Dbi	0.00415600174566587	3.794908091215522	1.9597907886934005	2.9205915289289313e-05	1.8232595260890438
Cgnl1	0.004428705028024507	1.8804889254695107	0.8635383188975252	3.183987790037952e-05	2.4797901196882948
Pla2g4a	0.004428705028024507	0.4036791351280867	0.013800185355149102	3.190037001915052e-05	2.468802332242901
Ppp1r14c	0.0046205553574481945	1.7607624912846855	0.4253434566300741	3.368816713529517e-05	2.560728714129476
Epas1	0.004828100765868104	1.5345648360153255	0.269157671640656	3.5625480001134995e-05	2.5865401282774383
Gstt3	0.0048455991042130895	1.4078907738949813	0.40557189208009004	3.6180246298147624e-05	2.7757098503533038
Stxbp2	0.004912603477684928	1.6395625251833557	0.8218491623329497	3.7112078274851004e-05	2.3615544461217177
Hmga1	0.004928828007698413	0.42445115951035417	0.06376028413968868	3.78278802338097e-05	2.198171599970223
Etv5	0.004928828007698413	3.1742832122354088	0.4084518661098609	3.8100567873986324e-05	2.643353863328629
Ces1d	0.004958497647316172	3.6399703771427383	2.243383790171199	3.876548582318511e-05	1.9539221854140183
Ahnak	0.00507859055423503	4.674715494575006	7.45892959995085	4.015048751591292e-05	0.8007309139768914
Ftl1	0.00538815852145498	7.25874618809112	7.15417164307231	4.3485973702781654e-05	1.231309361486521
Tspan8	0.00538815852145498	4.185757526390693	7.0288314813787665	4.3681028510784964e-05	0.6460306957912286
Hopx	0.00538815852145498	3.366238787549456	6.172650901587621	4.4017809425097784e-05	0.7370397545617371
Ager	0.00550789775579915	7.117864087500456	9.85693524306001	4.547983037992974e-05	0.7573927387756328
Stip1	0.005573535843247718	0.8333777597336857	0.28869360586830417	4.65114112006793e-05	2.765090158464458
Ucp2	0.0057017807607016675	3.020669565150978	1.6740078183147038	4.808248006213634e-05	2.0834732498537583
Lypd2	0.005771974760169706	0.40041653931094645	0.0	4.9181443406224656e-05	2.885294539255706
Slmo2	0.005822730461316509	1.152480945211837	0.3940596687734191	5.012540277661787e-05	2.5076792647803954
Por	0.005880043551359301	1.6865771096323778	1.2208939226200126	5.1135304952966515e-05	2.0730319782690447
Fxyd3	0.00588755867108155	1.3985046552758695	3.040172028983256	5.171783793992928e-05	0.4543003556903676
Myc	0.006423711540251432	0.427643685510652	0.0	5.699181883041063e-05	2.932506042776404
Cftr	0.0064626067526461295	1.2436976928261463	0.18861554190967877	5.7904593180771714e-05	2.6294208700820425
Ik	0.006657747585772791	2.1551775400846083	1.6200870697075846	6.023787784035466e-05	1.8981186122547966
Eif3l	0.006822561236813131	1.3624063125840549	0.9070851466214028	6.28826454769954e-05	2.356973170357926
Ier2	0.006822561236813131	1.3082892525700975	0.816075184094721	6.292769939084494e-05	2.1564283345618387
Oma1	0.0070645660230818355	0.6342673102460192	0.0	6.578039339833754e-05	2.7401190439573124
Eif4e	0.007270276466538483	2.0260532018846114	1.591174032804095	6.83344678425525e-05	2.2053179750833114
Pmp22	0.00773377363994292	2.8405871051867764	5.731149252229669	7.337030508730107e-05	0.5514919335462621
Jag1	0.007822101923344371	1.2042785855182667	0.588206599889554	7.489538911143152e-05	2.376641622682917
Cox8a	0.008248490725686725	2.890892469371237	2.803110578086943	7.970256323133695e-05	1.596180301628611
Ngfrap1	0.008373896502242172	1.8576337304294075	1.1216857055493583	8.16499044052074e-05	2.0723196100662604
Ptgs2	0.008390690591951374	0.7931259461510147	0.0	8.255071559193201e-05	2.8139345209340307
Msmo1	0.008448685182103528	1.3380874899306376	0.186852514348302	8.386344216248231e-05	2.6406385145654547
Tspan1	0.008648518993911105	0.8745743248345538	0.1563914033418127	8.660674326298893e-05	2.723864914267082
Slc12a2	0.008656253211339802	3.6196039985930035	2.543384297513982	8.744458180815859e-05	1.809804611541803
Lmo7	0.009068822239871321	5.273326826914959	7.7886535367651515	9.24089406030458e-05	0.8036906947014151
Dag1	0.009228396827385766	3.869683793736004	6.219664712538309	9.484561040092539e-05	0.7153603155842372
Pdia3	0.00923973954681118	3.368055739720505	2.379213070384821	9.577382875296199e-05	1.8107153435378467
Cldn18	0.00944831130475464	7.221332634624819	9.391883409069289	9.932826404844654e-05	0.754071545756194
Timp3	0.00944831130475464	6.667563923063149	9.272584647338947	9.95956918983272e-05	0.8052948466968343
Atp7b	0.0096038219928688	1.1776962476665864	0.48300165462399697	0.00010207857177943822	2.321228907153709
Reep6	0.010088463987963307	0.4201197776645066	0.0	0.00010811600549293073	2.54635777068295
Rassf9	0.01033590702367561	0.5056890501624074	0.08048193351936452	0.00011167573470766868	2.631818774860148
Ppm1h	0.010473062924604199	1.8025339660212052	1.1980490539396227	0.00011407763551044628	2.2440493722072237
Rnd3	0.0105804447494955	0.9901954491840362	0.5826102717126516	0.00011617670359161433	2.4124542093134744
Acsl1	0.010765589587953324	0.35320135469277	0.006152887505319683	0.00011949826360610217	2.4103684697436814
Per3	0.010765589587953324	2.72278975019515	2.1624397920356193	0.00012010100822822139	1.889384041270016
Supt4a	0.01098378561268422	1.5706131894930027	0.9399318570181756	0.0001235000490533714	2.163986536306599
Pcbd1	0.011047708827294297	1.016195457252612	0.22395265679020254	0.00012518925146881276	2.6166984979705448
Sod2	0.011061630678322274	1.9956116419758458	1.3207823708400288	0.0001263186918641862	1.9802928933058672
Frmd6	0.01112220519290138	1.2877885582404074	2.776819394954897	0.000127987427992804	0.35079362370266337
Sdc4	0.01118103431420748	7.2413641488269995	6.836674653750329	0.0001296465679440783	1.259808916129541
Ccpg1os	0.011651627134171633	0.6190390137213552	0.22902551450973907	0.00013646588235226645	2.505840664322006
Mia	0.011651627134171633	0.4751447839135481	0.08611890977259232	0.00013749660685690582	2.4726908604126154
Paip1	0.011651627134171633	2.752726562446923	2.1069363600977433	0.00013817372304226726	1.7601919977457074
Aldh1a1	0.01195296959229835	0.3825464221941605	0.0	0.0001434348550685383	2.793736383526725
Scd1	0.01195296959229835	4.227234343623395	0.5553981777712549	0.00014384722717365373	2.5469297674619473
Crlf3	0.01206931948234947	1.1008354554709165	2.287606842410403	0.00014630763251618296	0.3985909239726259
Kdsr	0.01219540119842767	2.3035594546550806	1.3268571369140942	0.00014890730556759015	1.9768447903029887
Rrp1	0.012277818303528991	0.8159401589898506	0.5227960458226348	0.00015099214357818506	2.272390931871138
Tctex1d2	0.012556608188324233	0.48049266838105886	0.09920501684707012	0.00015552369593760688	2.3782652108939035
Lrrc26	0.012895045532630428	0.2980141688466712	0.0	0.0001608482489136965	2.4031500449864103
Dram1	0.013003620473620525	3.739577700525016	1.029164866442576	0.0001641187976526213	2.2921483955589617
Snrpg	0.013003620473620525	2.986458484046947	2.8885872965664072	0.00016448711772675296	1.4514365646134586
Dpy30	0.013065554931149519	1.5370542832744833	0.8939183081941134	0.00016641825940062193	2.156541291500932
Dlk1	0.013390970981050642	1.0327969459768815	0.25840107551458485	0.00017178113095585564	2.2517634948771876
Sox9	0.013390970981050642	1.1904182070635825	0.6398155149155462	0.00017291573561265322	2.230782885870824
Atp5a1	0.013391128961037401	3.055132085647214	2.534411569524376	0.00017409408698467458	1.7690468070582388
Kdr	0.014694030363106323	0.3248227646697089	0.018658516238804865	0.0001923234824405167	2.4417755486496766
Amd1	0.015408426583213801	2.0580416546526954	1.3787305541934682	0.00020302740578725142	2.0391951370892922
Odc1	0.015525777458771702	0.9709110621882748	0.31225398704919105	0.0002059374908884862	2.646598745783102
Gm26880	0.01572374144122864	0.13864578957249535	0.024528621605026012	0.00020994454489342527	1.3399842655294834
Cat	0.01580325112932302	3.829650972908844	1.5031801169946162	0.0002123943625075915	1.8431185827269145
Larp4	0.015861942362294632	2.6101094611810525	1.7409538151575488	0.00021552454620726074	1.9262272141734524
Dnajc15	0.015861942362294632	0.4488710514061223	0.08975052794657913	0.00021596987580425759	2.3484548477698715
Cux1	0.016038011078955833	3.8588431561464267	5.902608647713555	0.00021977597754015368	0.7240284677911705
Ptma	0.01605256337688007	5.83061929907425	4.5901242295342275	0.0002213854928118562	1.4113651697825589
Rpl13	0.01613573975154677	6.079647586380256	6.6960714555638985	0.000223950007092796	1.215353043399046
Abhd2	0.01617034495581822	2.3018997353913324	1.6719984962219359	0.0002258507420919797	1.5822779749994194
Tuba1c	0.016472272984289965	3.0445435973235577	2.5629272547105946	0.0002315147292240332	1.8701552015979723
Dhrs3	0.016504815060234542	2.0404440134676314	0.8155046240696638	0.00023342192767900218	2.3440716043550447
Ubr4	0.016858664081908083	1.6431317497207787	1.140646113815491	0.00023990720144668914	2.1700411241883137
Tubb2a	0.01687125109627782	0.9078520414790663	0.29902322252596597	0.0002415683352682084	2.4100226946103955
Sftpc	0.017463366021595386	9.543054871756373	4.929880835518159	0.00025158046622818366	1.7129587346210284
Tmem50b	0.017477585297653673	2.8507016436566293	1.2703751657879028	0.0002533205880281848	2.189598780430319
Cckar	0.018139113491810906	0.45960608274988124	0.08251917894465419	0.00026450218197826867	2.424558811458446
Atp11a	0.018164379427706785	3.9422720810463927	2.6239497153998257	0.00026646621261657	1.7212581535668903
Acly	0.018165918599480472	2.7237469130870675	1.0087330526685099	0.0002680845330914195	2.101222317527869
Spag7	0.01821755277026661	2.0514849023533115	1.0787543633063172	0.00027044680412641046	2.228584244859463
Ppib	0.01827394658678748	4.747633790096035	3.7903492318443135	0.00027387980786739986	1.4794632288398748
Ndnf	0.01827394658678748	3.7154091830208573	6.4428996227569275	0.00027527779650400353	0.6082185816529113
Ift81	0.01827394658678748	0.741962276685497	0.15848052983915478	0.0002760996849022704	2.2230923346479443
Me1	0.01909151964038951	1.1427762995835238	0.13765482667726034	0.0002901293831506839	2.4044130741840566
Ephx1	0.02054215386721738	0.5448497501552594	0.015710245973889137	0.00031397880998733515	2.8170729591841934
Pir	0.020590549123475913	0.32699719061385474	0.05514215486878895	0.00031688121995909833	2.308897535420552
Adgrg1	0.020590549123475913	0.680681132219736	0.029865640556494304	0.0003183359667719396	2.136789730633665
Gm43085	0.020678549029141766	1.990410041798233	0.07404855938664663	0.00032151292851002216	2.5129469020163366
Scp2	0.020704252054815086	4.513875183658205	2.7099605518523298	0.0003244265209973034	1.6897453773168354
Ctsc	0.020704252054815086	5.546695347749906	3.041889236783481	0.00032722589093779473	1.6919653497593325
Id3	0.020704252054815086	2.9888004759165656	5.511706312798149	0.00032809381541723645	0.577661677495055
Pon3	0.020704252054815086	4.419836693255778	2.0953239133842327	0.00032918742286731646	1.8624340485259594
Gsta4	0.02119517148369105	2.2646926934886475	1.6706009895365157	0.00033885463896976206	2.0538052548468904
Dpysl2	0.021575948079594134	6.518149657450423	9.76996701125961	0.0003468375350110441	0.792731777646268
Olfml2a	0.021814285027574338	0.26712055415790553	0.0	0.0003525850707197539	2.257692609160139
Stx19	0.021940747008593654	0.7312048739184529	0.0	0.00035655641220922574	2.0748048738916447
Ccnd2	0.022135821930956916	1.940605437657928	1.3507077210834122	0.00036304332270541763	1.9730298149313923
Ank3	0.022135821930956916	2.4504652007518817	0.6340112480991389	0.0003646477283554142	2.107630619409076
Kcnj15	0.022135821930956916	1.5866193603152503	0.5451853453721636	0.0003655599545871311	2.270671675355469
Slc25a36	0.022190389678634466	3.129685977787039	2.323908812163453	0.000368410369752452	1.858327043492056
8430408G22Rik	0.02239677575786428	0.9696374179584878	0.3913927396999037	0.0003738042334850855	2.3104368887112057
Ica1	0.02302073042475543	0.7494190910730191	0.015770710669717802	0.00038624029437177505	2.1951051591389996
Rbmx	0.023473310874971266	0.8647110144190632	0.3657643260529943	0.00039682739683000103	2.288582584581232
Nfkbia	0.023473310874971266	3.305785954853012	3.0818304371669143	0.0003983096827490302	1.608312676721479
Pdia6	0.023473310874971266	2.9425318994095426	1.6688816112335263	0.00040266570398090224	1.8797355085859817
Tinagl1	0.023473310874971266	2.385136999984967	4.534882650367812	0.00040408443654870466	0.5842409113691266
Cnbp	0.023473310874971266	4.185489410381021	3.3268859181885624	0.00040414344092536613	1.6550359279914275
Ddx26b	0.02357504617689514	0.9717482666896413	0.18981762101370922	0.0004082811827635659	2.1466616089104495
Rgl2	0.02357504617689514	0.2795449996893883	0.0	0.00041003681860727665	2.0581263471100746
Arhgef38	0.023723029828394394	1.0741031229317648	0.012146680279782884	0.00041469456569312056	2.1302393316509334
Homer2	0.024259203424591858	0.550383882601459	0.29457789210937424	0.0004276454078830781	2.2085990854598743
Cited2	0.024259203424591858	1.8646715497768833	0.685859051586524	0.00042832922420440653	2.038182083842189
Ptp4a1	0.024379955355644245	6.282338766788545	5.485889121341538	0.00043260286207309713	1.4130367819418133
Srf	0.02438797478270505	0.6991818309265051	0.2893831110753594	0.00043488746318421685	2.3316315800598497
Ppia	0.02456326644253512	6.966641067412466	6.59366869119664	0.0004425815567702887	1.219952899714411
Ssr4	0.02456326644253512	2.803927727433647	2.165181408154754	0.00044385756039476697	1.6914862905974444
Ehf	0.02456326644253512	1.0846610960147158	0.018085573286100887	0.0004444863744871956	2.3113662600917113
Aste1	0.024619009301338993	0.42244050299285885	0.02779254851202347	0.0004476576708869616	2.1234583826573705
Cd320	0.025058123131541946	0.38430634682253756	0.020990965217285718	0.00045905504908932184	2.0610631475119976
R3hdm4	0.025058123131541946	1.2736286016031653	0.8831259629107814	0.0004611917929946984	1.6838141941834353
Tbc1d14	0.025058123131541946	0.4895954709570247	0.020223867346618612	0.00046442803115085785	2.368166227169143
Srsf7	0.025058123131541946	3.8471580836211126	3.105671080720839	0.00046444694138750444	1.5428893173492393
Wdr61	0.025409463527919243	1.350094159367533	0.6467579313649497	0.00047319099331683765	2.072473314617056
Ugt1a6a	0.025531855420562976	0.6206805274364547	0.005947614387363946	0.00047771303624208664	2.567266834787252
Nfe2l2	0.025567858602015752	3.5841107999994994	3.1993780077711387	0.0004822746435038018	1.535496894560396
Prdx1	0.025567858602015752	6.95161187112794	5.7269422516663075	0.00048287856635922233	1.3237441627499629
Gabpa	0.025776954385110205	0.3347005004850943	0.1087928997335983	0.0004890918962740517	1.9521445833296989
Calr	0.025806545088184633	3.163172239554505	2.1421151211225253	0.0004922743822072983	1.7157998390404843
Camk2n1	0.025806545088184633	0.6288661067218858	0.09485217706022955	0.0004941871775495652	1.7666733258733212
Msi2	0.026915537865560196	2.113856393258571	1.7377356386108702	0.0005177883689878499	1.7277633009805424
Lamc1	0.02730545489585859	1.9206710303827816	3.7971300096865095	0.0005276879899059109	0.544204146423498
Srpk1	0.02752558812215879	1.6121217660228127	1.19246621310736	0.0005366130523074874	2.014591116758699
Trak1	0.02752558812215879	0.7695233183578447	0.5130904122296922	0.0005367779834082266	2.163827577516116
Csnk2a2	0.027871948151694068	1.3548330356676077	0.8733170026907162	0.0005459807130909853	1.967999842311493
Prpf40a	0.027878300363014755	2.4431792187888055	1.9013014294732085	0.0005485540479019067	1.7581245097236353
H2afz	0.028213940675675918	4.691363917476679	4.11651627625105	0.0005576367403396944	1.4454476735628368
Slc26a9	0.028478154462056832	1.1892823026823656	0.06860609369333366	0.0005653604100865113	2.005535934537759
Rictor	0.028533224515812704	1.3935021878499998	0.7495766189513946	0.0005727934070420943	1.9519309015376052
Tmem33	0.028533224515812704	1.1468922637233914	0.7996902695934915	0.0005736497634741826	2.0846667068658613
Ace2	0.028533224515812704	0.4135780718654995	0.010219567599811866	0.0005769373034186088	2.3641530974058274
Phpt1	0.028533224515812704	1.6327402402560185	1.20734584332268	0.0005778402526037922	2.0096945390663503
Sema3a	0.028533224515812704	2.999414525981062	5.561685243696315	0.0005789858453226225	0.6074539025190216
Vmp1	0.02880602707113765	1.9880665351192757	0.9134034629603904	0.0005920562804208537	2.202753000215027
Pdcd4	0.02880602707113765	2.6497200351929266	3.1207129141625805	0.0005936744849027104	1.4778516678709492
Gm26619	0.02880602707113765	2.2386132132494154	2.580064210602777	0.0005937782920094996	1.3062645794909362
Gstp1	0.02880602707113765	2.419780974942456	1.4279668892301713	0.0005961550489987	1.9271257606643462
Itga7	0.02880602707113765	0.3644295414603306	0.004792235570508253	0.0005971734354171192	1.9551268128379198
Rpl3	0.028933108607367405	6.729348360121862	6.419128930444786	0.0006023495028062259	1.2779902204422393
Ndufa4l2	0.028939769608603075	0.3048709857203742	0.0	0.0006050303203485182	2.03377085656218
1810009A15Rik	0.02925519691405222	1.08757030684116	0.5830930408404742	0.0006145136167357055	2.0944837708052786
Spink5	0.02925519691405222	0.6762212192939338	0.10652902851928896	0.0006220061362794257	2.3627307203486336
4921531C22Rik	0.02925519691405222	0.6609549329198069	0.1449990605353395	0.0006221624968203374	2.3617182049725347
B830012L14Rik	0.02925519691405222	0.9280540763990683	0.2805385600028139	0.0006232893737686029	2.643026153253798
Cfap36	0.02925519691405222	0.7136464625461688	0.34708781260883115	0.0006244740732707914	2.0639987899432337
Metap2	0.029423789558961244	2.730395375295077	2.381992131193706	0.000635115117699485	1.7209833507129666
Met	0.029423789558961244	1.2232602360431744	0.23329520422219893	0.0006357199830166122	2.187765946974944
Znhit1	0.029423789558961244	0.4036960991171259	0.16584469607895236	0.0006358267947561899	1.7955674407661875
Tcn2	0.029732516979358976	0.9530248948024125	0.3192985019468555	0.0006451099520293103	2.5837441094176423
Map1lc3b	0.029969139109442253	4.472306732548038	3.9347701243312807	0.0006528765371698593	1.5247784192917129
Enah	0.030018170206914482	0.624797028436975	0.3863993072675467	0.0006565815514337408	2.2744680866570133
Fbln5	0.030270900952882106	2.3601543530599622	4.8589182621144875	0.0006647685557115712	0.5794604234753467
Rnps1	0.030277092718087508	1.0530796248713312	0.6590301403347192	0.0006675641490021051	2.0547159477375656
Gm28439	0.030338819272409324	1.1543141108914308	2.1491151377598205	0.0006715901666063905	0.5142804833978556
Kdm2b	0.03038941290284378	0.60387940666725	0.03611740608699613	0.0006753796086102843	2.4887203387923864
Oat	0.031213288396234946	3.173582926833139	1.6612630284070724	0.0006964314171331409	1.893851138367729
Ubc	0.03131962114272487	6.333608069297415	5.422995035904969	0.0007015551116826109	1.4241425338612153
Ssrp1	0.03135050206937805	0.8651997560948957	0.3894644882769658	0.0007050007492762455	2.1603146600812244
Tcea3	0.03156585976918932	0.8205491510879811	0.43246551321176724	0.0007126164758153245	2.0951711019203585
Ndufab1	0.03181921766011423	1.6830984021694446	1.206067843197754	0.0007211312505542403	1.8496261318548435
Rpl14	0.03216102303179513	6.028526743929207	6.167209764671939	0.000731850017743556	1.1820173293969887
Ascc2	0.03216102303179513	0.8088504928803285	0.2817242355469577	0.000735791807942412	2.0361482558719888
Osgin1	0.03216102303179513	0.6101159175760027	0.0	0.0007374357806624001	2.7690156949481093
Naga	0.03216102303179513	0.6727264743601743	0.08555867653321356	0.0007401781477802463	2.179678452762829
Lbhd1	0.03232282291714641	0.5389827228791346	0.20229033380976283	0.000746741253268579	1.8259126362140747
Trip11	0.03239399857857811	1.3872304407854241	0.9576808324301722	0.0007512311687231746	1.9396920337851749
Cc2d2a	0.032798427526431445	0.5756778255098175	0.14353910423417152	0.0007634911537688276	2.0720335724084418
RP23-335G1.1	0.0328239796976917	0.824036331581368	0.48279151149363064	0.0007706453797929767	2.123452207597604
Inpp4b	0.0328239796976917	0.7661946681000094	0.02061892284940069	0.0007725420752120217	2.2750533134034567
Txlng	0.0328239796976917	2.067849166262462	0.9318748290056411	0.0007737486960373668	1.9877136284622126
