	adjusted_p_values	mean_all	mean_kmeans_1	mean_kmeans_2	pvalues	ratio kmeans_1 to kmeans_2
Sepw1	1.2093826281171058e-07	2.8408675321339123	0.9974140986019121	4.418165717991915	3.917285935422649e-10	0.3686513485494119
Krt8	1.263080422510703e-07	3.67325035951735	1.3158085334801053	5.575377759901174	4.20179077785229e-10	0.3521939906787821
Rpl13	1.6751362836538352e-07	6.079647586380256	4.3677132627578406	8.35344386573611	5.815145853984177e-10	0.573875605585345
Rplp2	1.6751362836538352e-07	4.495656580579066	2.808329791682718	6.37249572807212	5.865836588125134e-10	0.5165591045623545
Rpl27	1.844647958563228e-07	3.1288220488195018	1.5794632161421465	4.966851114874178	6.62090224118816e-10	0.43229890715926456
Notch2	1.8469782510058347e-07	3.117692180964981	1.3561469754565267	5.077858947153753	6.790955663332317e-10	0.38766068708453744
Clic5	2.5805763239790485e-07	4.7390813053248255	1.2492191516358986	5.376506745625167	9.714154069079846e-10	0.35273532066425817
Cxcl15	2.7237792245385877e-07	5.228100926066617	9.24166543965858	4.733086852632414	1.0491664701015306e-09	1.786413794683051
Itgb6	3.0951780344996005e-07	3.085272488398372	0.13641537893715575	4.116801372688701	1.219320769959573e-09	0.22209487845333523
Arglu1	4.2022893906362294e-07	3.8801418545304314	1.9656215303566094	5.561636377005623	1.6922464498753965e-09	0.45196371148350023
Sec14l3	4.55655300659475e-07	4.936291097987459	2.581666556967091	7.013168509484938	1.8747963872008514e-09	0.4469725742978678
Rpl18	4.601775232520024e-07	4.530844028492892	2.7513119671403876	6.567449613948457	1.9336882706903717e-09	0.49571680797529233
Rps18	5.30937527288731e-07	6.423146472673819	4.671637771557652	8.372168166087809	2.277504931904738e-09	0.6051574908866733
Cd36	5.580871551245588e-07	4.171810092703202	8.022190262181793	3.2728605699226208	2.4685366108190116e-09	2.1115105710891897
Rpl36	5.580871551245588e-07	4.617981866561329	2.3215829259528347	6.676972796592703	2.4916786230720916e-09	0.4326683204383718
Rpl27-ps3	6.23445584697911e-07	3.414981862413285	1.5720946849123074	5.110264852676969	2.8466074379184266e-09	0.42094651327355254
Cdkn1c	6.23445584697911e-07	2.4108194058028567	0.745088525938407	4.566800422823051	2.8926390605785942e-09	0.3134814244074216
Gprc5a	6.757492731719223e-07	4.933044470950694	1.7750179373210637	6.311104402666925	3.1944726211401387e-09	0.3795620722238353
Rpl28	7.15684784727653e-07	4.3809088554186335	2.7238389594350827	6.163745725460308	3.4459129090449895e-09	0.5198172997961631
Rpl15-ps3	9.021741829379852e-07	3.219508702793908	1.7346216921856148	5.172644056258242	4.4228096160839685e-09	0.44302274151270254
Mif	9.337568836372484e-07	2.3160770829503843	1.0165523139992936	4.5799131797876	4.659383906795339e-09	0.36139492659203953
Bsg	9.36453207151241e-07	5.287256631268321	3.439749317109735	7.376474233888959	4.754818000067582e-09	0.5300260220639973
Scd1	1.0299006611132534e-06	4.227234343623395	8.154787219185758	2.961489919221679	5.354775023875e-09	2.310945479064709
Rps10	1.0299006611132534e-06	4.331706845931677	2.406623973469331	6.2090896806971445	5.409615658478089e-09	0.47254565060978665
Rps7	1.1060719110509276e-06	5.354177362016411	3.3951336790711153	7.418276159891003	5.952149239931234e-09	0.5220942620072019
Ppp3ca	1.1060719110509276e-06	3.69034577035019	1.3185624003165421	4.811410559220345	6.0033667587461705e-09	0.3989672346652443
Dynlt1c	1.1712403639159798e-06	1.3776431048375228	0.46283414964286906	2.347780883927457	6.551903115301087e-09	0.43695636015662465
Cav2	1.1712403639159798e-06	3.171753831221182	0.5571028759585572	4.549391622425481	6.584020386336039e-09	0.2805898343281803
Kdm5b	1.1712403639159798e-06	3.016265382312388	1.516734764358554	5.350914498462508	6.664678600589923e-09	0.39627911302660895
Gm26619	1.17579198510555e-06	2.2386132132494154	1.1992410756838559	3.676511070613588	6.793510550377861e-09	0.4702738948921812
Rps14	1.248846907457921e-06	7.338618434011416	6.1781591856689575	8.6847238904079	7.3249359012239085e-09	0.7411836689302486
Rpl41	1.3234730840541679e-06	7.230592861593147	5.807976754538934	8.758382599790378	7.878505621612835e-09	0.69765421522673
Wdr45	1.3294355268901838e-06	2.7377933944577393	0.32426553938614866	3.4879383932533528	8.03038180472929e-09	0.29507212963905566
Khsrp	1.3342600441044275e-06	1.3937271375301543	0.3298238706300192	1.9605686117512118	8.176328730395687e-09	0.44917853460704377
Klf5	1.818770548847756e-06	1.5042823334776854	0.2533555753258655	2.7098913994007923	1.1304623038447927e-08	0.3378415808959537
Hc	1.910605153232219e-06	3.2144572531457465	6.552929192763025	1.919604012302516	1.2042683273458792e-08	2.5869704113766043
Gm1821	1.931226496614739e-06	2.7949436729613883	1.4925016577949703	4.516601317859849	1.2341725838472902e-08	0.4518183414352534
Lgals3	2.2576065079848335e-06	3.225050828707054	0.6545765678706321	3.973869604229261	1.462513189099866e-08	0.33265378860429967
Myh9	2.478175783614637e-06	4.11848606805405	1.8784713856502853	4.9991212088325785	1.6270960673299288e-08	0.47981550721333605
Rps2	2.7015635620225424e-06	4.404926439592514	2.869332305365855	6.775322954185356	1.7974160090494023e-08	0.4976426481787542
S100g	3.354788919198832e-06	2.127255174118344	4.518483251654348	0.9576799069288211	2.261391462648254e-08	2.8188894579357773
Tceb2	3.4424545756855234e-06	3.2114627709522052	1.5302395566771554	4.611924374370557	2.3506211757285373e-08	0.45086843440596996
Rplp1	3.6611026917134212e-06	4.588840303439657	2.80015122435077	6.5490812718272835	2.5319715717881492e-08	0.5033925437433964
Myo1c	3.89736288540355e-06	2.002023976909835	0.3027881681013756	2.6248756815352507	2.7294846435462144e-08	0.35940216508324585
Gm37486	4.121472389074528e-06	0.3083870551181534	0.023919486707473746	0.45178751335071393	2.9225182834197388e-08	0.7052819212808049
Fau	4.2740271385629365e-06	4.823140760022509	3.0425339867317818	6.619762243165404	3.0682716604723774e-08	0.5305328247423676
Gm11808	4.2740271385629365e-06	2.981100331098184	1.4052961508562223	4.356293391447473	3.105526153381106e-08	0.44905982086358803
Rps15	4.306743841741647e-06	4.6598619904976495	2.9348474960034823	6.143345595440167	3.167000636490399e-08	0.5508409810824813
F11r	4.490607066461783e-06	3.37026845831901	1.5808545956093558	5.445073736800002	3.341517995703857e-08	0.4004383349213252
AU021092	4.701214108541893e-06	2.360519818730774	0.8307395887682483	4.526152090019824	3.5393890688488375e-08	0.33128650079583327
Crip2	4.753191583421122e-06	4.7911357648929656	2.463882728610361	6.556486695873946	3.6201319071840815e-08	0.45839857436680703
Uqcr10	4.761701543731549e-06	2.7819947425640548	1.5146860402686864	4.463593283372961	3.672323743474077e-08	0.4602623053808719
Gm12918	4.761701543731549e-06	2.3216918249636316	1.2149607997828178	3.6911770534622064	3.7099836942318816e-08	0.4721545945805053
Rpl37a	4.769532525810626e-06	6.173654559615912	4.62050952771182	7.4874429922117445	3.798181002821073e-08	0.6622147015148517
Rpl13a	4.769532525810626e-06	5.616874211329502	4.276970262589116	7.038891170807379	3.799592575057051e-08	0.6564301158537924
Rpl32	4.814185315454276e-06	7.0783724348712695	5.844512289111853	8.396206780793102	3.87730936725723e-08	0.7284335528995383
Lamc2	5.4267468383179515e-06	3.3149087361372	0.8456265299762366	4.498577960160979	4.473077372564833e-08	0.3356552445647607
Fhl1	5.4267468383179515e-06	1.9698894829842284	0.023890948709456426	2.532619671356583	4.4839134843378905e-08	0.28983899880630676
Rpsa	5.4267468383179515e-06	6.003472640318571	4.297613676543167	8.165714063863833	4.528452210154097e-08	0.5779815560065533
Krt18	5.4267468383179515e-06	4.488494714214038	2.7665896704322437	6.750397715529	4.560690680894015e-08	0.485986630451926
Tgfb2	5.476999271993766e-06	1.8278782955957968	0.03061233977431209	2.2758055198769256	4.6508704314400354e-08	0.314613408372617
Cldn4	5.8854373048359455e-06	0.8557361511400536	0.0	2.433706466741242	5.049223985589798e-08	0.29123048509998284
Rpl15	5.913656367921007e-06	5.672359694495995	3.701215136631902	7.807111086107606	5.125203365352182e-08	0.53379764268531
Pxdn	6.030742132477881e-06	1.939014300493409	0.031366593481455846	2.4369980437557452	5.279473109058812e-08	0.3000777365454768
Rps16-ps2	6.124194641686606e-06	1.5215045750195748	0.46394789996531693	2.5101309364233875	5.414896776769213e-08	0.41706361571143896
Dsp	6.266825119672443e-06	1.781819003949782	0.5267123109486901	3.4759896393879863	5.595869405642907e-08	0.34108933084068566
Rpl11	6.503434214083303e-06	4.9981514385611785	3.0860568507928225	6.74995514437402	5.864078823869213e-08	0.5272361935873967
Cldn10	6.896984139058437e-06	2.1367988418351316	1.0765021077375805	5.240488573026967	6.334451426561223e-08	0.33274672061940286
Psat1	6.896984139058437e-06	1.92390722488715	0.08124766087246692	2.676466429573763	6.339694778964685e-08	0.2940996964299285
Atxn1	7.4087254512166905e-06	3.3349772289954487	0.9826178175096941	4.194728015353449	6.909465535051396e-08	0.38165960020426537
F3	7.4087254512166905e-06	2.567424198331258	0.5233907586581463	4.480122594605608	6.939802357350835e-08	0.2779847954784269
Rhoa	7.852606923786575e-06	4.627360989577546	2.5337582067228746	5.7943174020510355	7.424332905269633e-08	0.5201049638417129
B4galt1	8.45174059571461e-06	3.1120174341426794	1.419652115467082	4.7619379159353965	8.069408336041574e-08	0.41993720702460474
Jup	8.45174059571461e-06	2.127896519631368	0.7611047800472815	3.4005024231509773	8.138767972762033e-08	0.400205388089809
Cox8a	8.521550221448155e-06	2.890892469371237	1.8563702171810956	5.0704501896577785	8.280592441396701e-08	0.4705368017099442
Arhgef26	8.663767592253448e-06	2.441784920922134	0.2635833640708016	3.20740968316129	8.494633374178291e-08	0.300323348384128
Dpysl2	8.760113967037819e-06	6.518149657450423	3.0916513736666866	7.537695094027494	8.729228579946673e-08	0.4792454320052941
Gapdh-ps15	8.760113967037819e-06	5.306416963729135	3.490136888132271	7.189980332308093	8.742475638994234e-08	0.548247578864071
Rpl38	8.816002505765645e-06	4.234690338050548	2.779601161054926	5.479601592644421	8.875429293207119e-08	0.58330764739386
Grcc10	8.898771195880171e-06	2.3918055999822627	1.3120052857539328	4.333872466845329	9.03665813465902e-08	0.433457173962269
Rpl18a	9.519749989040796e-06	7.428800264655219	6.111689948658546	8.889180856112556	9.853677806897497e-08	0.7191384253290071
Baiap2l1	9.519749989040796e-06	2.4265187883959634	4.831336924210076	0.9996128448640734	9.903392354611223e-08	2.9162329793928032
Rps26-ps1	9.519749989040796e-06	1.1512695605270544	0.2925946735721281	1.5875091967302088	9.917274347333054e-08	0.49955172148008514
Atp5e	9.73962697907854e-06	3.5428872548603456	2.012100314579141	5.045517809282086	1.0365470038643528e-07	0.49823694340201313
Bcam	9.73962697907854e-06	1.071379048813423	0.06772942186586463	1.9411266694594502	1.0428802252572373e-07	0.36303415046795745
Sema3e	9.73962697907854e-06	1.604413544008499	0.14124359021190952	2.4067299488980525	1.0503133431256216e-07	0.33499678792592835
Egfl6	9.73962697907854e-06	3.422578932067197	6.20221029882499	2.363203145274685	1.0546199633816735e-07	2.141473466728921
Gm43519	9.73962697907854e-06	1.2540521301997725	0.009281914324260352	2.5307503987880007	1.0572649438901679e-07	0.28585479015189413
Gm11478	9.79099051213863e-06	0.5988453278644418	0.11837363967319564	1.1438433127623322	1.071411900566689e-07	0.5216676204904995
Upf1	9.835948950147875e-06	1.0977781562719975	0.19792891511411387	2.065642831066285	1.0849422811158472e-07	0.39075945278904295
Gm4604	1.0432916880550842e-05	1.0511791010136133	0.3292070452076617	1.6107711498813988	1.163828762750345e-07	0.5091243042378665
Cdkn1b	1.0432916880550842e-05	1.875232577520558	0.5365010095273155	2.4351869529487664	1.1690566057169814e-07	0.44728308257237126
1810022K09Rik	1.0532513002020882e-05	1.9759093845449038	0.8428047959192356	3.36629027946279	1.1894372557652926e-07	0.42205274454312425
Capzb	1.1132711496582662e-05	2.072779670098821	0.5075179982195707	3.3815675371511418	1.2669635774802995e-07	0.3440590577315958
Rps29	1.1146914731667668e-05	5.363893862324262	3.8114537046965458	6.698504364181235	1.2783382910342857e-07	0.6249855136905235
Rps26	1.2023852957203992e-05	5.354604856807732	3.720159140268964	6.8901565920718255	1.3894323648349182e-07	0.5982338988065037
S100a11	1.3166078180110869e-05	6.354602739499074	4.791351693772345	7.742076391407572	1.533753661915499e-07	0.66246866699364
Rpp21	1.3166078180110869e-05	1.939110733032489	0.5377669300025545	2.9506119287585	1.5444755984722546e-07	0.3892477817951118
Hcfc1r1	1.328641322197158e-05	2.332825198257839	1.0257093291980384	4.050839064058848	1.5794213409951412e-07	0.40106392294554344
Erdr1	1.328641322197158e-05	0.7138426957060604	0.16858360763259184	1.5793486318250352	1.581854327399225e-07	0.4530537645102099
Rpl28-ps1	1.3499207463782152e-05	2.556616891014567	1.232745534683568	3.780888165892962	1.6190067605166375e-07	0.46701480085061586
Gm7536	1.4644005184273813e-05	3.595183231931288	2.433945718995529	5.150161211616007	1.7691260749626072e-07	0.5583505213667774
Tmf1	1.473879438047604e-05	2.7277475187166726	1.0764164613790743	3.9193830130001452	1.7934801881171055e-07	0.422088797699195
Isca1	1.622903595840105e-05	1.6587530012472733	0.8895547336039257	4.120224503941061	1.9890265553498618e-07	0.36903747719451097
Actn4	1.6239476506323987e-05	2.6437791501963286	1.0808342457037736	4.083437674188533	2.00452261874436e-07	0.40933603971763777
Ptrf	1.640683731349665e-05	4.300166025354171	1.7907720191465595	5.099354312291931	2.0395438138111917e-07	0.4575520417829083
Igf1r	1.6453617365608176e-05	0.838722184656452	0.01975243462834507	1.7953086266010534	2.0824778455379497e-07	0.36480853130994334
H2-Aa	1.6453617365608176e-05	2.241806824346502	5.101922103323734	0.5639096789558024	2.0861862194525528e-07	3.901710044660565
Qk	1.6453617365608176e-05	4.963288069659588	2.0524887639631366	5.826540587907847	2.0885708815663005e-07	0.44715016700701155
Rpl8	1.7261822459751857e-05	5.165731905234417	3.5776397848602945	6.899345453934022	2.2062733775048335e-07	0.579496087562615
Scgb3a2	1.7850780592627483e-05	1.3727912256875607	0.3316292955662899	5.452900641099593	2.2997266074653868e-07	0.2063613512169895
Fam134b	1.7850780592627483e-05	2.045139754980296	0.3170007338593016	3.092376071359933	2.3261209527706635e-07	0.32181811028468127
Rps5	1.7850780592627483e-05	6.1694159636199055	4.650567627625577	7.830218523305176	2.3284306296957845e-07	0.6399125472050665
Tjp1	1.7887736630116087e-05	2.584091697254776	0.6968505228646711	3.185885023137485	2.3489105265844462e-07	0.40537437447166547
Tcf20	1.8102289534226324e-05	1.0802965640594788	0.43228985949232124	2.584853238339902	2.3929315588445897e-07	0.3995393295809219
Prdx5	1.8258750000402417e-05	2.183771674545628	1.2237080163357328	4.234022764303395	2.429598179165865e-07	0.42485638990752267
Rpl31-ps8	1.9447457060206037e-05	3.750307473142383	2.2144173651409624	4.951076236793838	2.6215187828321355e-07	0.5401405119408688
Pgrmc1	1.9447457060206037e-05	3.016272447115402	1.0847755442275924	4.606232555848456	2.621822977564326e-07	0.3718674748967989
Minos1	2.016944032909514e-05	3.053209120070654	1.9475543576577257	4.624581077734445	2.7368145417226176e-07	0.5240486921463291
Rhog	2.0263926989311066e-05	1.1995343325574184	0.120724036044378	2.582603989876478	2.771861906560856e-07	0.3128238675586968
Fbln5	2.0263926989311066e-05	2.3601543530599622	0.10941712154110728	2.395011257272303	2.7851147135794777e-07	0.3267786282489268
LOC102642137	2.2743040784228177e-05	5.15968278131573	3.779250920682448	6.824693507845178	3.1457589459056745e-07	0.6107908144760795
Fam129b	2.3550314325156076e-05	1.3244447218136493	0.30817818024192084	2.429255849104037	3.2780355228047064e-07	0.3814758180214839
Gpc3	2.4377117864314036e-05	1.9656153038890043	0.8586505098267555	3.413975658718804	3.4144610507662137e-07	0.4210830900608648
Rps28	2.508333971901725e-05	6.000178886043849	4.510254052652551	7.4539411748258635	3.535338960659877e-07	0.6517970658538504
Cnn2	2.817150340917692e-05	3.808048252035486	1.497899830892394	4.980524310894304	3.9952582966704553e-07	0.4176723813900638
Sod1	2.855340590176336e-05	6.429652577336303	4.73001196504158	7.851343807387219	4.0744157944387884e-07	0.6473606821440361
Rrp1	2.9257191325670152e-05	0.8159401589898506	0.238180719712862	2.4603879256165815	4.202800858816106e-07	0.3578155820469867
Lmo7	2.9257191325670152e-05	5.273326826914959	2.6221673468592726	6.063359066452833	4.2260672054062636e-07	0.5128108755029352
Actg1	2.9442818811074347e-05	8.637744339991288	7.444098803268609	10.016417025329877	4.278655276755967e-07	0.7665013755246577
Enah	2.980664250592531e-05	0.624797028436975	0.057310421155298066	2.153320979743426	4.3576199759165947e-07	0.3353006014761389
Gm8399	2.9879560206869656e-05	1.1607325397364658	0.3384293008208856	1.886675034661175	4.3944376387587343e-07	0.4636577670676341
Rps9	2.9977481922303134e-05	6.451536344504713	5.078106148320515	7.986105204821054	4.4536965574697023e-07	0.6763893822497877
Rps19-ps6	2.9977481922303134e-05	2.310729921468769	0.8519747358646332	2.864545723388441	4.461325332041962e-07	0.4792218460908307
Cox4i1	3.108811691943035e-05	5.215980135826213	3.7432573202193384	6.82997234294936	4.6538282353344925e-07	0.6057821295487066
Ctgf	3.185681997921831e-05	1.318139503871533	0.16398045288337995	2.55814670621332	4.796789841920291e-07	0.32713110194439415
Rpl35	3.738283929877682e-05	5.141422824148882	3.8050346551518546	6.631690449749558	5.661587322672144e-07	0.6296160315712932
Ier3	3.773073999939058e-05	2.4444514214383384	0.8602150510803918	4.305801686641213	5.747306977058531e-07	0.35060018465522086
Lyrm4	3.887967250740385e-05	1.4341904113326434	0.5801354268097468	3.119872358941907	5.956353575064058e-07	0.38353989860393833
Dpm3	3.98458237523172e-05	0.6457551393283906	0.12716605107087733	1.786820722833187	6.139249742106125e-07	0.4044630649670776
Rpl19	4.065915746805083e-05	6.139588551142948	4.681546941035816	7.653756460737321	6.300158340055149e-07	0.6565411179310835
Rpl18-ps1	4.112718789274734e-05	0.428372673131178	0.07516542326665901	0.5683758425705614	6.408683747622364e-07	0.6855279162579215
Rpl31	4.2240514101370364e-05	4.901731786582552	3.4770630020297344	6.186433516640008	6.619147355462922e-07	0.6229881611877722
Eif4e	4.298953888646598e-05	2.0260532018846114	1.0419148580532218	4.714362671111985	6.774154775071239e-07	0.35733028783345944
Rpl19-ps11	4.3635638011717925e-05	2.949303286199423	1.3974225478863318	3.985938107211173	6.914164825458237e-07	0.48083680469657947
Morf4l2	4.623402456161107e-05	3.0873426924937943	1.875687146638014	4.971470054676591	7.366359511698516e-07	0.4815710570943754
Ndufa13	5.0004317328680976e-05	2.8698158835770147	1.8163414562887248	4.439687986053092	8.010846599972528e-07	0.5177395217353624
Mrpl52	5.062989017776764e-05	1.5847842188078276	0.7064613481164624	2.827925202617255	8.155388070304863e-07	0.44579276182034827
Rpl10a	5.168105806689613e-05	5.277718547150234	3.8100586114781163	6.869102022024741	8.369951625996484e-07	0.6112588956167168
Dapk2	5.2380031591668805e-05	1.6315078837539692	0.4451084724684898	2.897215399036945	8.529008032960166e-07	0.3708053891056665
Gm10275	5.476880445009737e-05	1.3471004021178141	0.48397851082134974	2.2894284183589666	8.995255308569436e-07	0.45113567528600557
LOC102641315	5.476880445009737e-05	1.6711243152406312	0.7275462924553061	3.192342113272421	9.013862590053669e-07	0.41207187910216453
Rps23	5.5042224374805024e-05	6.103785035951806	4.9815388465197366	7.4430732206957755	9.131878173992378e-07	0.7084551667582021
Gja1	5.5042224374805024e-05	6.107602725877819	3.491764970985485	7.292676660578337	9.155232978388299e-07	0.5416544205007298
Actr2	5.8835200590330846e-05	5.47482128236206	3.7595916976745416	6.799357692458043	9.837628742671095e-07	0.610254316490325
Chil1	5.975110219785012e-05	3.7366147797774065	7.30188823611339	2.9697851655241885	1.0043081171309835e-06	2.0912688949043345
Eif3l	6.266992149947058e-05	1.3624063125840549	0.6803313315681936	3.494948524174758	1.0588544908866167e-06	0.3738266016909929
St13	6.512581878703798e-05	4.321622278153878	2.9664249169325156	6.485556784880519	1.1060499732719397e-06	0.5298770727307797
Ywhae	6.547752826623944e-05	5.857170872483381	3.9622445588815336	7.168504643661181	1.117755231718173e-06	0.6074850630993118
Klhl9	6.576656805760008e-05	4.994162617682243	3.3639541546279794	6.655199674805078	1.1284467599833334e-06	0.5700640531938963
Ric1	6.59230923617222e-05	2.221847981743085	0.6432753701540668	2.965767440991435	1.1369035450634048e-06	0.4143650364286744
Prdm16	7.359703502948933e-05	1.070193986752366	0.1744820357739296	1.6983159921946662	1.2821220384931962e-06	0.43526482412412665
Hsp90ab1	7.359703502948933e-05	7.364256027344418	6.336785249444728	8.76356515452957	1.2821334124895715e-06	0.7514453105319837
Sftpc	7.466335781876331e-05	9.543054871756373	13.86227270803411	9.157641172462673	1.307246044274942e-06	1.4631618163797393
Ftl1	7.7088032301787e-05	7.25874618809112	6.442462151967465	9.040307879282864	1.3564470360377472e-06	0.7412583599477278
Timm10b	7.823497806051967e-05	1.457186747112404	0.5785261179562471	2.9209354228015556	1.3834776825899478e-06	0.4025891650182729
Nfkbia	8.305616079793513e-05	3.305785954853012	2.35234687799202	5.564859636323125	1.4760046084199275e-06	0.5106501987405198
Plp2	8.399954970402291e-05	5.08939214362453	2.739544322736303	6.464151872969597	1.500123272312061e-06	0.5010005672953347
Pdlim2	8.553068754074983e-05	2.2788818149520917	0.6802525949165515	3.671973080139914	1.5349549983238829e-06	0.35964517904847004
Tacstd2	8.657567359847769e-05	1.3488337577104275	0.4095868490328798	3.421164067350516	1.5612876443391758e-06	0.3188270843514765
Uba52	9.086226643332892e-05	5.03153124245071	3.4287883591044337	6.663348068390589	1.6465454917008742e-06	0.5779182048864632
Rpl17	9.238119922130652e-05	5.743612212908785	4.7775085803631	7.0917673798773295	1.6821578777932027e-06	0.7139983527863955
Rpl7	9.260577215093146e-05	7.544565612228192	6.710030475397252	8.806765126737956	1.6943540558123678e-06	0.7861950781686412
Col4a5	9.406149814131951e-05	1.6352220113498794	0.2827478755573346	2.6067888315709546	1.7292230245712246e-06	0.35564817777220065
Gm11361	9.493528922310256e-05	1.4255004434446896	0.39249314658762996	1.9260966988679862	1.7535976561388988e-06	0.47588760382606
Gm10123	9.605550237705825e-05	3.378852046296857	2.329078043805148	4.850092546628694	1.7877900808386773e-06	0.5690641673222139
Kif1b	9.605550237705825e-05	1.4947376655521059	0.33085031928773573	2.635399443079534	1.7911075905027934e-06	0.3660809053104704
Myef2	9.687746338986684e-05	2.2224500812271586	0.9333489311603028	4.134807622378066	1.8149152731709277e-06	0.3765182794258059
Pfn1	9.9618349452077e-05	3.2609677577091634	1.8341914284317438	4.831581253183202	1.8749842538909704e-06	0.48600736324897886
Fam13a	0.00010271356548424698	0.925797157254176	0.4266085051461544	2.8154294961071202	1.9422332263501137e-06	0.37390508895570523
Skil	0.00010319614767450044	4.439052461935576	2.7232664660056565	6.0813608469599645	1.965169689287261e-06	0.5257840331077124
Elovl1	0.00010319614767450044	3.0059253472847898	5.519162815045488	1.4730111211620835	1.9694266123646237e-06	2.6361235334769106
Ptprs	0.00010614224910849962	1.2266472971396642	0.28600739989232693	2.3125773335184907	2.0349428831971825e-06	0.38821958566213455
