	adjusted_p_values	mean_all	mean_kmeans_1	pvalues	ratio kmeans_1 to kmeans_0
Cd74	3.835082009952224e-20	2.0506724091943735	0.0	8.765131176051144e-23	5.164378732486095
Dpysl2	5.61601883434735e-20	6.518149657450423	9.76996701125961	1.3329158625824407e-22	0.37991308324241047
Col4a3	5.799563171858352e-20	3.6982911669273717	7.065633107851722	1.4274592898385537e-22	0.2177699028477711
Lgals3	1.228980422758828e-19	3.225050828707054	5.673637486963694	3.13294938994427e-22	0.24792724673803268
Clic3	3.0088794266206284e-19	5.084369914399454	7.4397895649266115	7.934808614505877e-22	0.38373710723713184
Gprc5a	4.105398742393813e-19	4.933044470950694	7.679563726174579	1.1187355926002831e-21	0.31971859702493616
Pmp22	4.470131191531813e-19	2.8405871051867764	5.731149252229669	1.257420869629202e-21	0.1965643467212509
Egfl6	4.545158865449407e-19	3.422578932067197	0.9173966617196757	1.3184796286904924e-21	3.75624430907555
Etv5	3.914778090883814e-18	3.1742832122354088	0.4084518661098608	1.1700286136607743e-20	4.882169640935936
Myh9	4.569706475818536e-18	4.11848606805405	6.121949084584819	1.4059399319061954e-20	0.40416904859382163
Actb	5.272636953400648e-18	10.206408129833614	11.466951032825673	1.6685559979115973e-20	0.7576723892698187
Itgb6	1.7062539708564033e-17	3.085272488398372	5.79573893891526	5.549525045858555e-20	0.16722469611502633
Emp2	2.6817177820686115e-17	6.616462005872445	9.415852125261589	8.957918048400777e-20	0.4778192540812054
Qk	2.9053668363922325e-17	4.963288069659588	7.727323948939945	9.960382086787717e-20	0.34976228473035015
Lmo7	2.9090474344374844e-17	5.273326826914959	7.7886535367651515	1.0228718123901142e-19	0.4121413287833949
Col4a4	4.910586929017669e-17	3.0125562385936426	5.8815397745379725	1.7698142061333022e-19	0.26585513142473943
Ager	5.267628050840314e-17	7.117864087500456	9.856935243060011	1.944799385858766e-19	0.5173205288492139
Fbln5	5.58691213585936e-17	2.3601543530599622	4.858918262114487	2.1117899247710311e-19	0.18935528230781598
2200002D01Rik	5.609809691199168e-17	1.7909437011828566	3.2464858610999476	2.169757616145951e-19	0.2581613269272983
Dag1	6.698958776686022e-17	3.869683793736004	6.219664712538309	2.6711021642751817e-19	0.36276945959745116
S100g	6.698958776686022e-17	2.127255174118344	0.11968581146016281	2.708791347816078e-19	4.928599786807863
Tspan8	2.2313224496223415e-16	4.185757526390693	7.0288314813787665	9.218719684621136e-19	0.3293840916849162
Krt19	4.759047401922468e-16	3.2487631855223116	5.428958112905983	2.008036878448299e-18	0.2349207832675915
Tmem213	7.523590272330029e-16	3.691439649438807	5.704195846565561	3.2406463022518584e-18	0.3023226260821546
Arhgef26	1.3548336700057028e-15	2.441784920922134	4.441796322785772	5.9547893372261895e-18	0.23219967987040466
Ptrf	1.5918039924735935e-15	4.300166025354171	6.651618392145878	7.13625207596284e-18	0.36472963968135036
Fstl1	4.309376847668958e-15	5.98466823493491	8.84260182955256	1.9698276729851073e-17	0.3170690298012279
Krt7	4.420326669918015e-15	3.2727656020045575	5.243363456095897	2.05939973194141e-17	0.23037359400370755
Vegfa	8.587262466856344e-15	3.5205772704024123	5.587963374365915	4.07623218363434e-17	0.3685382899972347
Sema3a	1.3224480441660098e-14	2.999414525981062	5.561685243696316	6.393692196653529e-17	0.2616120538283066
Ppp3ca	1.5621190228792187e-14	3.69034577035019	5.703875852700137	7.689756090122736e-17	0.34585401807264804
Acsl4	1.7442391491925713e-14	3.845270650502986	0.988858384244497	8.739594893106239e-17	3.365319362180617
Ly6e	3.01177219888855e-14	3.130831619763043	0.19718767939785228	1.5355378651154704e-16	5.32080278423306
Cryab	3.137119389108042e-14	3.742828550999654	6.012955749665996	1.627022186685781e-16	0.34478380801434844
Rnase4	4.9749809004067536e-14	4.545897577904601	2.0472029439120796	2.623935074054195e-16	2.914269390648689
Dram1	5.559531089384069e-14	3.739577700525016	1.029164866442576	2.981112838013609e-16	3.551611290403708
Tmsb10	6.526348064959485e-14	2.3839584198218713	3.789473032302174	3.5569055909589324e-16	0.35175079645245294
Tinagl1	1.3176897634018182e-13	2.385136999984967	4.534882650367811	7.396667496986556e-16	0.27849095106815647
Atxn1	1.3176897634018182e-13	3.3349772289954487	5.476093263929698	7.413163225889273e-16	0.30614411138153375
Sparc	1.837429533917341e-13	5.813028008299832	7.849995858471669	1.0498674376285791e-15	0.5219025521474825
Rps19	2.285627696134236e-13	8.426041999760495	9.423347878521078	1.3260498237065716e-15	0.7715583159037169
Timp3	2.529738602854348e-13	6.667563923063149	9.272584647338947	1.489912855056622e-15	0.4897297417183218
Msn	4.61093460427775e-13	4.83125635347498	7.1488539451057065	2.7561845384220026e-15	0.4308896181544692
Npnt	6.19009251757489e-13	2.920257965874649	5.033291448602921	3.75453923798055e-15	0.3163355022698431
Wdr45	6.230146718580204e-13	2.7377933944577393	5.009991709154644	3.833599422473755e-15	0.2203439877244719
Rps19-ps6	6.612997281533174e-13	2.310729921468769	3.626680266166918	4.127310188017364e-15	0.4002815473131765
Lamc2	9.986689873076975e-13	3.3149087361372	5.401770695970405	6.3206897930866934e-15	0.28829938115996034
Baiap2l1	1.1374902461597082e-12	2.4265187883959634	0.5507876041460114	7.299295707600096e-15	3.760242156063196
Cnn2	1.1797210494632314e-12	3.808048252035486	5.723228023014384	7.711926735401105e-15	0.37153281464525606
Khsrp	1.1797210494632314e-12	1.3937271375301543	2.26037614141113	7.855003414369912e-15	0.4078743718368812
Id3	1.1797210494632314e-12	2.9888004759165656	5.511706312798149	7.881399416245217e-15	0.2841536224128584
H2-Aa	1.1977609932593083e-12	2.241806824346502	0.0	8.107207848186247e-15	6.101922103323734
Cav2	1.5377185726545817e-12	3.171753831221182	5.310451162374519	1.0543429031914327e-14	0.24674984971639413
Rgcc	2.0615016499933472e-12	4.3132512024648335	6.445663018450515	1.4315983680509355e-14	0.4004433744681253
Pde7a	2.487557894815145e-12	2.922204793498564	4.851707412464108	1.7493374787729573e-14	0.2992578415265982
Tmem37	3.766238594386572e-12	2.651176158198741	4.887268993128603	2.6816572270157548e-14	0.2590510392731437
Ndnf	4.145504269973163e-12	3.7154091830208573	6.4428996227569275	2.9881447796923297e-14	0.3190063548644447
Pxdn	4.188712660254864e-12	1.939014300493409	3.7892007859997365	3.056110678631801e-14	0.2153525482782948
Napsa	5.61388109015006e-12	4.887665886616281	2.5180852490931693	4.145270847157218e-14	2.3395143565980874
Igfbp6	9.987231086720769e-12	2.258800042743407	4.289292109195864	7.471631397009939e-14	0.27609251527828466
Tjp1	9.987231086720769e-12	2.584091697254776	4.352122539520252	7.550121953744605e-14	0.31704253972794344
Cldn18	1.2093728429092377e-11	7.221332634624819	9.391883409069289	9.24889568680588e-14	0.6234041214005653
Gm10076	2.0239533567507875e-11	3.8823089749053215	5.177327920826801	1.5656460565582744e-13	0.44384142137696686
Gja1	2.786420201202584e-11	6.107602725877819	8.357664631761798	2.1799525132474506e-13	0.48000918474247634
Cux1	5.473688304896457e-11	3.8588431561464267	5.902608647713555	4.330449608304159e-13	0.42905539492373407
Lamc1	1.0698891731092384e-10	1.9206710303827816	3.7971300096865095	8.558361001489161e-13	0.29229148971410585
Cat	1.1442933581781391e-10	3.829650972908844	1.503180116994616	9.25413053378945e-13	2.804000907928916
Gsn	2.2511075747573186e-10	2.1405527778560955	3.949488993715783	1.840304188224601e-12	0.26623611097582817
Cd9	2.320778891419821e-10	7.048532963055608	8.625309346845162	1.917661882853931e-12	0.6422417696847771
Ctsc	2.7779773212482137e-10	5.546695347749906	3.041889236783481	2.3198650274136806e-12	2.1366011788584607
Fhl1	3.100103739038344e-10	1.9698894829842284	3.825994401793222	2.6161212987665347e-12	0.21216165280444657
Cdkn1b	3.792858214605651e-10	1.875232577520558	3.053363022411163	3.23406510914863e-12	0.37906819621927673
Rhoa	3.8117644852755505e-10	4.627360989577546	6.303369963263399	3.283693034080555e-12	0.4838531013077515
Col4a1	6.220095446117966e-10	3.4949789158761995	5.45292396889199	5.413057745830509e-12	0.4238278915018578
Krt8	7.114121804317164e-10	3.67325035951735	5.22441007891113	6.253623245707774e-12	0.3720526932064255
Lcn2	7.190946985820357e-10	1.6486745557382942	0.0	6.384367489168918e-12	4.7633673325435995
mt-Rnr2	7.677335145452579e-10	11.326608239082525	11.939874693164807	6.883686575564021e-12	0.9146118759026618
Myo1c	7.79736559340119e-10	2.002023976909835	3.5476345031714454	7.059851055910008e-12	0.2864760057548232
Flrt3	8.806561081509548e-10	2.1036547370333047	4.023379527654055	8.051005208131091e-12	0.2731945276096758
Tgfb2	9.624911624372203e-10	1.8278782955957968	3.5831460703782407	8.88375281785409e-12	0.22487006173234556
Fxyd3	1.0802934754477085e-09	1.3985046552758695	3.040172028983256	1.0066025703011348e-11	0.30171962903292693
Rpl36	1.105709737256446e-09	4.617981866561329	6.011195387700526	1.0400047634180707e-11	0.4737541520779412
Pi4k2b	1.4388536830390997e-09	2.714820839923856	0.5688576454238103	1.3660003319991454e-11	3.396949471888839
Lims1	1.51969138584783e-09	2.329327854988593	4.288618272224739	1.4561037364399918e-11	0.30485336824276177
Lama3	1.7657236823652601e-09	2.210227882203462	3.8930219822944356	1.7073629136794884e-11	0.3140142109517874
H2-Ab1	1.788060955553383e-09	1.6208198876600803	0.0	1.7446797298384802e-11	4.709536213169558
Il33	1.8341330923457157e-09	1.992471251775294	0.12495507959618447	1.8057569122953602e-11	4.801303927600196
Ric1	2.761488531108774e-09	2.221847981743085	3.5632490703793573	2.7430397680669083e-11	0.36011082121744803
Nupr1	2.7674787283959727e-09	2.4049979397343035	0.08359764044125945	2.7733172911141076e-11	4.250219457669353
Psat1	2.9550893048969367e-09	1.92390722488715	3.555897191463612	2.987300193944688e-11	0.237329249417305
Col4a2	3.725706742408186e-09	3.0659488405492614	4.970555732059616	3.79906805660469e-11	0.3921179484694113
H2-Eb1	4.250734388228021e-09	1.478642506169613	0.0	4.3717996081459085e-11	4.275224864134744
Wwtr1	4.7531621778936776e-09	3.3691116841634843	5.323440953282391	4.9303194179980125e-11	0.35855587188885407
Ank3	5.050679414726004e-09	2.4504652007518817	0.6340112480991389	5.283323227429628e-11	3.1070996813532905
Pon3	5.635563117507731e-09	4.419836693255778	2.0953239133842323	5.944686832814062e-11	2.3651452626541825
Plp2	6.489816807201941e-09	5.08939214362453	6.933406764516557	6.902846639165214e-11	0.47136677013234957
Gm14303	9.392703010672653e-09	1.244276395992587	1.897620091659277	1.0073046477690432e-10	0.4827474638628775
Gm43085	1.0977745160768073e-08	1.990410041798233	0.07404855938664663	1.1869397457581514e-10	4.517202299215716
Cd200	1.1165259937718918e-08	2.2786238380927215	0.16707666691495898	1.217029036811837e-10	3.995688743515794
Lpcat1	1.2385913528428578e-08	3.6806378908732706	1.617045637441948	1.3609697530358407e-10	2.5157588257466985
Gm37376	1.2885745017792114e-08	9.737040744910502	10.538778483505611	1.429365104358078e-10	0.8553654671365755
Rps19-ps2	1.2885745017792114e-08	0.6309632667629095	1.199220558868492	1.4498728571355403e-10	0.5068750541542211
Rps19-ps1	1.2885745017792114e-08	0.6309632667629095	1.199220558868492	1.4498728571355403e-10	0.5068750541542211
Scnn1g	1.317780782405805e-08	1.6086198296600442	3.640496236293232	1.4943189251964562e-10	0.23437437547024842
Acot7	1.4643208553250766e-08	1.496641458723194	0.05958109161995682	1.6877715295046818e-10	4.015361542697623
Ywhae	1.4643208553250766e-08	5.857170872483381	7.228350068460038	1.697338533515446e-10	0.6030667773728097
Hs2st1	1.4643208553250766e-08	2.4475502776548423	4.0798043001959075	1.6991064776978736e-10	0.3113430048574574
Dbi	1.7947749338437896e-08	3.794908091215522	1.9597907886934007	2.0983216086605486e-10	2.0702886441294415
Anxa1	2.093644581849195e-08	4.655918539758029	6.110097189317839	2.466142527846274e-10	0.4015804144792881
Xist	2.2557402624954372e-08	1.7689764520917723	3.5193325232498034	2.6769069570752814e-10	0.27771938166730836
Gm11361	2.4016730853396738e-08	1.4255004434446896	2.295429796352372	2.871198484583295e-10	0.42255281788401183
Soat1	2.4662238313205307e-08	3.69885274127594	1.8496614593272427	2.9700480387738455e-10	2.3319895293679855
Rpl37a	2.517020449006759e-08	6.173654559615912	7.160961562406209	3.053347591094697e-10	0.6887067761234067
Snhg11	2.540508026746066e-08	1.482489769941359	0.053246174338213346	3.1041720790937336e-10	4.1955138577712106
Mrpl14	2.6118670541380203e-08	2.613069940781123	4.288828380861328	3.214323027244399e-10	0.40710207526892916
Fam134b	2.96333469039931e-08	2.045139754980296	3.3805888597320912	3.67290955824809e-10	0.3006446795237129
Gm12715	3.3040444689405634e-08	2.0753968849627857	3.0625150954498057	4.1242467878829116e-10	0.377067725554956
Akr1c14	3.3160541203821694e-08	1.3964747928669414	2.871583473030316	4.1883008500319396e-10	0.27688133454515695
Marcks	3.3160541203821694e-08	1.8356374447219899	3.358332471085897	4.1975368612432524e-10	0.2734114203675497
Elovl1	3.403829309178348e-08	3.0059253472847898	1.0694439292417455	4.338565838878872e-10	3.1502002653602417
Rpl39-ps	3.4727569091378334e-08	1.3283053014364536	1.9960160424574238	4.4569489164392025e-10	0.4822896905881962
Usp46	3.627048690548572e-08	2.339792258779859	3.9126592945564442	4.686850892322786e-10	0.3558171151213829
Atp6v1c2	3.630443455721483e-08	1.7755489330181873	0.0	4.723150768695319e-10	3.910465059908352
Nrp2	3.9651305916671175e-08	1.1098623176366615	2.2571373490003936	5.193428781279891e-10	0.3238480635121791
Pdcd6ip	3.967621938960714e-08	1.9374325109132886	3.1316194543307683	5.231569012342714e-10	0.3525737969741097
Crip2	4.0318812537464095e-08	4.7911357648929656	6.386670773505795	5.351741115644407e-10	0.46893693178183493
Rps19-ps7	4.145323681645001e-08	0.5393298415329211	1.0510290302814522	5.538758787008089e-10	0.5369240401473678
Adam10	4.354857893384144e-08	3.3410932274417835	4.914661107729476	5.883186017631787e-10	0.40508672816710045
Acot2	4.354857893384144e-08	3.5199834088875117	5.178617602703151	5.895289342309759e-10	0.4635337970833567
Ano1	4.416066144819396e-08	1.722802210937338	3.2993755472170947	6.016967760610112e-10	0.28476822221089315
Gm5526	4.837139842439177e-08	0.8572629590831649	1.404239840017818	6.633208644695074e-10	0.49626930910093175
Rab11fip1	5.5983859980329276e-08	2.1145944779323984	3.6829456307530535	7.726323854528566e-10	0.3307654290454323
Gm4149	5.8044163328251395e-08	1.605618175700535	2.489367862144016	8.061689351146027e-10	0.47747239428827853
Rps26-ps1	6.754591099878935e-08	1.1512695605270544	1.8628878561938595	9.440752328417287e-10	0.4515002817087644
Rpl19-ps11	6.802931679119048e-08	2.949303286199423	4.093568976590691	9.56811769215056e-10	0.4706763683587166
Cyr61	6.860457791035918e-08	3.5031380416146507	4.772286381032862	9.709332844205194e-10	0.36544805386073315
Gm15710	6.92780092981745e-08	1.3210227103910923	2.386823481530688	9.89711640852656e-10	0.3814120196825305
Mgst1	6.92780092981745e-08	5.73131187801683	3.5537668550107844	9.926437689523948e-10	1.7340764623509863
Mpp5	8.062827623549195e-08	2.8538625312356394	4.764335611012487	1.1623626320869093e-09	0.3571067681534785
Sema3e	8.259689512795687e-08	1.604413544008499	2.783303879986842	1.2063315512251686e-09	0.3016526365352071
Fabp5	8.259689512795687e-08	2.225550730840743	0.07543173972197852	1.207447749142375e-09	4.465826257310379
Samhd1	8.259689512795687e-08	1.5339242575451155	3.1154324327257235	1.2125247438791138e-09	0.32849940834359254
Rpl27-ps3	8.2899079055698e-08	3.414981862413285	4.508527233275608	1.2242480029322492e-09	0.46692964852291907
Pdgfa	8.713164045484818e-08	2.1685059401371394	3.564037212734376	1.2944134350271925e-09	0.41226278065859395
Rps29	9.019781211706423e-08	5.363893862324262	6.338513751941773	1.3478927619462833e-09	0.6556441627466371
F2r	1.0012113849904476e-07	1.8508411070292792	3.583037202879105	1.504985467944502e-09	0.32061087874149197
Ehd2	1.015212990628166e-07	1.9202181746167166	3.3748650434636924	1.534956350105877e-09	0.35945159802525156
Arglu1	1.1134449446156485e-07	3.8801418545304314	5.0617272520724566	1.693266309937651e-09	0.48923704532279755
Lama5	1.2705902641000028e-07	2.2868798604861067	3.8288869706855437	1.9434133786339705e-09	0.35942586140299243
Npc2	1.2760205804198963e-07	7.668055322461911	6.123754445221462	1.9629360194574703e-09	1.401882060122781
Fam174b	1.283830139311484e-07	1.998825562173317	3.5307395928684664	1.9915426468801493e-09	0.2949074978279366
Gm11836	1.283830139311484e-07	0.24992233566365585	0.5573018168119285	1.99752052266291e-09	0.6528535050269846
Rps15	1.327357897077688e-07	4.6598619904976495	5.742530436273972	2.0769137278465936e-09	0.5835861674178724
Sepw1	1.5397154899813685e-07	2.8408675321339123	4.002466458691339	2.422723916197828e-09	0.39928585530675237
Magi1	1.655489048405958e-07	1.9984939340318104	3.32346948531722	2.61944469684487e-09	0.36409704848142455
S100a11	1.6846190510253505e-07	6.354602739499074	7.311113013388415	2.680345009103274e-09	0.6968202314711672
Aox3	1.7347750350323862e-07	1.4269908835083458	0.03778733243324449	2.78830621220278e-09	3.732171509270554
Edn3	1.7347750350323862e-07	1.51544497688665	3.0030792040112195	2.790645494118554e-09	0.2874514588121708
Gm12174	1.773086541629551e-07	1.093561699132451	1.68530127390069	2.8678614949001173e-09	0.5024155603799441
Rpl38	1.8242945792096944e-07	4.234690338050548	5.151626557301532	2.966723779481307e-09	0.6144067956415226
Tmod3	2.0581328108490548e-07	4.070432679412839	5.965506282861895	3.381534110503989e-09	0.4540848761469825
Gclc	2.0581328108490548e-07	2.153667014822011	0.331247005032957	3.3831824510264876e-09	3.3874970054707605
Notch2	2.0823985306312742e-07	3.117692180964981	3.9688498540689534	3.4413759120840325e-09	0.47418357258815064
Gm7665	2.1139405778451018e-07	0.4090092199228847	0.7554387028967873	3.512084820786957e-09	0.5751285881250343
Slco3a1	2.1863226724638448e-07	1.2577148337200525	2.830767065265602	3.6515586125890517e-09	0.2801871020773874
Mid1ip1	2.3444435093679e-07	1.7448720391830397	0.15487770437059184	3.9362580018395645e-09	3.4555602052417864
Car8	2.474454270420567e-07	1.6424021079960922	0.053416856083331965	4.176294127292096e-09	4.009540284357479
Sec14l3	2.5606166134418286e-07	4.936291097987459	6.384440992083121	4.3442247397527505e-09	0.4850288005289778
Rpl31-ps8	2.658265886052102e-07	3.750307473142383	4.78288806239076	4.533259334512199e-09	0.5558498332426755
Gm9385	2.778184117725128e-07	1.770550992561029	2.6878851863991993	4.7621826912482416e-09	0.4672096513639956
Wnk1	3.472236696864441e-07	4.948026307095311	6.566963680545923	5.982404998113841e-09	0.5484257537397077
Trim16	3.682523864111069e-07	1.4444883066756853	2.9421244853952846	6.377085102231721e-09	0.31510888110478324
Gm11808	3.686700100612263e-07	2.981100331098184	3.9586756411693576	6.416724858660585e-09	0.4850682571141121
Acsl5	3.801049183978186e-07	2.2758688105850204	0.8674912195059482	6.649163041593345e-09	2.788327763020564
Foxo3	4.275237859856506e-07	3.7981447229160574	5.2862395378982265	7.516240963179511e-09	0.503969611547531
Tceb2	4.3651776154220805e-07	3.2114627709522052	4.29256783259237	7.712734710793232e-09	0.47807409119928285
Abhd17c	4.399662446907151e-07	1.4364430077627999	2.9001212438116997	7.81234013955032e-09	0.3022462737225391
Chsy1	4.5472431931591685e-07	1.6188623437218257	0.14494722935713256	8.11436680917116e-09	3.5806161918340456
Zfyve21	4.5741538083283043e-07	1.8985596915675236	3.6322957938937788	8.202596491727972e-09	0.28042770387877003
Gm4604	4.64069881466986e-07	1.0511791010136133	1.5393333260148725	8.364437015099679e-09	0.5234472495557193
Fras1	4.64069881466986e-07	1.5853388674784192	2.860310678662452	8.403515786058291e-09	0.3145717321848146
Gm14586	5.032936228328929e-07	1.3679371747335562	2.0892077670106977	9.158032693952955e-09	0.5071103150006342
Ifngr2	5.259314526493264e-07	1.3377282134952582	2.4650543021081575	9.616186897948302e-09	0.34524506108192327
Tes	5.454346605999916e-07	2.1982335754510878	3.378624120954272	1.00207317216419e-08	0.32057366733675297
Rpl41	5.946925211697193e-07	7.230592861593147	7.949545321469683	1.0977973755770136e-08	0.7607064392653342
Gm13456	7.167399970688025e-07	1.9584950401074699	2.938604403615758	1.3293964432271213e-08	0.4712286773773993
Dynlt1b	7.839261621248236e-07	2.9774503004547412	4.004479046351493	1.460903185394362e-08	0.41556771194389186
Mmp14	7.947725888005933e-07	1.0869393058420578	2.2837433448083466	1.4881026847268493e-08	0.33171067277816624
Rps10	8.22472277219807e-07	4.331706845931677	5.413176059535465	1.5471964427306496e-08	0.5311914006171987
Fasn	8.228420135945248e-07	2.681180082479579	0.7495859125640055	1.559945156345869e-08	2.687693134493707
Rps27rt	8.228420135945248e-07	2.8434150057547245	3.70903969318196	1.5623582536604902e-08	0.5962882523958165
Tspan15	8.761581712467823e-07	2.2595468900241245	4.149218868768751	1.6712932767277755e-08	0.3441833846267615
Hdgf	8.813299134388015e-07	3.059791041263903	4.536242160255805	1.6889057764562125e-08	0.43222729651844555
Rplp2	8.852622622225225e-07	4.495656580579066	5.311376093395612	1.704223236873527e-08	0.603407202379819
Rps3a3	8.939440259166373e-07	1.1213415316573112	1.8255153001348805	1.7287947055349876e-08	0.5016573660884333
Iqgap1	8.992244244493487e-07	7.786148146063692	8.820139206847315	1.7469110214777255e-08	0.7451640756230042
Gm37486	9.240162576926692e-07	0.3083870551181534	0.5447766912543556	1.803196283471981e-08	0.6628268619693201
Creb3l2	9.896267831569095e-07	2.1833912915121645	3.622933931463095	1.939932952215109e-08	0.39105090010991045
Sod1	1.0279407011135059e-06	6.429652577336303	7.519236369160824	2.0240745169604898e-08	0.6725968991521252
Rps7	1.1160387656472777e-06	5.354177362016411	6.366955503669712	2.2073551535745208e-08	0.5966010894027745
Rpl11	1.120650998010563e-06	4.9981514385611785	6.136845645361285	2.226328459479494e-08	0.5725298057200697
Rps16-ps2	1.1221501044052719e-06	1.5215045750195748	2.1400315048733516	2.2391708306961735e-08	0.466220768069766
Rpp21	1.1635837489099189e-06	1.939110733032489	2.929280496008267	2.332077133891188e-08	0.3913609454872878
Fgfr2	1.1716451685646115e-06	3.5254967640645245	1.5676805548652997	2.3646807866247464e-08	2.3810079982315693
Gm13493	1.1716451685646115e-06	0.6663976195306632	1.2867151023920564	2.3688325313806316e-08	0.46628163110859727
Zdhhc20	1.2142038519824202e-06	1.9649427515693347	3.30608031180536	2.4655510707448934e-08	0.34743717776388733
Acly	1.2916087307880133e-06	2.7237469130870675	1.0087330526685097	2.6340825030135293e-08	2.490376129192344
Rps26	1.297847980319312e-06	5.354604856807732	6.306169309926396	2.6582153605344558e-08	0.6460511575958149
Braf	1.314295216910123e-06	2.5575773922140232	3.8862697142187583	2.7034553512391773e-08	0.37657046131951405
Gm8566	1.3370853468554928e-06	0.9652310848150166	1.531059908280298	2.7620873462644233e-08	0.5076066873366307
Mthfd1	1.4057836231968955e-06	2.191548252148649	3.7404280270967014	2.9163584306827298e-08	0.4205209506944583
Gm12854	1.5967566064983718e-06	0.9325007683332103	1.5497235325406766	3.3265762635382745e-08	0.5097768542186123
Kdm6b	1.638965696524533e-06	1.6689209735676873	2.087583512856286	3.4289190908301584e-08	0.49919505429234273
Gm10036	1.8397265619342312e-06	0.8101916264428688	1.4785364020174983	3.865107667917381e-08	0.4711696307546341
Rpl28-ps1	1.890270460771636e-06	2.556616891014567	3.338508394597316	3.9879123644971225e-08	0.5146343700669048
Rpl28	2.0231560606885554e-06	4.3809088554186335	5.216485051376413	4.286046155291331e-08	0.5990264480102908
Fau	2.6606814718232e-06	4.823140760022509	5.7890836826233345	5.6600291506787476e-08	0.5954461862178324
Tmf1	2.6643528672110807e-06	2.7277475187166726	3.894731038527716	5.6912600802768335e-08	0.4242146187471904
Bcam	2.9312767000199336e-06	1.071379048813423	1.6975121338379602	6.287196860099014e-08	0.3958200626689019
Rpl18-ps1	2.9849575552672216e-06	0.428372673131178	0.7436265940142066	6.428574200426066e-08	0.6166259604881312
Svil	3.003275140873363e-06	1.8411696878038573	2.9230109281797474	6.494424091551049e-08	0.41333480701320746
Rps19-ps4	3.0894358324327567e-06	0.5347792499453766	0.8303027476955994	6.707899530686454e-08	0.6443197634585065
Gm9843	3.164809445217521e-06	1.8526241952940208	2.7858769688579352	6.89937361474987e-08	0.46444887883110236
Rps13-ps2	3.3708114350321767e-06	1.6821066826069693	2.5678043074940247	7.378094649463889e-08	0.4933852152528327
Cttnbp2nl	3.5973835211042353e-06	1.2242353117410998	2.507693811184772	7.905642407489969e-08	0.33713702221585157
Spock2	3.6687183463669978e-06	0.8708914509981373	1.9307420798823913	8.094658095447577e-08	0.3580063320463446
Rpl32	3.983413026452396e-06	7.0783724348712695	7.706072495551474	8.824016197837586e-08	0.7861768084988013
Anxa3	4.204358324510796e-06	6.381857140734081	8.085489936913921	9.350410127472148e-08	0.6430615714218443
Rps28	4.239583065055932e-06	6.000178886043849	6.836754415534865	9.466017040472985e-08	0.7031296070385372
